x_k,x_dot_k,theta_k,theta_dot_k,x_k-1,x_dot_k-1,theta_k-1,theta_dot_k-1,u_k-1,x_k-2,x_dot_k-2,theta_k-2,theta_dot_k-2,u_k-2,x_k-3,x_dot_k-3,theta_k-3,theta_dot_k-3,u_k-3,x_k-4,x_dot_k-4,theta_k-4,theta_dot_k-4,u_k-4,x_k-5,x_dot_k-5,theta_k-5,theta_dot_k-5,u_k-5
-2.4881,3.5282,0.0069034,0.16545,-2.5234,3.6816,0.0052489,0.17686,0.018056,-2.5602,3.9884,0.0034802,0.17116,0.018056,-2.6001,3.9884,0.0017686,0.17686,0.018056,-2.64,4.2952,0,0.18257,0.018056,-2.683,4.2952,-0.0018257,0.18257,0.018056
-2.4544,3.3748,0.008615,0.17116,-2.4881,3.5282,0.0069034,0.16545,0.018056,-2.5234,3.6816,0.0052489,0.17686,0.018056,-2.5602,3.9884,0.0034802,0.17116,0.018056,-2.6001,3.9884,0.0017686,0.17686,0.018056,-2.64,4.2952,0,0.18257,0.018056
-2.4237,3.068,0.01027,0.16545,-2.4544,3.3748,0.008615,0.17116,0.018056,-2.4881,3.5282,0.0069034,0.16545,0.018056,-2.5234,3.6816,0.0052489,0.17686,0.018056,-2.5602,3.9884,0.0034802,0.17116,0.018056,-2.6001,3.9884,0.0017686,0.17686,0.018056
-2.393,3.068,0.011867,0.15975,-2.4237,3.068,0.01027,0.16545,0.018056,-2.4544,3.3748,0.008615,0.17116,0.018056,-2.4881,3.5282,0.0069034,0.16545,0.018056,-2.5234,3.6816,0.0052489,0.17686,0.018056,-2.5602,3.9884,0.0034802,0.17116,0.018056
-2.367,2.6078,0.013465,0.15975,-2.393,3.068,0.011867,0.15975,0.018056,-2.4237,3.068,0.01027,0.16545,0.018056,-2.4544,3.3748,0.008615,0.17116,0.018056,-2.4881,3.5282,0.0069034,0.16545,0.018056,-2.5234,3.6816,0.0052489,0.17686,0.018056
-2.3409,2.6078,0.015062,0.15975,-2.367,2.6078,0.013465,0.15975,0.018056,-2.393,3.068,0.011867,0.15975,0.018056,-2.4237,3.068,0.01027,0.16545,0.018056,-2.4544,3.3748,0.008615,0.17116,0.018056,-2.4881,3.5282,0.0069034,0.16545,0.018056
-2.3179,2.301,0.016602,0.15404,-2.3409,2.6078,0.015062,0.15975,0.018056,-2.367,2.6078,0.013465,0.15975,0.018056,-2.393,3.068,0.011867,0.15975,0.018056,-2.4237,3.068,0.01027,0.16545,0.018056,-2.4544,3.3748,0.008615,0.17116,0.018056
-2.2979,1.9942,0.018086,0.14834,-2.3179,2.301,0.016602,0.15404,0.018056,-2.3409,2.6078,0.015062,0.15975,0.018056,-2.367,2.6078,0.013465,0.15975,0.018056,-2.393,3.068,0.011867,0.15975,0.018056,-2.4237,3.068,0.01027,0.16545,0.018056
-2.2795,1.8408,0.019569,0.14834,-2.2979,1.9942,0.018086,0.14834,0.018056,-2.3179,2.301,0.016602,0.15404,0.018056,-2.3409,2.6078,0.015062,0.15975,0.018056,-2.367,2.6078,0.013465,0.15975,0.018056,-2.393,3.068,0.011867,0.15975,0.018056
-2.2642,1.534,0.021053,0.14834,-2.2795,1.8408,0.019569,0.14834,0.018056,-2.2979,1.9942,0.018086,0.14834,0.018056,-2.3179,2.301,0.016602,0.15404,0.018056,-2.3409,2.6078,0.015062,0.15975,0.018056,-2.367,2.6078,0.013465,0.15975,0.018056
-2.2504,1.3806,0.022479,0.14263,-2.2642,1.534,0.021053,0.14834,0.018056,-2.2795,1.8408,0.019569,0.14834,0.018056,-2.2979,1.9942,0.018086,0.14834,0.018056,-2.3179,2.301,0.016602,0.15404,0.018056,-2.3409,2.6078,0.015062,0.15975,0.018056
-2.2396,1.0738,0.023848,0.13693,-2.2504,1.3806,0.022479,0.14263,0.018056,-2.2642,1.534,0.021053,0.14834,0.018056,-2.2795,1.8408,0.019569,0.14834,0.018056,-2.2979,1.9942,0.018086,0.14834,0.018056,-2.3179,2.301,0.016602,0.15404,0.018056
-2.232,0.767,0.025217,0.13693,-2.2396,1.0738,0.023848,0.13693,0.018056,-2.2504,1.3806,0.022479,0.14263,0.018056,-2.2642,1.534,0.021053,0.14834,0.018056,-2.2795,1.8408,0.019569,0.14834,0.018056,-2.2979,1.9942,0.018086,0.14834,0.018056
-2.2258,0.6136,0.026587,0.13693,-2.232,0.767,0.025217,0.13693,0.018056,-2.2396,1.0738,0.023848,0.13693,0.018056,-2.2504,1.3806,0.022479,0.14263,0.018056,-2.2642,1.534,0.021053,0.14834,0.018056,-2.2795,1.8408,0.019569,0.14834,0.018056
-2.2212,0.4602,0.027842,0.12552,-2.2258,0.6136,0.026587,0.13693,0.018056,-2.232,0.767,0.025217,0.13693,0.018056,-2.2396,1.0738,0.023848,0.13693,0.018056,-2.2504,1.3806,0.022479,0.14263,0.018056,-2.2642,1.534,0.021053,0.14834,0.018056
-2.2212,0,0.029154,0.13122,-2.2212,0.4602,0.027842,0.12552,0.018056,-2.2258,0.6136,0.026587,0.13693,0.018056,-2.232,0.767,0.025217,0.13693,0.018056,-2.2396,1.0738,0.023848,0.13693,0.018056,-2.2504,1.3806,0.022479,0.14263,0.018056
-2.2228,-0.1534,0.030352,0.11981,-2.2212,0,0.029154,0.13122,0.018056,-2.2212,0.4602,0.027842,0.12552,0.018056,-2.2258,0.6136,0.026587,0.13693,0.018056,-2.232,0.767,0.025217,0.13693,0.018056,-2.2396,1.0738,0.023848,0.13693,0.018056
-2.2258,-0.3068,0.03155,0.11981,-2.2228,-0.1534,0.030352,0.11981,0.018056,-2.2212,0,0.029154,0.13122,0.018056,-2.2212,0.4602,0.027842,0.12552,0.018056,-2.2258,0.6136,0.026587,0.13693,0.018056,-2.232,0.767,0.025217,0.13693,0.018056
-2.2335,-0.767,0.032748,0.11981,-2.2258,-0.3068,0.03155,0.11981,0.018056,-2.2228,-0.1534,0.030352,0.11981,0.018056,-2.2212,0,0.029154,0.13122,0.018056,-2.2212,0.4602,0.027842,0.12552,0.018056,-2.2258,0.6136,0.026587,0.13693,0.018056
-2.2427,-0.9204,0.033889,0.11411,-2.2335,-0.767,0.032748,0.11981,0.031336,-2.2258,-0.3068,0.03155,0.11981,0.018056,-2.2228,-0.1534,0.030352,0.11981,0.018056,-2.2212,0,0.029154,0.13122,0.018056,-2.2212,0.4602,0.027842,0.12552,0.018056
-2.2534,-1.0738,0.035031,0.11411,-2.2427,-0.9204,0.033889,0.11411,0.031336,-2.2335,-0.767,0.032748,0.11981,0.031336,-2.2258,-0.3068,0.03155,0.11981,0.018056,-2.2228,-0.1534,0.030352,0.11981,0.018056,-2.2212,0,0.029154,0.13122,0.018056
-2.2673,-1.3806,0.036229,0.11981,-2.2534,-1.0738,0.035031,0.11411,0.031336,-2.2427,-0.9204,0.033889,0.11411,0.031336,-2.2335,-0.767,0.032748,0.11981,0.031336,-2.2258,-0.3068,0.03155,0.11981,0.018056,-2.2228,-0.1534,0.030352,0.11981,0.018056
-2.2841,-1.6874,0.03737,0.11411,-2.2673,-1.3806,0.036229,0.11981,0.031336,-2.2534,-1.0738,0.035031,0.11411,0.031336,-2.2427,-0.9204,0.033889,0.11411,0.031336,-2.2335,-0.767,0.032748,0.11981,0.031336,-2.2258,-0.3068,0.03155,0.11981,0.018056
-2.3025,-1.8408,0.038511,0.11411,-2.2841,-1.6874,0.03737,0.11411,0.031336,-2.2673,-1.3806,0.036229,0.11981,0.031336,-2.2534,-1.0738,0.035031,0.11411,0.031336,-2.2427,-0.9204,0.033889,0.11411,0.031336,-2.2335,-0.767,0.032748,0.11981,0.031336
-2.324,-2.1476,0.039652,0.11411,-2.3025,-1.8408,0.038511,0.11411,0.031336,-2.2841,-1.6874,0.03737,0.11411,0.031336,-2.2673,-1.3806,0.036229,0.11981,0.031336,-2.2534,-1.0738,0.035031,0.11411,0.031336,-2.2427,-0.9204,0.033889,0.11411,0.031336
-2.3486,-2.4544,0.04085,0.11981,-2.324,-2.1476,0.039652,0.11411,0.031336,-2.3025,-1.8408,0.038511,0.11411,0.031336,-2.2841,-1.6874,0.03737,0.11411,0.031336,-2.2673,-1.3806,0.036229,0.11981,0.031336,-2.2534,-1.0738,0.035031,0.11411,0.031336
-2.3746,-2.6078,0.041991,0.11411,-2.3486,-2.4544,0.04085,0.11981,0.031336,-2.324,-2.1476,0.039652,0.11411,0.031336,-2.3025,-1.8408,0.038511,0.11411,0.031336,-2.2841,-1.6874,0.03737,0.11411,0.031336,-2.2673,-1.3806,0.036229,0.11981,0.031336
-2.4022,-2.7612,0.043189,0.11981,-2.3746,-2.6078,0.041991,0.11411,0.031336,-2.3486,-2.4544,0.04085,0.11981,0.031336,-2.324,-2.1476,0.039652,0.11411,0.031336,-2.3025,-1.8408,0.038511,0.11411,0.031336,-2.2841,-1.6874,0.03737,0.11411,0.031336
-2.4329,-3.068,0.044387,0.11981,-2.4022,-2.7612,0.043189,0.11981,0.031336,-2.3746,-2.6078,0.041991,0.11411,0.031336,-2.3486,-2.4544,0.04085,0.11981,0.031336,-2.324,-2.1476,0.039652,0.11411,0.031336,-2.3025,-1.8408,0.038511,0.11411,0.031336
-2.4651,-3.2214,0.045585,0.11981,-2.4329,-3.068,0.044387,0.11981,0.031336,-2.4022,-2.7612,0.043189,0.11981,0.031336,-2.3746,-2.6078,0.041991,0.11411,0.031336,-2.3486,-2.4544,0.04085,0.11981,0.031336,-2.324,-2.1476,0.039652,0.11411,0.031336
-2.4989,-3.3748,0.046783,0.11981,-2.4651,-3.2214,0.045585,0.11981,0.031336,-2.4329,-3.068,0.044387,0.11981,0.031336,-2.4022,-2.7612,0.043189,0.11981,0.031336,-2.3746,-2.6078,0.041991,0.11411,0.031336,-2.3486,-2.4544,0.04085,0.11981,0.031336
-2.5357,-3.6816,0.047982,0.11981,-2.4989,-3.3748,0.046783,0.11981,0.031336,-2.4651,-3.2214,0.045585,0.11981,0.031336,-2.4329,-3.068,0.044387,0.11981,0.031336,-2.4022,-2.7612,0.043189,0.11981,0.031336,-2.3746,-2.6078,0.041991,0.11411,0.031336
-2.5741,-3.835,0.049237,0.12552,-2.5357,-3.6816,0.047982,0.11981,0.031336,-2.4989,-3.3748,0.046783,0.11981,0.031336,-2.4651,-3.2214,0.045585,0.11981,0.031336,-2.4329,-3.068,0.044387,0.11981,0.031336,-2.4022,-2.7612,0.043189,0.11981,0.031336
-2.6139,-3.9884,0.050435,0.11981,-2.5741,-3.835,0.049237,0.12552,0.031336,-2.5357,-3.6816,0.047982,0.11981,0.031336,-2.4989,-3.3748,0.046783,0.11981,0.031336,-2.4651,-3.2214,0.045585,0.11981,0.031336,-2.4329,-3.068,0.044387,0.11981,0.031336
-2.6554,-4.1418,0.05169,0.12552,-2.6139,-3.9884,0.050435,0.11981,0.031336,-2.5741,-3.835,0.049237,0.12552,0.031336,-2.5357,-3.6816,0.047982,0.11981,0.031336,-2.4989,-3.3748,0.046783,0.11981,0.031336,-2.4651,-3.2214,0.045585,0.11981,0.031336
-2.6983,-4.2952,0.052945,0.12552,-2.6554,-4.1418,0.05169,0.12552,0.031336,-2.6139,-3.9884,0.050435,0.11981,0.031336,-2.5741,-3.835,0.049237,0.12552,0.031336,-2.5357,-3.6816,0.047982,0.11981,0.031336,-2.4989,-3.3748,0.046783,0.11981,0.031336
-2.7428,-4.4486,0.0542,0.12552,-2.6983,-4.2952,0.052945,0.12552,0.031336,-2.6554,-4.1418,0.05169,0.12552,0.031336,-2.6139,-3.9884,0.050435,0.11981,0.031336,-2.5741,-3.835,0.049237,0.12552,0.031336,-2.5357,-3.6816,0.047982,0.11981,0.031336
-2.7888,-4.602,0.055456,0.12552,-2.7428,-4.4486,0.0542,0.12552,0.031336,-2.6983,-4.2952,0.052945,0.12552,0.031336,-2.6554,-4.1418,0.05169,0.12552,0.031336,-2.6139,-3.9884,0.050435,0.11981,0.031336,-2.5741,-3.835,0.049237,0.12552,0.031336
-2.8348,-4.602,0.056711,0.12552,-2.7888,-4.602,0.055456,0.12552,0.031336,-2.7428,-4.4486,0.0542,0.12552,0.031336,-2.6983,-4.2952,0.052945,0.12552,0.031336,-2.6554,-4.1418,0.05169,0.12552,0.031336,-2.6139,-3.9884,0.050435,0.11981,0.031336
-2.8839,-4.9088,0.057966,0.12552,-2.8348,-4.602,0.056711,0.12552,0.031336,-2.7888,-4.602,0.055456,0.12552,0.031336,-2.7428,-4.4486,0.0542,0.12552,0.031336,-2.6983,-4.2952,0.052945,0.12552,0.031336,-2.6554,-4.1418,0.05169,0.12552,0.031336
-2.9315,-4.7554,0.059221,0.12552,-2.8839,-4.9088,0.057966,0.12552,0.031336,-2.8348,-4.602,0.056711,0.12552,0.031336,-2.7888,-4.602,0.055456,0.12552,0.031336,-2.7428,-4.4486,0.0542,0.12552,0.031336,-2.6983,-4.2952,0.052945,0.12552,0.031336
-2.9806,-4.9088,0.060419,0.11981,-2.9315,-4.7554,0.059221,0.12552,0.031336,-2.8839,-4.9088,0.057966,0.12552,0.031336,-2.8348,-4.602,0.056711,0.12552,0.031336,-2.7888,-4.602,0.055456,0.12552,0.031336,-2.7428,-4.4486,0.0542,0.12552,0.031336
-3.0297,-4.9088,0.061617,0.11981,-2.9806,-4.9088,0.060419,0.11981,0.031336,-2.9315,-4.7554,0.059221,0.12552,0.031336,-2.8839,-4.9088,0.057966,0.12552,0.031336,-2.8348,-4.602,0.056711,0.12552,0.031336,-2.7888,-4.602,0.055456,0.12552,0.031336
-3.0803,-5.0622,0.062815,0.11981,-3.0297,-4.9088,0.061617,0.11981,0.031336,-2.9806,-4.9088,0.060419,0.11981,0.031336,-2.9315,-4.7554,0.059221,0.12552,0.031336,-2.8839,-4.9088,0.057966,0.12552,0.031336,-2.8348,-4.602,0.056711,0.12552,0.031336
-3.1294,-4.9088,0.063956,0.11411,-3.0803,-5.0622,0.062815,0.11981,0.031336,-3.0297,-4.9088,0.061617,0.11981,0.031336,-2.9806,-4.9088,0.060419,0.11981,0.031336,-2.9315,-4.7554,0.059221,0.12552,0.031336,-2.8839,-4.9088,0.057966,0.12552,0.031336
3.1047,-4.9088,0.065097,0.11411,-3.1294,-4.9088,0.063956,0.11411,0.031336,-3.0803,-5.0622,0.062815,0.11981,0.031336,-3.0297,-4.9088,0.061617,0.11981,0.031336,-2.9806,-4.9088,0.060419,0.11981,0.031336,-2.9315,-4.7554,0.059221,0.12552,0.031336
3.0541,-5.0622,0.066181,0.1084,3.1047,-4.9088,0.065097,0.11411,0.031336,-3.1294,-4.9088,0.063956,0.11411,0.031336,-3.0803,-5.0622,0.062815,0.11981,0.031336,-3.0297,-4.9088,0.061617,0.11981,0.031336,-2.9806,-4.9088,0.060419,0.11981,0.031336
3.005,-4.9088,0.067208,0.1027,3.0541,-5.0622,0.066181,0.1084,0.031336,3.1047,-4.9088,0.065097,0.11411,0.031336,-3.1294,-4.9088,0.063956,0.11411,0.031336,-3.0803,-5.0622,0.062815,0.11981,0.031336,-3.0297,-4.9088,0.061617,0.11981,0.031336
2.9575,-4.7554,0.068178,0.09699,3.005,-4.9088,0.067208,0.1027,0.031336,3.0541,-5.0622,0.066181,0.1084,0.031336,3.1047,-4.9088,0.065097,0.11411,0.031336,-3.1294,-4.9088,0.063956,0.11411,0.031336,-3.0803,-5.0622,0.062815,0.11981,0.031336
2.9099,-4.7554,0.069091,0.091285,2.9575,-4.7554,0.068178,0.09699,0.031336,3.005,-4.9088,0.067208,0.1027,0.031336,3.0541,-5.0622,0.066181,0.1084,0.031336,3.1047,-4.9088,0.065097,0.11411,0.031336,-3.1294,-4.9088,0.063956,0.11411,0.031336
2.8639,-4.602,0.069947,0.085579,2.9099,-4.7554,0.069091,0.091285,0.031336,2.9575,-4.7554,0.068178,0.09699,0.031336,3.005,-4.9088,0.067208,0.1027,0.031336,3.0541,-5.0622,0.066181,0.1084,0.031336,3.1047,-4.9088,0.065097,0.11411,0.031336
2.8179,-4.602,0.070746,0.079874,2.8639,-4.602,0.069947,0.085579,0.031336,2.9099,-4.7554,0.069091,0.091285,0.031336,2.9575,-4.7554,0.068178,0.09699,0.031336,3.005,-4.9088,0.067208,0.1027,0.031336,3.0541,-5.0622,0.066181,0.1084,0.031336
2.7734,-4.4486,0.071487,0.074169,2.8179,-4.602,0.070746,0.079874,0.031336,2.8639,-4.602,0.069947,0.085579,0.031336,2.9099,-4.7554,0.069091,0.091285,0.031336,2.9575,-4.7554,0.068178,0.09699,0.031336,3.005,-4.9088,0.067208,0.1027,0.031336
2.732,-4.1418,0.072115,0.062758,2.7734,-4.4486,0.071487,0.074169,0.031336,2.8179,-4.602,0.070746,0.079874,0.031336,2.8639,-4.602,0.069947,0.085579,0.031336,2.9099,-4.7554,0.069091,0.091285,0.031336,2.9575,-4.7554,0.068178,0.09699,0.031336
2.6906,-4.1418,0.072628,0.051348,2.732,-4.1418,0.072115,0.062758,-0.071551,2.7734,-4.4486,0.071487,0.074169,0.031336,2.8179,-4.602,0.070746,0.079874,0.031336,2.8639,-4.602,0.069947,0.085579,0.031336,2.9099,-4.7554,0.069091,0.091285,0.031336
2.6522,-3.835,0.072857,0.022821,2.6906,-4.1418,0.072628,0.051348,-0.071551,2.732,-4.1418,0.072115,0.062758,-0.071551,2.7734,-4.4486,0.071487,0.074169,0.031336,2.8179,-4.602,0.070746,0.079874,0.031336,2.8639,-4.602,0.069947,0.085579,0.031336
2.6154,-3.6816,0.072857,0,2.6522,-3.835,0.072857,0.022821,-0.071551,2.6906,-4.1418,0.072628,0.051348,-0.071551,2.732,-4.1418,0.072115,0.062758,-0.071551,2.7734,-4.4486,0.071487,0.074169,0.031336,2.8179,-4.602,0.070746,0.079874,0.031336
2.5816,-3.3748,0.072514,-0.034232,2.6154,-3.6816,0.072857,0,-0.071551,2.6522,-3.835,0.072857,0.022821,-0.071551,2.6906,-4.1418,0.072628,0.051348,-0.071551,2.732,-4.1418,0.072115,0.062758,-0.071551,2.7734,-4.4486,0.071487,0.074169,0.031336
2.5494,-3.2214,0.072058,-0.045642,2.5816,-3.3748,0.072514,-0.034232,-0.071551,2.6154,-3.6816,0.072857,0,-0.071551,2.6522,-3.835,0.072857,0.022821,-0.071551,2.6906,-4.1418,0.072628,0.051348,-0.071551,2.732,-4.1418,0.072115,0.062758,-0.071551
2.5203,-2.9146,0.071487,-0.057053,2.5494,-3.2214,0.072058,-0.045642,-0.071551,2.5816,-3.3748,0.072514,-0.034232,-0.071551,2.6154,-3.6816,0.072857,0,-0.071551,2.6522,-3.835,0.072857,0.022821,-0.071551,2.6906,-4.1418,0.072628,0.051348,-0.071551
2.4927,-2.7612,0.070803,-0.068464,2.5203,-2.9146,0.071487,-0.057053,-0.071551,2.5494,-3.2214,0.072058,-0.045642,-0.071551,2.5816,-3.3748,0.072514,-0.034232,-0.071551,2.6154,-3.6816,0.072857,0,-0.071551,2.6522,-3.835,0.072857,0.022821,-0.071551
2.4666,-2.6078,0.070061,-0.074169,2.4927,-2.7612,0.070803,-0.068464,-0.071551,2.5203,-2.9146,0.071487,-0.057053,-0.071551,2.5494,-3.2214,0.072058,-0.045642,-0.071551,2.5816,-3.3748,0.072514,-0.034232,-0.071551,2.6154,-3.6816,0.072857,0,-0.071551
2.4436,-2.301,0.069205,-0.085579,2.4666,-2.6078,0.070061,-0.074169,-0.071551,2.4927,-2.7612,0.070803,-0.068464,-0.071551,2.5203,-2.9146,0.071487,-0.057053,-0.071551,2.5494,-3.2214,0.072058,-0.045642,-0.071551,2.5816,-3.3748,0.072514,-0.034232,-0.071551
2.4236,-1.9942,0.068235,-0.09699,2.4436,-2.301,0.069205,-0.085579,-0.071551,2.4666,-2.6078,0.070061,-0.074169,-0.071551,2.4927,-2.7612,0.070803,-0.068464,-0.071551,2.5203,-2.9146,0.071487,-0.057053,-0.071551,2.5494,-3.2214,0.072058,-0.045642,-0.071551
2.4052,-1.8408,0.067208,-0.1027,2.4236,-1.9942,0.068235,-0.09699,-0.071551,2.4436,-2.301,0.069205,-0.085579,-0.071551,2.4666,-2.6078,0.070061,-0.074169,-0.071551,2.4927,-2.7612,0.070803,-0.068464,-0.071551,2.5203,-2.9146,0.071487,-0.057053,-0.071551
2.3884,-1.6874,0.066067,-0.11411,2.4052,-1.8408,0.067208,-0.1027,-0.071551,2.4236,-1.9942,0.068235,-0.09699,-0.071551,2.4436,-2.301,0.069205,-0.085579,-0.071551,2.4666,-2.6078,0.070061,-0.074169,-0.071551,2.4927,-2.7612,0.070803,-0.068464,-0.071551
2.3746,-1.3806,0.064869,-0.11981,2.3884,-1.6874,0.066067,-0.11411,-0.071551,2.4052,-1.8408,0.067208,-0.1027,-0.071551,2.4236,-1.9942,0.068235,-0.09699,-0.071551,2.4436,-2.301,0.069205,-0.085579,-0.071551,2.4666,-2.6078,0.070061,-0.074169,-0.071551
2.3638,-1.0738,0.063614,-0.12552,2.3746,-1.3806,0.064869,-0.11981,-0.071551,2.3884,-1.6874,0.066067,-0.11411,-0.071551,2.4052,-1.8408,0.067208,-0.1027,-0.071551,2.4236,-1.9942,0.068235,-0.09699,-0.071551,2.4436,-2.301,0.069205,-0.085579,-0.071551
2.3546,-0.9204,0.062245,-0.13693,2.3638,-1.0738,0.063614,-0.12552,-0.071551,2.3746,-1.3806,0.064869,-0.11981,-0.071551,2.3884,-1.6874,0.066067,-0.11411,-0.071551,2.4052,-1.8408,0.067208,-0.1027,-0.071551,2.4236,-1.9942,0.068235,-0.09699,-0.071551
2.3485,-0.6136,0.060876,-0.13693,2.3546,-0.9204,0.062245,-0.13693,-0.071551,2.3638,-1.0738,0.063614,-0.12552,-0.071551,2.3746,-1.3806,0.064869,-0.11981,-0.071551,2.3884,-1.6874,0.066067,-0.11411,-0.071551,2.4052,-1.8408,0.067208,-0.1027,-0.071551
2.3454,-0.3068,0.059335,-0.15404,2.3485,-0.6136,0.060876,-0.13693,-0.071551,2.3546,-0.9204,0.062245,-0.13693,-0.071551,2.3638,-1.0738,0.063614,-0.12552,-0.071551,2.3746,-1.3806,0.064869,-0.11981,-0.071551,2.3884,-1.6874,0.066067,-0.11411,-0.071551
2.3439,-0.1534,0.057795,-0.15404,2.3454,-0.3068,0.059335,-0.15404,-0.071551,2.3485,-0.6136,0.060876,-0.13693,-0.071551,2.3546,-0.9204,0.062245,-0.13693,-0.071551,2.3638,-1.0738,0.063614,-0.12552,-0.071551,2.3746,-1.3806,0.064869,-0.11981,-0.071551
2.3454,0.1534,0.05614,-0.16545,2.3439,-0.1534,0.057795,-0.15404,-0.071551,2.3454,-0.3068,0.059335,-0.15404,-0.071551,2.3485,-0.6136,0.060876,-0.13693,-0.071551,2.3546,-0.9204,0.062245,-0.13693,-0.071551,2.3638,-1.0738,0.063614,-0.12552,-0.071551
2.3485,0.3068,0.054429,-0.17116,2.3454,0.1534,0.05614,-0.16545,-0.097024,2.3439,-0.1534,0.057795,-0.15404,-0.071551,2.3454,-0.3068,0.059335,-0.15404,-0.071551,2.3485,-0.6136,0.060876,-0.13693,-0.071551,2.3546,-0.9204,0.062245,-0.13693,-0.071551
2.3546,0.6136,0.052603,-0.18257,2.3485,0.3068,0.054429,-0.17116,-0.097024,2.3454,0.1534,0.05614,-0.16545,-0.097024,2.3439,-0.1534,0.057795,-0.15404,-0.071551,2.3454,-0.3068,0.059335,-0.15404,-0.071551,2.3485,-0.6136,0.060876,-0.13693,-0.071551
2.3638,0.9204,0.050663,-0.19398,2.3546,0.6136,0.052603,-0.18257,-0.097024,2.3485,0.3068,0.054429,-0.17116,-0.097024,2.3454,0.1534,0.05614,-0.16545,-0.097024,2.3439,-0.1534,0.057795,-0.15404,-0.071551,2.3454,-0.3068,0.059335,-0.15404,-0.071551
2.3746,1.0738,0.048609,-0.20539,2.3638,0.9204,0.050663,-0.19398,-0.097024,2.3546,0.6136,0.052603,-0.18257,-0.097024,2.3485,0.3068,0.054429,-0.17116,-0.097024,2.3454,0.1534,0.05614,-0.16545,-0.097024,2.3439,-0.1534,0.057795,-0.15404,-0.071551
2.3884,1.3806,0.046384,-0.22251,2.3746,1.0738,0.048609,-0.20539,-0.097024,2.3638,0.9204,0.050663,-0.19398,-0.097024,2.3546,0.6136,0.052603,-0.18257,-0.097024,2.3485,0.3068,0.054429,-0.17116,-0.097024,2.3454,0.1534,0.05614,-0.16545,-0.097024
2.4037,1.534,0.044102,-0.22821,2.3884,1.3806,0.046384,-0.22251,-0.097024,2.3746,1.0738,0.048609,-0.20539,-0.097024,2.3638,0.9204,0.050663,-0.19398,-0.097024,2.3546,0.6136,0.052603,-0.18257,-0.097024,2.3485,0.3068,0.054429,-0.17116,-0.097024
2.4236,1.9942,0.041706,-0.23962,2.4037,1.534,0.044102,-0.22821,-0.097024,2.3884,1.3806,0.046384,-0.22251,-0.097024,2.3746,1.0738,0.048609,-0.20539,-0.097024,2.3638,0.9204,0.050663,-0.19398,-0.097024,2.3546,0.6136,0.052603,-0.18257,-0.097024
2.4436,1.9942,0.039252,-0.24533,2.4236,1.9942,0.041706,-0.23962,-0.097024,2.4037,1.534,0.044102,-0.22821,-0.097024,2.3884,1.3806,0.046384,-0.22251,-0.097024,2.3746,1.0738,0.048609,-0.20539,-0.097024,2.3638,0.9204,0.050663,-0.19398,-0.097024
2.4666,2.301,0.036628,-0.26244,2.4436,1.9942,0.039252,-0.24533,-0.097024,2.4236,1.9942,0.041706,-0.23962,-0.097024,2.4037,1.534,0.044102,-0.22821,-0.097024,2.3884,1.3806,0.046384,-0.22251,-0.097024,2.3746,1.0738,0.048609,-0.20539,-0.097024
2.4927,2.6078,0.033889,-0.27385,2.4666,2.301,0.036628,-0.26244,-0.097024,2.4436,1.9942,0.039252,-0.24533,-0.097024,2.4236,1.9942,0.041706,-0.23962,-0.097024,2.4037,1.534,0.044102,-0.22821,-0.097024,2.3884,1.3806,0.046384,-0.22251,-0.097024
2.5203,2.7612,0.031094,-0.27956,2.4927,2.6078,0.033889,-0.27385,-0.097024,2.4666,2.301,0.036628,-0.26244,-0.097024,2.4436,1.9942,0.039252,-0.24533,-0.097024,2.4236,1.9942,0.041706,-0.23962,-0.097024,2.4037,1.534,0.044102,-0.22821,-0.097024
2.551,3.068,0.028127,-0.29668,2.5203,2.7612,0.031094,-0.27956,-0.097024,2.4927,2.6078,0.033889,-0.27385,-0.097024,2.4666,2.301,0.036628,-0.26244,-0.097024,2.4436,1.9942,0.039252,-0.24533,-0.097024,2.4236,1.9942,0.041706,-0.23962,-0.097024
2.5816,3.068,0.025103,-0.30238,2.551,3.068,0.028127,-0.29668,-0.097024,2.5203,2.7612,0.031094,-0.27956,-0.097024,2.4927,2.6078,0.033889,-0.27385,-0.097024,2.4666,2.301,0.036628,-0.26244,-0.097024,2.4436,1.9942,0.039252,-0.24533,-0.097024
2.6169,3.5282,0.021965,-0.31379,2.5816,3.068,0.025103,-0.30238,-0.097024,2.551,3.068,0.028127,-0.29668,-0.097024,2.5203,2.7612,0.031094,-0.27956,-0.097024,2.4927,2.6078,0.033889,-0.27385,-0.097024,2.4666,2.301,0.036628,-0.26244,-0.097024
2.6522,3.5282,0.01877,-0.3195,2.6169,3.5282,0.021965,-0.31379,-0.097024,2.5816,3.068,0.025103,-0.30238,-0.097024,2.551,3.068,0.028127,-0.29668,-0.097024,2.5203,2.7612,0.031094,-0.27956,-0.097024,2.4927,2.6078,0.033889,-0.27385,-0.097024
2.689,3.6816,0.015404,-0.33661,2.6522,3.5282,0.01877,-0.3195,-0.097024,2.6169,3.5282,0.021965,-0.31379,-0.097024,2.5816,3.068,0.025103,-0.30238,-0.097024,2.551,3.068,0.028127,-0.29668,-0.097024,2.5203,2.7612,0.031094,-0.27956,-0.097024
