x_k,x_dot_k,theta_k,theta_dot_k,x_k-1,x_dot_k-1,theta_k-1,theta_dot_k-1,u_k-1,x_k-2,x_dot_k-2,theta_k-2,theta_dot_k-2,u_k-2,x_k-3,x_dot_k-3,theta_k-3,theta_dot_k-3,u_k-3,x_k-4,x_dot_k-4,theta_k-4,theta_dot_k-4,u_k-4,x_k-5,x_dot_k-5,theta_k-5,theta_dot_k-5,u_k-5
3.1402,0,-0.0029668,-0.011411,3.1402,0,-0.0028526,-0.017116,0.03001,3.1402,0,-0.0026815,-0.011411,-0.030075,3.1402,0,-0.0025674,0.0057053,-0.030132,3.1402,0,-0.0026244,0.017116,-0.030104,3.1402,0,-0.0027956,0.017116,-0.030018
3.1402,0,-0.0029097,0.0057053,3.1402,0,-0.0029668,-0.011411,0.030067,3.1402,0,-0.0028526,-0.017116,0.03001,3.1402,0,-0.0026815,-0.011411,-0.030075,3.1402,0,-0.0025674,0.0057053,-0.030132,3.1402,0,-0.0026244,0.017116,-0.030104
3.1402,0,-0.0027385,0.017116,3.1402,0,-0.0029097,0.0057053,0.030039,3.1402,0,-0.0029668,-0.011411,0.030067,3.1402,0,-0.0028526,-0.017116,0.03001,3.1402,0,-0.0026815,-0.011411,-0.030075,3.1402,0,-0.0025674,0.0057053,-0.030132
3.1386,-0.1534,-0.0025103,0.022821,3.1402,0,-0.0027385,0.017116,-0.030047,3.1402,0,-0.0029097,0.0057053,0.030039,3.1402,0,-0.0029668,-0.011411,0.030067,3.1402,0,-0.0028526,-0.017116,0.03001,3.1402,0,-0.0026815,-0.011411,-0.030075
3.1386,0,-0.0025103,0,3.1386,-0.1534,-0.0025103,0.022821,-0.031695,3.1402,0,-0.0027385,0.017116,-0.030047,3.1402,0,-0.0029097,0.0057053,0.030039,3.1402,0,-0.0029668,-0.011411,0.030067,3.1402,0,-0.0028526,-0.017116,0.03001
3.1402,0.1534,-0.0025674,-0.0057053,3.1386,0,-0.0025103,0,-0.031695,3.1386,-0.1534,-0.0025103,0.022821,-0.031695,3.1402,0,-0.0027385,0.017116,-0.030047,3.1402,0,-0.0029097,0.0057053,0.030039,3.1402,0,-0.0029668,-0.011411,0.030067
3.1402,0,-0.0027385,-0.017116,3.1402,0.1534,-0.0025674,-0.0057053,-0.030132,3.1386,0,-0.0025103,0,-0.031695,3.1386,-0.1534,-0.0025103,0.022821,-0.031695,3.1402,0,-0.0027385,0.017116,-0.030047,3.1402,0,-0.0029097,0.0057053,0.030039
3.1402,0,-0.0029097,-0.017116,3.1402,0,-0.0027385,-0.017116,-0.030047,3.1402,0.1534,-0.0025674,-0.0057053,-0.030132,3.1386,0,-0.0025103,0,-0.031695,3.1386,-0.1534,-0.0025103,0.022821,-0.031695,3.1402,0,-0.0027385,0.017116,-0.030047
3.1402,0,-0.0029668,-0.0057053,3.1402,0,-0.0029097,-0.017116,0.030039,3.1402,0,-0.0027385,-0.017116,-0.030047,3.1402,0.1534,-0.0025674,-0.0057053,-0.030132,3.1386,0,-0.0025103,0,-0.031695,3.1386,-0.1534,-0.0025103,0.022821,-0.031695
3.1402,0,-0.0028526,0.011411,3.1402,0,-0.0029668,-0.0057053,0.030067,3.1402,0,-0.0029097,-0.017116,0.030039,3.1402,0,-0.0027385,-0.017116,-0.030047,3.1402,0.1534,-0.0025674,-0.0057053,-0.030132,3.1386,0,-0.0025103,0,-0.031695
3.1402,0,-0.0027385,0.011411,3.1402,0,-0.0028526,0.011411,0.03001,3.1402,0,-0.0029668,-0.0057053,0.030067,3.1402,0,-0.0029097,-0.017116,0.030039,3.1402,0,-0.0027385,-0.017116,-0.030047,3.1402,0.1534,-0.0025674,-0.0057053,-0.030132
3.1402,0,-0.0026815,0.0057053,3.1402,0,-0.0027385,0.011411,-0.030047,3.1402,0,-0.0028526,0.011411,0.03001,3.1402,0,-0.0029668,-0.0057053,0.030067,3.1402,0,-0.0029097,-0.017116,0.030039,3.1402,0,-0.0027385,-0.017116,-0.030047
3.1402,0,-0.0027385,-0.0057053,3.1402,0,-0.0026815,0.0057053,-0.030075,3.1402,0,-0.0027385,0.011411,-0.030047,3.1402,0,-0.0028526,0.011411,0.03001,3.1402,0,-0.0029668,-0.0057053,0.030067,3.1402,0,-0.0029097,-0.017116,0.030039
3.1402,0,-0.0029097,-0.017116,3.1402,0,-0.0027385,-0.0057053,-0.030047,3.1402,0,-0.0026815,0.0057053,-0.030075,3.1402,0,-0.0027385,0.011411,-0.030047,3.1402,0,-0.0028526,0.011411,0.03001,3.1402,0,-0.0029668,-0.0057053,0.030067
-3.1415,0.1534,-0.0029668,-0.0057053,3.1402,0,-0.0029097,-0.017116,0.030039,3.1402,0,-0.0027385,-0.0057053,-0.030047,3.1402,0,-0.0026815,0.0057053,-0.030075,3.1402,0,-0.0027385,0.011411,-0.030047,3.1402,0,-0.0028526,0.011411,0.03001
3.1402,-0.1534,-0.0028526,0.011411,-3.1415,0.1534,-0.0029668,-0.0057053,0.031601,3.1402,0,-0.0029097,-0.017116,0.030039,3.1402,0,-0.0027385,-0.0057053,-0.030047,3.1402,0,-0.0026815,0.0057053,-0.030075,3.1402,0,-0.0027385,0.011411,-0.030047
3.1402,0,-0.0027385,0.011411,3.1402,-0.1534,-0.0028526,0.011411,0.03001,-3.1415,0.1534,-0.0029668,-0.0057053,0.031601,3.1402,0,-0.0029097,-0.017116,0.030039,3.1402,0,-0.0027385,-0.0057053,-0.030047,3.1402,0,-0.0026815,0.0057053,-0.030075
3.1402,0,-0.0026815,0.0057053,3.1402,0,-0.0027385,0.011411,-0.030047,3.1402,-0.1534,-0.0028526,0.011411,0.03001,-3.1415,0.1534,-0.0029668,-0.0057053,0.031601,3.1402,0,-0.0029097,-0.017116,0.030039,3.1402,0,-0.0027385,-0.0057053,-0.030047
3.1402,0,-0.0027385,-0.0057053,3.1402,0,-0.0026815,0.0057053,-0.030075,3.1402,0,-0.0027385,0.011411,-0.030047,3.1402,-0.1534,-0.0028526,0.011411,0.03001,-3.1415,0.1534,-0.0029668,-0.0057053,0.031601,3.1402,0,-0.0029097,-0.017116,0.030039
-3.1415,0.1534,-0.0028526,-0.011411,3.1402,0,-0.0027385,-0.0057053,-0.030047,3.1402,0,-0.0026815,0.0057053,-0.030075,3.1402,0,-0.0027385,0.011411,-0.030047,3.1402,-0.1534,-0.0028526,0.011411,0.03001,-3.1415,0.1534,-0.0029668,-0.0057053,0.031601
-3.1415,0,-0.0029668,-0.011411,-3.1415,0.1534,-0.0028526,-0.011411,0.031544,3.1402,0,-0.0027385,-0.0057053,-0.030047,3.1402,0,-0.0026815,0.0057053,-0.030075,3.1402,0,-0.0027385,0.011411,-0.030047,3.1402,-0.1534,-0.0028526,0.011411,0.03001
-3.1415,0,-0.0028526,0.011411,-3.1415,0,-0.0029668,-0.011411,0.031601,-3.1415,0.1534,-0.0028526,-0.011411,0.031544,3.1402,0,-0.0027385,-0.0057053,-0.030047,3.1402,0,-0.0026815,0.0057053,-0.030075,3.1402,0,-0.0027385,0.011411,-0.030047
3.1402,-0.1534,-0.0026815,0.017116,-3.1415,0,-0.0028526,0.011411,0.031544,-3.1415,0,-0.0029668,-0.011411,0.031601,-3.1415,0.1534,-0.0028526,-0.011411,0.031544,3.1402,0,-0.0027385,-0.0057053,-0.030047,3.1402,0,-0.0026815,0.0057053,-0.030075
3.1402,0,-0.0026244,0.0057053,3.1402,-0.1534,-0.0026815,0.017116,-0.030075,-3.1415,0,-0.0028526,0.011411,0.031544,-3.1415,0,-0.0029668,-0.011411,0.031601,-3.1415,0.1534,-0.0028526,-0.011411,0.031544,3.1402,0,-0.0027385,-0.0057053,-0.030047
-3.1415,0.1534,-0.0026815,-0.0057053,3.1402,0,-0.0026244,0.0057053,-0.030104,3.1402,-0.1534,-0.0026815,0.017116,-0.030075,-3.1415,0,-0.0028526,0.011411,0.031544,-3.1415,0,-0.0029668,-0.011411,0.031601,-3.1415,0.1534,-0.0028526,-0.011411,0.031544
-3.1415,0,-0.0028526,-0.017116,-3.1415,0.1534,-0.0026815,-0.0057053,0.031459,3.1402,0,-0.0026244,0.0057053,-0.030104,3.1402,-0.1534,-0.0026815,0.017116,-0.030075,-3.1415,0,-0.0028526,0.011411,0.031544,-3.1415,0,-0.0029668,-0.011411,0.031601
-3.1415,0,-0.0029097,-0.0057053,-3.1415,0,-0.0028526,-0.017116,0.031544,-3.1415,0.1534,-0.0026815,-0.0057053,0.031459,3.1402,0,-0.0026244,0.0057053,-0.030104,3.1402,-0.1534,-0.0026815,0.017116,-0.030075,-3.1415,0,-0.0028526,0.011411,0.031544
-3.1415,0,-0.0028526,0.0057053,-3.1415,0,-0.0029097,-0.0057053,0.031573,-3.1415,0,-0.0028526,-0.017116,0.031544,-3.1415,0.1534,-0.0026815,-0.0057053,0.031459,3.1402,0,-0.0026244,0.0057053,-0.030104,3.1402,-0.1534,-0.0026815,0.017116,-0.030075
-3.1415,0,-0.0026815,0.017116,-3.1415,0,-0.0028526,0.0057053,0.031544,-3.1415,0,-0.0029097,-0.0057053,0.031573,-3.1415,0,-0.0028526,-0.017116,0.031544,-3.1415,0.1534,-0.0026815,-0.0057053,0.031459,3.1402,0,-0.0026244,0.0057053,-0.030104
3.1402,-0.1534,-0.0023962,0.028526,-3.1415,0,-0.0026815,0.017116,0.031459,-3.1415,0,-0.0028526,0.0057053,0.031544,-3.1415,0,-0.0029097,-0.0057053,0.031573,-3.1415,0,-0.0028526,-0.017116,0.031544,-3.1415,0.1534,-0.0026815,-0.0057053,0.031459
3.1402,0,-0.0022251,0.017116,3.1402,-0.1534,-0.0023962,0.028526,-0.030218,-3.1415,0,-0.0026815,0.017116,0.031459,-3.1415,0,-0.0028526,0.0057053,0.031544,-3.1415,0,-0.0029097,-0.0057053,0.031573,-3.1415,0,-0.0028526,-0.017116,0.031544
3.1402,0,-0.002168,0.0057053,3.1402,0,-0.0022251,0.017116,-0.030303,3.1402,-0.1534,-0.0023962,0.028526,-0.030218,-3.1415,0,-0.0026815,0.017116,0.031459,-3.1415,0,-0.0028526,0.0057053,0.031544,-3.1415,0,-0.0029097,-0.0057053,0.031573
3.1402,0,-0.0022821,-0.011411,3.1402,0,-0.002168,0.0057053,-0.030332,3.1402,0,-0.0022251,0.017116,-0.030303,3.1402,-0.1534,-0.0023962,0.028526,-0.030218,-3.1415,0,-0.0026815,0.017116,0.031459,-3.1415,0,-0.0028526,0.0057053,0.031544
3.1402,0,-0.0024533,-0.017116,3.1402,0,-0.0022821,-0.011411,-0.030275,3.1402,0,-0.002168,0.0057053,-0.030332,3.1402,0,-0.0022251,0.017116,-0.030303,3.1402,-0.1534,-0.0023962,0.028526,-0.030218,-3.1415,0,-0.0026815,0.017116,0.031459
-3.1415,0.1534,-0.0025674,-0.011411,3.1402,0,-0.0024533,-0.017116,-0.030189,3.1402,0,-0.0022821,-0.011411,-0.030275,3.1402,0,-0.002168,0.0057053,-0.030332,3.1402,0,-0.0022251,0.017116,-0.030303,3.1402,-0.1534,-0.0023962,0.028526,-0.030218
-3.1415,0,-0.0026244,-0.0057053,-3.1415,0.1534,-0.0025674,-0.011411,0.031402,3.1402,0,-0.0024533,-0.017116,-0.030189,3.1402,0,-0.0022821,-0.011411,-0.030275,3.1402,0,-0.002168,0.0057053,-0.030332,3.1402,0,-0.0022251,0.017116,-0.030303
-3.1415,0,-0.0025674,0.0057053,-3.1415,0,-0.0026244,-0.0057053,0.03143,-3.1415,0.1534,-0.0025674,-0.011411,0.031402,3.1402,0,-0.0024533,-0.017116,-0.030189,3.1402,0,-0.0022821,-0.011411,-0.030275,3.1402,0,-0.002168,0.0057053,-0.030332
-3.1415,0,-0.0023962,0.017116,-3.1415,0,-0.0025674,0.0057053,0.031402,-3.1415,0,-0.0026244,-0.0057053,0.03143,-3.1415,0.1534,-0.0025674,-0.011411,0.031402,3.1402,0,-0.0024533,-0.017116,-0.030189,3.1402,0,-0.0022821,-0.011411,-0.030275
3.1402,-0.1534,-0.0022821,0.011411,-3.1415,0,-0.0023962,0.017116,0.031316,-3.1415,0,-0.0025674,0.0057053,0.031402,-3.1415,0,-0.0026244,-0.0057053,0.03143,-3.1415,0.1534,-0.0025674,-0.011411,0.031402,3.1402,0,-0.0024533,-0.017116,-0.030189
3.1402,0,-0.0022251,0.0057053,3.1402,-0.1534,-0.0022821,0.011411,-0.030275,-3.1415,0,-0.0023962,0.017116,0.031316,-3.1415,0,-0.0025674,0.0057053,0.031402,-3.1415,0,-0.0026244,-0.0057053,0.03143,-3.1415,0.1534,-0.0025674,-0.011411,0.031402
-3.1415,0.1534,-0.0023392,-0.011411,3.1402,0,-0.0022251,0.0057053,-0.030303,3.1402,-0.1534,-0.0022821,0.011411,-0.030275,-3.1415,0,-0.0023962,0.017116,0.031316,-3.1415,0,-0.0025674,0.0057053,0.031402,-3.1415,0,-0.0026244,-0.0057053,0.03143
-3.1415,0,-0.0023962,-0.0057053,-3.1415,0.1534,-0.0023392,-0.011411,0.031288,3.1402,0,-0.0022251,0.0057053,-0.030303,3.1402,-0.1534,-0.0022821,0.011411,-0.030275,-3.1415,0,-0.0023962,0.017116,0.031316,-3.1415,0,-0.0025674,0.0057053,0.031402
-3.1415,0,-0.0023392,0.0057053,-3.1415,0,-0.0023962,-0.0057053,0.031316,-3.1415,0.1534,-0.0023392,-0.011411,0.031288,3.1402,0,-0.0022251,0.0057053,-0.030303,3.1402,-0.1534,-0.0022821,0.011411,-0.030275,-3.1415,0,-0.0023962,0.017116,0.031316
-3.1415,0,-0.002168,0.017116,-3.1415,0,-0.0023392,0.0057053,0.031288,-3.1415,0,-0.0023962,-0.0057053,0.031316,-3.1415,0.1534,-0.0023392,-0.011411,0.031288,3.1402,0,-0.0022251,0.0057053,-0.030303,3.1402,-0.1534,-0.0022821,0.011411,-0.030275
3.1402,-0.1534,-0.0019398,0.022821,-3.1415,0,-0.002168,0.017116,0.031202,-3.1415,0,-0.0023392,0.0057053,0.031288,-3.1415,0,-0.0023962,-0.0057053,0.031316,-3.1415,0.1534,-0.0023392,-0.011411,0.031288,3.1402,0,-0.0022251,0.0057053,-0.030303
3.1402,0,-0.0017686,0.017116,3.1402,-0.1534,-0.0019398,0.022821,-0.030446,-3.1415,0,-0.002168,0.017116,0.031202,-3.1415,0,-0.0023392,0.0057053,0.031288,-3.1415,0,-0.0023962,-0.0057053,0.031316,-3.1415,0.1534,-0.0023392,-0.011411,0.031288
3.1402,0,-0.0017116,0.0057053,3.1402,0,-0.0017686,0.017116,-0.030532,3.1402,-0.1534,-0.0019398,0.022821,-0.030446,-3.1415,0,-0.002168,0.017116,0.031202,-3.1415,0,-0.0023392,0.0057053,0.031288,-3.1415,0,-0.0023962,-0.0057053,0.031316
3.1402,0,-0.0018257,-0.011411,3.1402,0,-0.0017116,0.0057053,-0.03056,3.1402,0,-0.0017686,0.017116,-0.030532,3.1402,-0.1534,-0.0019398,0.022821,-0.030446,-3.1415,0,-0.002168,0.017116,0.031202,-3.1415,0,-0.0023392,0.0057053,0.031288
-3.1415,0.1534,-0.0019969,-0.017116,3.1402,0,-0.0018257,-0.011411,-0.030503,3.1402,0,-0.0017116,0.0057053,-0.03056,3.1402,0,-0.0017686,0.017116,-0.030532,3.1402,-0.1534,-0.0019398,0.022821,-0.030446,-3.1415,0,-0.002168,0.017116,0.031202
-3.1415,0,-0.002111,-0.011411,-3.1415,0.1534,-0.0019969,-0.017116,0.031116,3.1402,0,-0.0018257,-0.011411,-0.030503,3.1402,0,-0.0017116,0.0057053,-0.03056,3.1402,0,-0.0017686,0.017116,-0.030532,3.1402,-0.1534,-0.0019398,0.022821,-0.030446
-3.1415,0,-0.0020539,0.0057053,-3.1415,0,-0.002111,-0.011411,0.031174,-3.1415,0.1534,-0.0019969,-0.017116,0.031116,3.1402,0,-0.0018257,-0.011411,-0.030503,3.1402,0,-0.0017116,0.0057053,-0.03056,3.1402,0,-0.0017686,0.017116,-0.030532
3.1402,-0.1534,-0.0018257,0.022821,-3.1415,0,-0.0020539,0.0057053,0.031145,-3.1415,0,-0.002111,-0.011411,0.031174,-3.1415,0.1534,-0.0019969,-0.017116,0.031116,3.1402,0,-0.0018257,-0.011411,-0.030503,3.1402,0,-0.0017116,0.0057053,-0.03056
3.1402,0,-0.0016545,0.017116,3.1402,-0.1534,-0.0018257,0.022821,-0.030503,-3.1415,0,-0.0020539,0.0057053,0.031145,-3.1415,0,-0.002111,-0.011411,0.031174,-3.1415,0.1534,-0.0019969,-0.017116,0.031116,3.1402,0,-0.0018257,-0.011411,-0.030503
3.1402,0,-0.0015975,0.0057053,3.1402,0,-0.0016545,0.017116,-0.030589,3.1402,-0.1534,-0.0018257,0.022821,-0.030503,-3.1415,0,-0.0020539,0.0057053,0.031145,-3.1415,0,-0.002111,-0.011411,0.031174,-3.1415,0.1534,-0.0019969,-0.017116,0.031116
3.1402,0,-0.0017116,-0.011411,3.1402,0,-0.0015975,0.0057053,-0.030617,3.1402,0,-0.0016545,0.017116,-0.030589,3.1402,-0.1534,-0.0018257,0.022821,-0.030503,-3.1415,0,-0.0020539,0.0057053,0.031145,-3.1415,0,-0.002111,-0.011411,0.031174
-3.1415,0.1534,-0.0018827,-0.017116,3.1402,0,-0.0017116,-0.011411,-0.03056,3.1402,0,-0.0015975,0.0057053,-0.030617,3.1402,0,-0.0016545,0.017116,-0.030589,3.1402,-0.1534,-0.0018257,0.022821,-0.030503,-3.1415,0,-0.0020539,0.0057053,0.031145
-3.1415,0,-0.0019398,-0.0057053,-3.1415,0.1534,-0.0018827,-0.017116,0.031059,3.1402,0,-0.0017116,-0.011411,-0.03056,3.1402,0,-0.0015975,0.0057053,-0.030617,3.1402,0,-0.0016545,0.017116,-0.030589,3.1402,-0.1534,-0.0018257,0.022821,-0.030503
-3.1415,0,-0.0018827,0.0057053,-3.1415,0,-0.0019398,-0.0057053,0.031088,-3.1415,0.1534,-0.0018827,-0.017116,0.031059,3.1402,0,-0.0017116,-0.011411,-0.03056,3.1402,0,-0.0015975,0.0057053,-0.030617,3.1402,0,-0.0016545,0.017116,-0.030589
-3.1415,0,-0.0016545,0.022821,-3.1415,0,-0.0018827,0.0057053,0.031059,-3.1415,0,-0.0019398,-0.0057053,0.031088,-3.1415,0.1534,-0.0018827,-0.017116,0.031059,3.1402,0,-0.0017116,-0.011411,-0.03056,3.1402,0,-0.0015975,0.0057053,-0.030617
3.1402,-0.1534,-0.0013693,0.028526,-3.1415,0,-0.0016545,0.022821,0.030945,-3.1415,0,-0.0018827,0.0057053,0.031059,-3.1415,0,-0.0019398,-0.0057053,0.031088,-3.1415,0.1534,-0.0018827,-0.017116,0.031059,3.1402,0,-0.0017116,-0.011411,-0.03056
3.1402,0,-0.0011981,0.017116,3.1402,-0.1534,-0.0013693,0.028526,-0.030731,-3.1415,0,-0.0016545,0.022821,0.030945,-3.1415,0,-0.0018827,0.0057053,0.031059,-3.1415,0,-0.0019398,-0.0057053,0.031088,-3.1415,0.1534,-0.0018827,-0.017116,0.031059
3.1402,0,-0.0011411,0.0057053,3.1402,0,-0.0011981,0.017116,-0.030817,3.1402,-0.1534,-0.0013693,0.028526,-0.030731,-3.1415,0,-0.0016545,0.022821,0.030945,-3.1415,0,-0.0018827,0.0057053,0.031059,-3.1415,0,-0.0019398,-0.0057053,0.031088
3.1402,0,-0.0012552,-0.011411,3.1402,0,-0.0011411,0.0057053,-0.030845,3.1402,0,-0.0011981,0.017116,-0.030817,3.1402,-0.1534,-0.0013693,0.028526,-0.030731,-3.1415,0,-0.0016545,0.022821,0.030945,-3.1415,0,-0.0018827,0.0057053,0.031059
-3.1415,0.1534,-0.0014263,-0.017116,3.1402,0,-0.0012552,-0.011411,-0.030788,3.1402,0,-0.0011411,0.0057053,-0.030845,3.1402,0,-0.0011981,0.017116,-0.030817,3.1402,-0.1534,-0.0013693,0.028526,-0.030731,-3.1415,0,-0.0016545,0.022821,0.030945
-3.1415,0,-0.0014834,-0.0057053,-3.1415,0.1534,-0.0014263,-0.017116,0.030831,3.1402,0,-0.0012552,-0.011411,-0.030788,3.1402,0,-0.0011411,0.0057053,-0.030845,3.1402,0,-0.0011981,0.017116,-0.030817,3.1402,-0.1534,-0.0013693,0.028526,-0.030731
-3.1415,0,-0.0014263,0.0057053,-3.1415,0,-0.0014834,-0.0057053,0.03086,-3.1415,0.1534,-0.0014263,-0.017116,0.030831,3.1402,0,-0.0012552,-0.011411,-0.030788,3.1402,0,-0.0011411,0.0057053,-0.030845,3.1402,0,-0.0011981,0.017116,-0.030817
-3.1415,0,-0.0012552,0.017116,-3.1415,0,-0.0014263,0.0057053,0.030831,-3.1415,0,-0.0014834,-0.0057053,0.03086,-3.1415,0.1534,-0.0014263,-0.017116,0.030831,3.1402,0,-0.0012552,-0.011411,-0.030788,3.1402,0,-0.0011411,0.0057053,-0.030845
3.1402,-0.1534,-0.0009699,0.028526,-3.1415,0,-0.0012552,0.017116,0.030746,-3.1415,0,-0.0014263,0.0057053,0.030831,-3.1415,0,-0.0014834,-0.0057053,0.03086,-3.1415,0.1534,-0.0014263,-0.017116,0.030831,3.1402,0,-0.0012552,-0.011411,-0.030788
3.1402,0,-0.00079874,0.017116,3.1402,-0.1534,-0.0009699,0.028526,-0.030931,-3.1415,0,-0.0012552,0.017116,0.030746,-3.1415,0,-0.0014263,0.0057053,0.030831,-3.1415,0,-0.0014834,-0.0057053,0.03086,-3.1415,0.1534,-0.0014263,-0.017116,0.030831
3.1402,0,-0.00074169,0.0057053,3.1402,0,-0.00079874,0.017116,-0.031017,3.1402,-0.1534,-0.0009699,0.028526,-0.030931,-3.1415,0,-0.0012552,0.017116,0.030746,-3.1415,0,-0.0014263,0.0057053,0.030831,-3.1415,0,-0.0014834,-0.0057053,0.03086
3.1402,0,-0.0008558,-0.011411,3.1402,0,-0.00074169,0.0057053,-0.031045,3.1402,0,-0.00079874,0.017116,-0.031017,3.1402,-0.1534,-0.0009699,0.028526,-0.030931,-3.1415,0,-0.0012552,0.017116,0.030746,-3.1415,0,-0.0014263,0.0057053,0.030831
-3.1415,0.1534,-0.001027,-0.017116,3.1402,0,-0.0008558,-0.011411,-0.030988,3.1402,0,-0.00074169,0.0057053,-0.031045,3.1402,0,-0.00079874,0.017116,-0.031017,3.1402,-0.1534,-0.0009699,0.028526,-0.030931,-3.1415,0,-0.0012552,0.017116,0.030746
-3.1415,0,-0.0011411,-0.011411,-3.1415,0.1534,-0.001027,-0.017116,0.030632,3.1402,0,-0.0008558,-0.011411,-0.030988,3.1402,0,-0.00074169,0.0057053,-0.031045,3.1402,0,-0.00079874,0.017116,-0.031017,3.1402,-0.1534,-0.0009699,0.028526,-0.030931
-3.1415,0,-0.001084,0.0057053,-3.1415,0,-0.0011411,-0.011411,0.030689,-3.1415,0.1534,-0.001027,-0.017116,0.030632,3.1402,0,-0.0008558,-0.011411,-0.030988,3.1402,0,-0.00074169,0.0057053,-0.031045,3.1402,0,-0.00079874,0.017116,-0.031017
-3.1415,0,-0.00091285,0.017116,-3.1415,0,-0.001084,0.0057053,0.03066,-3.1415,0,-0.0011411,-0.011411,0.030689,-3.1415,0.1534,-0.001027,-0.017116,0.030632,3.1402,0,-0.0008558,-0.011411,-0.030988,3.1402,0,-0.00074169,0.0057053,-0.031045
3.1402,-0.1534,-0.00062758,0.028526,-3.1415,0,-0.00091285,0.017116,0.030574,-3.1415,0,-0.001084,0.0057053,0.03066,-3.1415,0,-0.0011411,-0.011411,0.030689,-3.1415,0.1534,-0.001027,-0.017116,0.030632,3.1402,0,-0.0008558,-0.011411,-0.030988
3.1402,0,-0.00045642,0.017116,3.1402,-0.1534,-0.00062758,0.028526,-0.031102,-3.1415,0,-0.00091285,0.017116,0.030574,-3.1415,0,-0.001084,0.0057053,0.03066,-3.1415,0,-0.0011411,-0.011411,0.030689,-3.1415,0.1534,-0.001027,-0.017116,0.030632
3.1402,0,-0.00045642,0,3.1402,0,-0.00045642,0.017116,-0.031188,3.1402,-0.1534,-0.00062758,0.028526,-0.031102,-3.1415,0,-0.00091285,0.017116,0.030574,-3.1415,0,-0.001084,0.0057053,0.03066,-3.1415,0,-0.0011411,-0.011411,0.030689
-3.1415,0.1534,-0.00057053,-0.011411,3.1402,0,-0.00045642,0,-0.031188,3.1402,0,-0.00045642,0.017116,-0.031188,3.1402,-0.1534,-0.00062758,0.028526,-0.031102,-3.1415,0,-0.00091285,0.017116,0.030574,-3.1415,0,-0.001084,0.0057053,0.03066
-3.1415,0,-0.00068464,-0.011411,-3.1415,0.1534,-0.00057053,-0.011411,0.030403,3.1402,0,-0.00045642,0,-0.031188,3.1402,0,-0.00045642,0.017116,-0.031188,3.1402,-0.1534,-0.00062758,0.028526,-0.031102,-3.1415,0,-0.00091285,0.017116,0.030574
-3.1415,0,-0.00068464,0,-3.1415,0,-0.00068464,-0.011411,0.03046,-3.1415,0.1534,-0.00057053,-0.011411,0.030403,3.1402,0,-0.00045642,0,-0.031188,3.1402,0,-0.00045642,0.017116,-0.031188,3.1402,-0.1534,-0.00062758,0.028526,-0.031102
-3.1415,0,-0.00051348,0.017116,-3.1415,0,-0.00068464,0,0.03046,-3.1415,0,-0.00068464,-0.011411,0.03046,-3.1415,0.1534,-0.00057053,-0.011411,0.030403,3.1402,0,-0.00045642,0,-0.031188,3.1402,0,-0.00045642,0.017116,-0.031188
3.1402,-0.1534,-0.00028526,0.022821,-3.1415,0,-0.00051348,0.017116,0.030375,-3.1415,0,-0.00068464,0,0.03046,-3.1415,0,-0.00068464,-0.011411,0.03046,-3.1415,0.1534,-0.00057053,-0.011411,0.030403,3.1402,0,-0.00045642,0,-0.031188
3.1402,0,-0.00011411,0.017116,3.1402,-0.1534,-0.00028526,0.022821,-0.031273,-3.1415,0,-0.00051348,0.017116,0.030375,-3.1415,0,-0.00068464,0,0.03046,-3.1415,0,-0.00068464,-0.011411,0.03046,-3.1415,0.1534,-0.00057053,-0.011411,0.030403
3.1402,0,-0.00017116,-0.0057053,3.1402,0,-0.00011411,0.017116,-0.031359,3.1402,-0.1534,-0.00028526,0.022821,-0.031273,-3.1415,0,-0.00051348,0.017116,0.030375,-3.1415,0,-0.00068464,0,0.03046,-3.1415,0,-0.00068464,-0.011411,0.03046
-3.1415,0.1534,-0.00028526,-0.011411,3.1402,0,-0.00017116,-0.0057053,-0.03133,3.1402,0,-0.00011411,0.017116,-0.031359,3.1402,-0.1534,-0.00028526,0.022821,-0.031273,-3.1415,0,-0.00051348,0.017116,0.030375,-3.1415,0,-0.00068464,0,0.03046
-3.1415,0,-0.00045642,-0.017116,-3.1415,0.1534,-0.00028526,-0.011411,0.030261,3.1402,0,-0.00017116,-0.0057053,-0.03133,3.1402,0,-0.00011411,0.017116,-0.031359,3.1402,-0.1534,-0.00028526,0.022821,-0.031273,-3.1415,0,-0.00051348,0.017116,0.030375
-3.1415,0,-0.00045642,0,-3.1415,0,-0.00045642,-0.017116,0.030346,-3.1415,0.1534,-0.00028526,-0.011411,0.030261,3.1402,0,-0.00017116,-0.0057053,-0.03133,3.1402,0,-0.00011411,0.017116,-0.031359,3.1402,-0.1534,-0.00028526,0.022821,-0.031273
-3.1415,0,-0.00028526,0.017116,-3.1415,0,-0.00045642,0,0.030346,-3.1415,0,-0.00045642,-0.017116,0.030346,-3.1415,0.1534,-0.00028526,-0.011411,0.030261,3.1402,0,-0.00017116,-0.0057053,-0.03133,3.1402,0,-0.00011411,0.017116,-0.031359
-3.1415,0,-0.00011411,0.017116,-3.1415,0,-0.00028526,0.017116,0.030261,-3.1415,0,-0.00045642,0,0.030346,-3.1415,0,-0.00045642,-0.017116,0.030346,-3.1415,0.1534,-0.00028526,-0.011411,0.030261,3.1402,0,-0.00017116,-0.0057053,-0.03133
