x_k,x_dot_k,theta_k,theta_dot_k,x_k-1,x_dot_k-1,theta_k-1,theta_dot_k-1,u_k-1,x_k-2,x_dot_k-2,theta_k-2,theta_dot_k-2,u_k-2,x_k-3,x_dot_k-3,theta_k-3,theta_dot_k-3,u_k-3
2.5372,-4.2952,-0.16831,-0.079874,2.5802,-4.4486,-0.16751,-0.068464,-0.041444,2.6247,-4.602,-0.16682,-0.039937,-0.1394,2.6707,-5.0622,-0.16642,0.0057053,-0.1394
2.4974,-3.9884,-0.16922,-0.091285,2.5372,-4.2952,-0.16831,-0.079874,-0.041444,2.5802,-4.4486,-0.16751,-0.068464,-0.041444,2.6247,-4.602,-0.16682,-0.039937,-0.1394
2.459,-3.835,-0.17013,-0.091285,2.4974,-3.9884,-0.16922,-0.091285,-0.041444,2.5372,-4.2952,-0.16831,-0.079874,-0.041444,2.5802,-4.4486,-0.16751,-0.068464,-0.041444
2.4222,-3.6816,-0.17104,-0.091285,2.459,-3.835,-0.17013,-0.091285,-0.041444,2.4974,-3.9884,-0.16922,-0.091285,-0.041444,2.5372,-4.2952,-0.16831,-0.079874,-0.041444
2.3884,-3.3748,-0.17207,-0.1027,2.4222,-3.6816,-0.17104,-0.091285,-0.041444,2.459,-3.835,-0.17013,-0.091285,-0.041444,2.4974,-3.9884,-0.16922,-0.091285,-0.041444
2.3562,-3.2214,-0.1731,-0.1027,2.3884,-3.3748,-0.17207,-0.1027,-0.041444,2.4222,-3.6816,-0.17104,-0.091285,-0.041444,2.459,-3.835,-0.17013,-0.091285,-0.041444
2.3271,-2.9146,-0.17413,-0.1027,2.3562,-3.2214,-0.1731,-0.1027,-0.041444,2.3884,-3.3748,-0.17207,-0.1027,-0.041444,2.4222,-3.6816,-0.17104,-0.091285,-0.041444
2.301,-2.6078,-0.17521,-0.1084,2.3271,-2.9146,-0.17413,-0.1027,-0.041444,2.3562,-3.2214,-0.1731,-0.1027,-0.041444,2.3884,-3.3748,-0.17207,-0.1027,-0.041444
2.2765,-2.4544,-0.17635,-0.11411,2.301,-2.6078,-0.17521,-0.1084,-0.041444,2.3271,-2.9146,-0.17413,-0.1027,-0.041444,2.3562,-3.2214,-0.1731,-0.1027,-0.041444
2.255,-2.1476,-0.17749,-0.11411,2.2765,-2.4544,-0.17635,-0.11411,-0.041444,2.301,-2.6078,-0.17521,-0.1084,-0.041444,2.3271,-2.9146,-0.17413,-0.1027,-0.041444
2.235,-1.9942,-0.17863,-0.11411,2.255,-2.1476,-0.17749,-0.11411,-0.041444,2.2765,-2.4544,-0.17635,-0.11411,-0.041444,2.301,-2.6078,-0.17521,-0.1084,-0.041444
2.2182,-1.6874,-0.17983,-0.11981,2.235,-1.9942,-0.17863,-0.11411,-0.041444,2.255,-2.1476,-0.17749,-0.11411,-0.041444,2.2765,-2.4544,-0.17635,-0.11411,-0.041444
2.2044,-1.3806,-0.18103,-0.11981,2.2182,-1.6874,-0.17983,-0.11981,-0.041444,2.235,-1.9942,-0.17863,-0.11411,-0.041444,2.255,-2.1476,-0.17749,-0.11411,-0.041444
2.1936,-1.0738,-0.18228,-0.12552,2.2044,-1.3806,-0.18103,-0.11981,-0.041444,2.2182,-1.6874,-0.17983,-0.11981,-0.041444,2.235,-1.9942,-0.17863,-0.11411,-0.041444
2.1844,-0.9204,-0.18354,-0.12552,2.1936,-1.0738,-0.18228,-0.12552,-0.041444,2.2044,-1.3806,-0.18103,-0.11981,-0.041444,2.2182,-1.6874,-0.17983,-0.11981,-0.041444
2.1783,-0.6136,-0.18479,-0.12552,2.1844,-0.9204,-0.18354,-0.12552,-0.041444,2.1936,-1.0738,-0.18228,-0.12552,-0.041444,2.2044,-1.3806,-0.18103,-0.11981,-0.041444
2.1752,-0.3068,-0.18605,-0.12552,2.1783,-0.6136,-0.18479,-0.12552,-0.041444,2.1844,-0.9204,-0.18354,-0.12552,-0.041444,2.1936,-1.0738,-0.18228,-0.12552,-0.041444
2.1737,-0.1534,-0.18719,-0.11411,2.1752,-0.3068,-0.18605,-0.12552,0.11528,2.1783,-0.6136,-0.18479,-0.12552,-0.041444,2.1844,-0.9204,-0.18354,-0.12552,-0.041444
2.1752,0.1534,-0.18805,-0.085579,2.1737,-0.1534,-0.18719,-0.11411,0.11528,2.1752,-0.3068,-0.18605,-0.12552,0.11528,2.1783,-0.6136,-0.18479,-0.12552,-0.041444
2.1783,0.3068,-0.18856,-0.051348,2.1752,0.1534,-0.18805,-0.085579,0.11528,2.1737,-0.1534,-0.18719,-0.11411,0.11528,2.1752,-0.3068,-0.18605,-0.12552,0.11528
2.1844,0.6136,-0.1889,-0.034232,2.1783,0.3068,-0.18856,-0.051348,0.11528,2.1752,0.1534,-0.18805,-0.085579,0.11528,2.1737,-0.1534,-0.18719,-0.11411,0.11528
2.1906,0.6136,-0.1889,0,2.1844,0.6136,-0.1889,-0.034232,0.11528,2.1783,0.3068,-0.18856,-0.051348,0.11528,2.1752,0.1534,-0.18805,-0.085579,0.11528
2.2013,1.0738,-0.18862,0.028526,2.1906,0.6136,-0.1889,0,0.11528,2.1844,0.6136,-0.1889,-0.034232,0.11528,2.1783,0.3068,-0.18856,-0.051348,0.11528
2.212,1.0738,-0.18822,0.039937,2.2013,1.0738,-0.18862,0.028526,0.11528,2.1906,0.6136,-0.1889,0,0.11528,2.1844,0.6136,-0.1889,-0.034232,0.11528
2.2274,1.534,-0.18765,0.057053,2.212,1.0738,-0.18822,0.039937,0.11528,2.2013,1.0738,-0.18862,0.028526,0.11528,2.1906,0.6136,-0.1889,0,0.11528
2.2427,1.534,-0.18702,0.062758,2.2274,1.534,-0.18765,0.057053,0.11528,2.212,1.0738,-0.18822,0.039937,0.11528,2.2013,1.0738,-0.18862,0.028526,0.11528
2.2626,1.9942,-0.18628,0.074169,2.2427,1.534,-0.18702,0.062758,0.11528,2.2274,1.534,-0.18765,0.057053,0.11528,2.212,1.0738,-0.18822,0.039937,0.11528
2.2826,1.9942,-0.18542,0.08558,2.2626,1.9942,-0.18628,0.074169,0.11528,2.2427,1.534,-0.18702,0.062758,0.11528,2.2274,1.534,-0.18765,0.057053,0.11528
2.3071,2.4544,-0.18451,0.091285,2.2826,1.9942,-0.18542,0.08558,0.11528,2.2626,1.9942,-0.18628,0.074169,0.11528,2.2427,1.534,-0.18702,0.062758,0.11528
2.3317,2.4544,-0.18348,0.1027,2.3071,2.4544,-0.18451,0.091285,0.11528,2.2826,1.9942,-0.18542,0.08558,0.11528,2.2626,1.9942,-0.18628,0.074169,0.11528
2.3593,2.7612,-0.18234,0.11411,2.3317,2.4544,-0.18348,0.1027,0.11528,2.3071,2.4544,-0.18451,0.091285,0.11528,2.2826,1.9942,-0.18542,0.08558,0.11528
2.3884,2.9146,-0.18114,0.11981,2.3593,2.7612,-0.18234,0.11411,0.11528,2.3317,2.4544,-0.18348,0.1027,0.11528,2.3071,2.4544,-0.18451,0.091285,0.11528
2.4207,3.2214,-0.17989,0.12552,2.3884,2.9146,-0.18114,0.11981,0.11528,2.3593,2.7612,-0.18234,0.11411,0.11528,2.3317,2.4544,-0.18348,0.1027,0.11528
2.4544,3.3748,-0.17852,0.13693,2.4207,3.2214,-0.17989,0.12552,0.11528,2.3884,2.9146,-0.18114,0.11981,0.11528,2.3593,2.7612,-0.18234,0.11411,0.11528
2.4897,3.5282,-0.17709,0.14263,2.4544,3.3748,-0.17852,0.13693,0.11528,2.4207,3.2214,-0.17989,0.12552,0.11528,2.3884,2.9146,-0.18114,0.11981,0.11528
2.5265,3.6816,-0.17555,0.15404,2.4897,3.5282,-0.17709,0.14263,0.11528,2.4544,3.3748,-0.17852,0.13693,0.11528,2.4207,3.2214,-0.17989,0.12552,0.11528
2.5648,3.835,-0.17401,0.15404,2.5265,3.6816,-0.17555,0.15404,0.11528,2.4897,3.5282,-0.17709,0.14263,0.11528,2.4544,3.3748,-0.17852,0.13693,0.11528
2.6063,4.1418,-0.17236,0.16545,2.5648,3.835,-0.17401,0.15404,0.11528,2.5265,3.6816,-0.17555,0.15404,0.11528,2.4897,3.5282,-0.17709,0.14263,0.11528
2.6477,4.1418,-0.17059,0.17686,2.6063,4.1418,-0.17236,0.16545,0.11528,2.5648,3.835,-0.17401,0.15404,0.11528,2.5265,3.6816,-0.17555,0.15404,0.11528
2.6906,4.2952,-0.16876,0.18257,2.6477,4.1418,-0.17059,0.17686,0.11528,2.6063,4.1418,-0.17236,0.16545,0.11528,2.5648,3.835,-0.17401,0.15404,0.11528
2.7351,4.4486,-0.16688,0.18827,2.6906,4.2952,-0.16876,0.18257,0.11528,2.6477,4.1418,-0.17059,0.17686,0.11528,2.6063,4.1418,-0.17236,0.16545,0.11528
2.7796,4.4486,-0.16494,0.19398,2.7351,4.4486,-0.16688,0.18827,0.11528,2.6906,4.2952,-0.16876,0.18257,0.11528,2.6477,4.1418,-0.17059,0.17686,0.11528
2.8256,4.602,-0.16289,0.20539,2.7796,4.4486,-0.16494,0.19398,0.11528,2.7351,4.4486,-0.16688,0.18827,0.11528,2.6906,4.2952,-0.16876,0.18257,0.11528
2.8716,4.602,-0.16078,0.2111,2.8256,4.602,-0.16289,0.20539,0.11528,2.7796,4.4486,-0.16494,0.19398,0.11528,2.7351,4.4486,-0.16688,0.18827,0.11528
2.9192,4.7554,-0.15855,0.22251,2.8716,4.602,-0.16078,0.2111,0.11528,2.8256,4.602,-0.16289,0.20539,0.11528,2.7796,4.4486,-0.16494,0.19398,0.11528
2.9668,4.7554,-0.15627,0.22821,2.9192,4.7554,-0.15855,0.22251,0.11528,2.8716,4.602,-0.16078,0.2111,0.11528,2.8256,4.602,-0.16289,0.20539,0.11528
3.0143,4.7554,-0.15387,0.23962,2.9668,4.7554,-0.15627,0.22821,0.11528,2.9192,4.7554,-0.15855,0.22251,0.11528,2.8716,4.602,-0.16078,0.2111,0.11528
3.0634,4.9088,-0.15142,0.24533,3.0143,4.7554,-0.15387,0.23962,0.11528,2.9668,4.7554,-0.15627,0.22821,0.11528,2.9192,4.7554,-0.15855,0.22251,0.11528
3.111,4.7554,-0.14885,0.25674,3.0634,4.9088,-0.15142,0.24533,0.11528,3.0143,4.7554,-0.15387,0.23962,0.11528,2.9668,4.7554,-0.15627,0.22821,0.11528
-3.1247,4.7554,-0.14611,0.27385,3.111,4.7554,-0.14885,0.25674,0.11528,3.0634,4.9088,-0.15142,0.24533,0.11528,3.0143,4.7554,-0.15387,0.23962,0.11528
-3.0771,4.7554,-0.14337,0.27385,-3.1247,4.7554,-0.14611,0.27385,0.11528,3.111,4.7554,-0.14885,0.25674,0.11528,3.0634,4.9088,-0.15142,0.24533,0.11528
-3.0311,4.602,-0.14046,0.29097,-3.0771,4.7554,-0.14337,0.27385,0.11528,-3.1247,4.7554,-0.14611,0.27385,0.11528,3.111,4.7554,-0.14885,0.25674,0.11528
-2.9851,4.602,-0.13744,0.30238,-3.0311,4.602,-0.14046,0.29097,0.11528,-3.0771,4.7554,-0.14337,0.27385,0.11528,-3.1247,4.7554,-0.14611,0.27385,0.11528
-2.9406,4.4486,-0.1343,0.31379,-2.9851,4.602,-0.13744,0.30238,0.11528,-3.0311,4.602,-0.14046,0.29097,0.11528,-3.0771,4.7554,-0.14337,0.27385,0.11528
-2.8961,4.4486,-0.13105,0.3252,-2.9406,4.4486,-0.1343,0.31379,0.11528,-2.9851,4.602,-0.13744,0.30238,0.11528,-3.0311,4.602,-0.14046,0.29097,0.11528
-2.8547,4.1418,-0.12768,0.33661,-2.8961,4.4486,-0.13105,0.3252,0.11528,-2.9406,4.4486,-0.1343,0.31379,0.11528,-2.9851,4.602,-0.13744,0.30238,0.11528
-2.8133,4.1418,-0.1242,0.34802,-2.8547,4.1418,-0.12768,0.33661,0.11528,-2.8961,4.4486,-0.13105,0.3252,0.11528,-2.9406,4.4486,-0.1343,0.31379,0.11528
-2.7734,3.9884,-0.12061,0.35943,-2.8133,4.1418,-0.1242,0.34802,0.11528,-2.8547,4.1418,-0.12768,0.33661,0.11528,-2.8961,4.4486,-0.13105,0.3252,0.11528
-2.735,3.835,-0.1169,0.37084,-2.7734,3.9884,-0.12061,0.35943,0.11528,-2.8133,4.1418,-0.1242,0.34802,0.11528,-2.8547,4.1418,-0.12768,0.33661,0.11528
-2.6982,3.6816,-0.11302,0.38796,-2.735,3.835,-0.1169,0.37084,0.11528,-2.7734,3.9884,-0.12061,0.35943,0.11528,-2.8133,4.1418,-0.1242,0.34802,0.11528
-2.6629,3.5282,-0.10909,0.39367,-2.6982,3.6816,-0.11302,0.38796,0.11528,-2.735,3.835,-0.1169,0.37084,0.11528,-2.7734,3.9884,-0.12061,0.35943,0.11528
-2.6292,3.3748,-0.10515,0.39367,-2.6629,3.5282,-0.10909,0.39367,-0.038282,-2.6982,3.6816,-0.11302,0.38796,0.11528,-2.735,3.835,-0.1169,0.37084,0.11528
-2.597,3.2214,-0.10138,0.37655,-2.6292,3.3748,-0.10515,0.39367,-0.038282,-2.6629,3.5282,-0.10909,0.39367,-0.038282,-2.6982,3.6816,-0.11302,0.38796,0.11528
-2.5663,3.068,-0.097789,0.35943,-2.597,3.2214,-0.10138,0.37655,-0.038282,-2.6292,3.3748,-0.10515,0.39367,-0.038282,-2.6629,3.5282,-0.10909,0.39367,-0.038282
-2.5356,3.068,-0.094423,0.33661,-2.5663,3.068,-0.097789,0.35943,-0.038282,-2.597,3.2214,-0.10138,0.37655,-0.038282,-2.6292,3.3748,-0.10515,0.39367,-0.038282
-2.508,2.7612,-0.091171,0.3252,-2.5356,3.068,-0.094423,0.33661,-0.038282,-2.5663,3.068,-0.097789,0.35943,-0.038282,-2.597,3.2214,-0.10138,0.37655,-0.038282
-2.4804,2.7612,-0.088147,0.30238,-2.508,2.7612,-0.091171,0.3252,-0.038282,-2.5356,3.068,-0.094423,0.33661,-0.038282,-2.5663,3.068,-0.097789,0.35943,-0.038282
-2.4543,2.6078,-0.085237,0.29097,-2.4804,2.7612,-0.088147,0.30238,-0.038282,-2.508,2.7612,-0.091171,0.3252,-0.038282,-2.5356,3.068,-0.094423,0.33661,-0.038282
-2.4313,2.301,-0.082556,0.26815,-2.4543,2.6078,-0.085237,0.29097,-0.038282,-2.4804,2.7612,-0.088147,0.30238,-0.038282,-2.508,2.7612,-0.091171,0.3252,-0.038282
-2.4083,2.301,-0.079988,0.25674,-2.4313,2.301,-0.082556,0.26815,-0.038282,-2.4543,2.6078,-0.085237,0.29097,-0.038282,-2.4804,2.7612,-0.088147,0.30238,-0.038282
-2.3884,1.9942,-0.077592,0.23962,-2.4083,2.301,-0.079988,0.25674,-0.038282,-2.4313,2.301,-0.082556,0.26815,-0.038282,-2.4543,2.6078,-0.085237,0.29097,-0.038282
-2.37,1.8408,-0.075367,0.22251,-2.3884,1.9942,-0.077592,0.23962,-0.038282,-2.4083,2.301,-0.079988,0.25674,-0.038282,-2.4313,2.301,-0.082556,0.26815,-0.038282
-2.3531,1.6874,-0.073256,0.2111,-2.37,1.8408,-0.075367,0.22251,-0.038282,-2.3884,1.9942,-0.077592,0.23962,-0.038282,-2.4083,2.301,-0.079988,0.25674,-0.038282
-2.3393,1.3806,-0.071316,0.19398,-2.3531,1.6874,-0.073256,0.2111,-0.038282,-2.37,1.8408,-0.075367,0.22251,-0.038282,-2.3884,1.9942,-0.077592,0.23962,-0.038282
-2.3255,1.3806,-0.069548,0.17686,-2.3393,1.3806,-0.071316,0.19398,-0.031616,-2.3531,1.6874,-0.073256,0.2111,-0.038282,-2.37,1.8408,-0.075367,0.22251,-0.038282
-2.3147,1.0738,-0.067836,0.17116,-2.3255,1.3806,-0.069548,0.17686,-0.031616,-2.3393,1.3806,-0.071316,0.19398,-0.031616,-2.3531,1.6874,-0.073256,0.2111,-0.038282
-2.3071,0.767,-0.066353,0.14834,-2.3147,1.0738,-0.067836,0.17116,-0.031616,-2.3255,1.3806,-0.069548,0.17686,-0.031616,-2.3393,1.3806,-0.071316,0.19398,-0.031616
-2.3009,0.6136,-0.064926,0.14263,-2.3071,0.767,-0.066353,0.14834,-0.031616,-2.3147,1.0738,-0.067836,0.17116,-0.031616,-2.3255,1.3806,-0.069548,0.17686,-0.031616
-2.2963,0.4602,-0.063671,0.12552,-2.3009,0.6136,-0.064926,0.14263,-0.031616,-2.3071,0.767,-0.066353,0.14834,-0.031616,-2.3147,1.0738,-0.067836,0.17116,-0.031616
-2.2933,0.3068,-0.06253,0.11411,-2.2963,0.4602,-0.063671,0.12552,-0.031616,-2.3009,0.6136,-0.064926,0.14263,-0.031616,-2.3071,0.767,-0.066353,0.14834,-0.031616
-2.2933,0,-0.061503,0.1027,-2.2933,0.3068,-0.06253,0.11411,-0.031616,-2.2963,0.4602,-0.063671,0.12552,-0.031616,-2.3009,0.6136,-0.064926,0.14263,-0.031616
-2.2963,-0.3068,-0.060647,0.085579,-2.2933,0,-0.061503,0.1027,-0.031616,-2.2933,0.3068,-0.06253,0.11411,-0.031616,-2.2963,0.4602,-0.063671,0.12552,-0.031616
-2.2994,-0.3068,-0.059849,0.079874,-2.2963,-0.3068,-0.060647,0.085579,-0.031616,-2.2933,0,-0.061503,0.1027,-0.031616,-2.2933,0.3068,-0.06253,0.11411,-0.031616
-2.3055,-0.6136,-0.059221,0.062758,-2.2994,-0.3068,-0.059849,0.079874,-0.031616,-2.2963,-0.3068,-0.060647,0.085579,-0.031616,-2.2933,0,-0.061503,0.1027,-0.031616
-2.3147,-0.9204,-0.058708,0.051348,-2.3055,-0.6136,-0.059221,0.062758,-0.031616,-2.2994,-0.3068,-0.059849,0.079874,-0.031616,-2.2963,-0.3068,-0.060647,0.085579,-0.031616
-2.3255,-1.0738,-0.058251,0.045642,-2.3147,-0.9204,-0.058708,0.051348,-0.031616,-2.3055,-0.6136,-0.059221,0.062758,-0.031616,-2.2994,-0.3068,-0.059849,0.079874,-0.031616
-2.3377,-1.2272,-0.057966,0.028526,-2.3255,-1.0738,-0.058251,0.045642,-0.031616,-2.3147,-0.9204,-0.058708,0.051348,-0.031616,-2.3055,-0.6136,-0.059221,0.062758,-0.031616
-2.3531,-1.534,-0.057738,0.022821,-2.3377,-1.2272,-0.057966,0.028526,-0.031616,-2.3255,-1.0738,-0.058251,0.045642,-0.031616,-2.3147,-0.9204,-0.058708,0.051348,-0.031616
-2.37,-1.6874,-0.057624,0.011411,-2.3531,-1.534,-0.057738,0.022821,-0.031616,-2.3377,-1.2272,-0.057966,0.028526,-0.031616,-2.3255,-1.0738,-0.058251,0.045642,-0.031616
-2.3884,-1.8408,-0.057624,0,-2.37,-1.6874,-0.057624,0.011411,-0.031616,-2.3531,-1.534,-0.057738,0.022821,-0.031616,-2.3377,-1.2272,-0.057966,0.028526,-0.031616
-2.4098,-2.1476,-0.057738,-0.011411,-2.3884,-1.8408,-0.057624,0,-0.031616,-2.37,-1.6874,-0.057624,0.011411,-0.031616,-2.3531,-1.534,-0.057738,0.022821,-0.031616
-2.4313,-2.1476,-0.057852,-0.011411,-2.4098,-2.1476,-0.057738,-0.011411,-0.031616,-2.3884,-1.8408,-0.057624,0,-0.031616,-2.37,-1.6874,-0.057624,0.011411,-0.031616
-2.4574,-2.6078,-0.057909,-0.0057053,-2.4313,-2.1476,-0.057852,-0.011411,-0.031616,-2.4098,-2.1476,-0.057738,-0.011411,-0.031616,-2.3884,-1.8408,-0.057624,0,-0.031616
-2.4835,-2.6078,-0.057966,-0.0057053,-2.4574,-2.6078,-0.057909,-0.0057053,-0.031616,-2.4313,-2.1476,-0.057852,-0.011411,-0.031616,-2.4098,-2.1476,-0.057738,-0.011411,-0.031616
-2.5141,-3.068,-0.057909,0.0057053,-2.4835,-2.6078,-0.057966,-0.0057053,-0.031616,-2.4574,-2.6078,-0.057909,-0.0057053,-0.031616,-2.4313,-2.1476,-0.057852,-0.011411,-0.031616
-2.5448,-3.068,-0.057852,0.0057053,-2.5141,-3.068,-0.057909,0.0057053,-0.031616,-2.4835,-2.6078,-0.057966,-0.0057053,-0.031616,-2.4574,-2.6078,-0.057909,-0.0057053,-0.031616
-2.577,-3.2214,-0.057966,-0.011411,-2.5448,-3.068,-0.057852,0.0057053,-0.031616,-2.5141,-3.068,-0.057909,0.0057053,-0.031616,-2.4835,-2.6078,-0.057966,-0.0057053,-0.031616
-2.6123,-3.5282,-0.058023,-0.0057053,-2.577,-3.2214,-0.057966,-0.011411,-0.031616,-2.5448,-3.068,-0.057852,0.0057053,-0.031616,-2.5141,-3.068,-0.057909,0.0057053,-0.031616
-2.6476,-3.5282,-0.05808,-0.0057053,-2.6123,-3.5282,-0.058023,-0.0057053,-0.031616,-2.577,-3.2214,-0.057966,-0.011411,-0.031616,-2.5448,-3.068,-0.057852,0.0057053,-0.031616
-2.686,-3.835,-0.058023,0.0057053,-2.6476,-3.5282,-0.05808,-0.0057053,-0.031616,-2.6123,-3.5282,-0.058023,-0.0057053,-0.031616,-2.577,-3.2214,-0.057966,-0.011411,-0.031616
-2.7243,-3.835,-0.057966,0.0057053,-2.686,-3.835,-0.058023,0.0057053,-0.031616,-2.6476,-3.5282,-0.05808,-0.0057053,-0.031616,-2.6123,-3.5282,-0.058023,-0.0057053,-0.031616
-2.7657,-4.1418,-0.057909,0.0057053,-2.7243,-3.835,-0.057966,0.0057053,-0.031616,-2.686,-3.835,-0.058023,0.0057053,-0.031616,-2.6476,-3.5282,-0.05808,-0.0057053,-0.031616
-2.8071,-4.1418,-0.057966,-0.0057053,-2.7657,-4.1418,-0.057909,0.0057053,-0.031616,-2.7243,-3.835,-0.057966,0.0057053,-0.031616,-2.686,-3.835,-0.058023,0.0057053,-0.031616
-2.8486,-4.1418,-0.058137,-0.017116,-2.8071,-4.1418,-0.057966,-0.0057053,-0.031616,-2.7657,-4.1418,-0.057909,0.0057053,-0.031616,-2.7243,-3.835,-0.057966,0.0057053,-0.031616
-2.8915,-4.2952,-0.058308,-0.017116,-2.8486,-4.1418,-0.058137,-0.017116,-0.031616,-2.8071,-4.1418,-0.057966,-0.0057053,-0.031616,-2.7657,-4.1418,-0.057909,0.0057053,-0.031616
-2.9345,-4.2952,-0.058479,-0.017116,-2.8915,-4.2952,-0.058308,-0.017116,-0.031616,-2.8486,-4.1418,-0.058137,-0.017116,-0.031616,-2.8071,-4.1418,-0.057966,-0.0057053,-0.031616
-2.9805,-4.602,-0.058479,0,-2.9345,-4.2952,-0.058479,-0.017116,0.04863,-2.8915,-4.2952,-0.058308,-0.017116,-0.031616,-2.8486,-4.1418,-0.058137,-0.017116,-0.031616
-3.025,-4.4486,-0.058365,0.011411,-2.9805,-4.602,-0.058479,0,0.04863,-2.9345,-4.2952,-0.058479,-0.017116,0.04863,-2.8915,-4.2952,-0.058308,-0.017116,-0.031616
-3.0725,-4.7554,-0.05808,0.028526,-3.025,-4.4486,-0.058365,0.011411,0.04863,-2.9805,-4.602,-0.058479,0,0.04863,-2.9345,-4.2952,-0.058479,-0.017116,0.04863
-3.1185,-4.602,-0.057795,0.028526,-3.0725,-4.7554,-0.05808,0.028526,0.04863,-3.025,-4.4486,-0.058365,0.011411,0.04863,-2.9805,-4.602,-0.058479,0,0.04863
3.1171,-4.7554,-0.057452,0.034232,-3.1185,-4.602,-0.057795,0.028526,0.04863,-3.0725,-4.7554,-0.05808,0.028526,0.04863,-3.025,-4.4486,-0.058365,0.011411,0.04863
3.0711,-4.602,-0.057167,0.028526,3.1171,-4.7554,-0.057452,0.034232,0.04863,-3.1185,-4.602,-0.057795,0.028526,0.04863,-3.0725,-4.7554,-0.05808,0.028526,0.04863
3.0235,-4.7554,-0.056825,0.034232,3.0711,-4.602,-0.057167,0.028526,0.04863,3.1171,-4.7554,-0.057452,0.034232,0.04863,-3.1185,-4.602,-0.057795,0.028526,0.04863
2.9775,-4.602,-0.056482,0.034232,3.0235,-4.7554,-0.056825,0.034232,0.04863,3.0711,-4.602,-0.057167,0.028526,0.04863,3.1171,-4.7554,-0.057452,0.034232,0.04863
2.9315,-4.602,-0.056197,0.028526,2.9775,-4.602,-0.056482,0.034232,0.04863,3.0235,-4.7554,-0.056825,0.034232,0.04863,3.0711,-4.602,-0.057167,0.028526,0.04863
2.887,-4.4486,-0.055855,0.034232,2.9315,-4.602,-0.056197,0.028526,0.04863,2.9775,-4.602,-0.056482,0.034232,0.04863,3.0235,-4.7554,-0.056825,0.034232,0.04863
2.8425,-4.4486,-0.05557,0.028526,2.887,-4.4486,-0.055855,0.034232,0.04863,2.9315,-4.602,-0.056197,0.028526,0.04863,2.9775,-4.602,-0.056482,0.034232,0.04863
2.7995,-4.2952,-0.055284,0.028526,2.8425,-4.4486,-0.05557,0.028526,0.04863,2.887,-4.4486,-0.055855,0.034232,0.04863,2.9315,-4.602,-0.056197,0.028526,0.04863
2.7581,-4.1418,-0.055056,0.022821,2.7995,-4.2952,-0.055284,0.028526,0.04863,2.8425,-4.4486,-0.05557,0.028526,0.04863,2.887,-4.4486,-0.055855,0.034232,0.04863
2.7182,-3.9884,-0.054771,0.028527,2.7581,-4.1418,-0.055056,0.022821,0.04863,2.7995,-4.2952,-0.055284,0.028526,0.04863,2.8425,-4.4486,-0.05557,0.028526,0.04863
2.6784,-3.9884,-0.0546,0.017116,2.7182,-3.9884,-0.054771,0.028527,0.04863,2.7581,-4.1418,-0.055056,0.022821,0.04863,2.7995,-4.2952,-0.055284,0.028526,0.04863
2.6415,-3.6816,-0.054372,0.022821,2.6784,-3.9884,-0.0546,0.017116,0.04863,2.7182,-3.9884,-0.054771,0.028527,0.04863,2.7581,-4.1418,-0.055056,0.022821,0.04863
2.6047,-3.6816,-0.054257,0.011411,2.6415,-3.6816,-0.054372,0.022821,0.04863,2.6784,-3.9884,-0.0546,0.017116,0.04863,2.7182,-3.9884,-0.054771,0.028527,0.04863
2.571,-3.3748,-0.054086,0.017116,2.6047,-3.6816,-0.054257,0.011411,0.04863,2.6415,-3.6816,-0.054372,0.022821,0.04863,2.6784,-3.9884,-0.0546,0.017116,0.04863
2.5388,-3.2214,-0.054029,0.0057053,2.571,-3.3748,-0.054086,0.017116,0.04863,2.6047,-3.6816,-0.054257,0.011411,0.04863,2.6415,-3.6816,-0.054372,0.022821,0.04863
2.5081,-3.068,-0.053915,0.011411,2.5388,-3.2214,-0.054029,0.0057053,0.04863,2.571,-3.3748,-0.054086,0.017116,0.04863,2.6047,-3.6816,-0.054257,0.011411,0.04863
2.4805,-2.7612,-0.053858,0.0057053,2.5081,-3.068,-0.053915,0.011411,0.04863,2.5388,-3.2214,-0.054029,0.0057053,0.04863,2.571,-3.3748,-0.054086,0.017116,0.04863
2.4544,-2.6078,-0.053858,0,2.4805,-2.7612,-0.053858,0.0057053,0.04863,2.5081,-3.068,-0.053915,0.011411,0.04863,2.5388,-3.2214,-0.054029,0.0057053,0.04863
2.4299,-2.4544,-0.053801,0.0057053,2.4544,-2.6078,-0.053858,0,0.04863,2.4805,-2.7612,-0.053858,0.0057053,0.04863,2.5081,-3.068,-0.053915,0.011411,0.04863
2.4068,-2.301,-0.053858,-0.0057053,2.4299,-2.4544,-0.053801,0.0057053,0.04863,2.4544,-2.6078,-0.053858,0,0.04863,2.4805,-2.7612,-0.053858,0.0057053,0.04863
2.3869,-1.9942,-0.053801,0.0057053,2.4068,-2.301,-0.053858,-0.0057053,0.04863,2.4299,-2.4544,-0.053801,0.0057053,0.04863,2.4544,-2.6078,-0.053858,0,0.04863
2.37,-1.6874,-0.05363,0.017116,2.3869,-1.9942,-0.053801,0.0057053,0.04863,2.4068,-2.301,-0.053858,-0.0057053,0.04863,2.4299,-2.4544,-0.053801,0.0057053,0.04863
2.3532,-1.6874,-0.053402,0.022821,2.37,-1.6874,-0.05363,0.017116,0.04863,2.3869,-1.9942,-0.053801,0.0057053,0.04863,2.4068,-2.301,-0.053858,-0.0057053,0.04863
