x_k,x_dot_k,theta_k,theta_dot_k,x_k-1,x_dot_k-1,theta_k-1,theta_dot_k-1,u_k-1,x_k-2,x_dot_k-2,theta_k-2,theta_dot_k-2,u_k-2,x_k-3,x_dot_k-3,theta_k-3,theta_dot_k-3,u_k-3
3.1077,-2.301,-0.13961,0.42219,3.1307,-2.4544,-0.14383,0.42219,0.033655,-3.1279,-2.301,-0.14805,0.4279,0.051913,-3.1049,-2.4544,-0.15233,0.4279,0.069715
3.0832,-2.4544,-0.13556,0.40508,3.1077,-2.301,-0.13961,0.42219,0.0151,3.1307,-2.4544,-0.14383,0.42219,0.033655,-3.1279,-2.301,-0.14805,0.4279,0.051913
3.0617,-2.1476,-0.13168,0.38796,3.0832,-2.4544,-0.13556,0.40508,-0.0035902,3.1077,-2.301,-0.13961,0.42219,0.0151,3.1307,-2.4544,-0.14383,0.42219,0.033655
3.0402,-2.1476,-0.12791,0.37655,3.0617,-2.1476,-0.13168,0.38796,-0.022252,3.0832,-2.4544,-0.13556,0.40508,-0.0035902,3.1077,-2.301,-0.13961,0.42219,0.0151
3.0188,-2.1476,-0.12443,0.34802,3.0402,-2.1476,-0.12791,0.37655,-0.040721,3.0617,-2.1476,-0.13168,0.38796,-0.022252,3.0832,-2.4544,-0.13556,0.40508,-0.0035902
3.0003,-1.8408,-0.12112,0.33091,3.0188,-2.1476,-0.12443,0.34802,-0.058838,3.0402,-2.1476,-0.12791,0.37655,-0.040721,3.0617,-2.1476,-0.13168,0.38796,-0.022252
2.9819,-1.8408,-0.11816,0.29668,3.0003,-1.8408,-0.12112,0.33091,-0.076442,3.0188,-2.1476,-0.12443,0.34802,-0.058838,3.0402,-2.1476,-0.12791,0.37655,-0.040721
2.9651,-1.6874,-0.11553,0.26244,2.9819,-1.8408,-0.11816,0.29668,-0.09338,3.0003,-1.8408,-0.12112,0.33091,-0.076442,3.0188,-2.1476,-0.12443,0.34802,-0.058838
2.9513,-1.3806,-0.11319,0.23392,2.9651,-1.6874,-0.11553,0.26244,-0.1095,2.9819,-1.8408,-0.11816,0.29668,-0.09338,3.0003,-1.8408,-0.12112,0.33091,-0.076442
2.9375,-1.3806,-0.11125,0.19398,2.9513,-1.3806,-0.11319,0.23392,-0.12467,2.9651,-1.6874,-0.11553,0.26244,-0.1095,2.9819,-1.8408,-0.11816,0.29668,-0.09338
2.9267,-1.0738,-0.10971,0.15404,2.9375,-1.3806,-0.11125,0.19398,-0.13875,2.9513,-1.3806,-0.11319,0.23392,-0.12467,2.9651,-1.6874,-0.11553,0.26244,-0.1095
2.9175,-0.9204,-0.10863,0.1084,2.9267,-1.0738,-0.10971,0.15404,-0.15161,2.9375,-1.3806,-0.11125,0.19398,-0.13875,2.9513,-1.3806,-0.11319,0.23392,-0.12467
2.9114,-0.6136,-0.10789,0.074169,2.9175,-0.9204,-0.10863,0.1084,-0.16314,2.9267,-1.0738,-0.10971,0.15404,-0.15161,2.9375,-1.3806,-0.11125,0.19398,-0.13875
2.9068,-0.4602,-0.10766,0.022821,2.9114,-0.6136,-0.10789,0.074169,-0.17325,2.9175,-0.9204,-0.10863,0.1084,-0.16314,2.9267,-1.0738,-0.10971,0.15404,-0.15161
2.9037,-0.3068,-0.10789,-0.022821,2.9068,-0.4602,-0.10766,0.022821,-0.18184,2.9114,-0.6136,-0.10789,0.074169,-0.17325,2.9175,-0.9204,-0.10863,0.1084,-0.16314
2.9037,0,-0.10851,-0.062758,2.9037,-0.3068,-0.10789,-0.022821,-0.18883,2.9068,-0.4602,-0.10766,0.022821,-0.18184,2.9114,-0.6136,-0.10789,0.074169,-0.17325
2.9052,0.1534,-0.1096,-0.1084,2.9037,0,-0.10851,-0.062758,-0.19417,2.9037,-0.3068,-0.10789,-0.022821,-0.18883,2.9068,-0.4602,-0.10766,0.022821,-0.18184
2.9098,0.4602,-0.11097,-0.13693,2.9052,0.1534,-0.1096,-0.1084,-0.19781,2.9037,0,-0.10851,-0.062758,-0.19417,2.9037,-0.3068,-0.10789,-0.022821,-0.18883
2.9144,0.4602,-0.11262,-0.16545,2.9098,0.4602,-0.11097,-0.13693,-0.1997,2.9052,0.1534,-0.1096,-0.1084,-0.19781,2.9037,0,-0.10851,-0.062758,-0.19417
2.9221,0.767,-0.11462,-0.19969,2.9144,0.4602,-0.11262,-0.16545,-0.19985,2.9098,0.4602,-0.11097,-0.13693,-0.1997,2.9052,0.1534,-0.1096,-0.1084,-0.19781
2.9298,0.767,-0.1169,-0.22821,2.9221,0.767,-0.11462,-0.19969,-0.19823,2.9144,0.4602,-0.11262,-0.16545,-0.19985,2.9098,0.4602,-0.11097,-0.13693,-0.1997
2.9405,1.0738,-0.11953,-0.26244,2.9298,0.767,-0.1169,-0.22821,-0.19488,2.9221,0.767,-0.11462,-0.19969,-0.19823,2.9144,0.4602,-0.11262,-0.16545,-0.19985
2.9528,1.2272,-0.12238,-0.28527,2.9405,1.0738,-0.11953,-0.26244,-0.18981,2.9298,0.767,-0.1169,-0.22821,-0.19488,2.9221,0.767,-0.11462,-0.19969,-0.19823
2.9651,1.2272,-0.12546,-0.30809,2.9528,1.2272,-0.12238,-0.28527,-0.18307,2.9405,1.0738,-0.11953,-0.26244,-0.18981,2.9298,0.767,-0.1169,-0.22821,-0.19488
2.9804,1.534,-0.12883,-0.33661,2.9651,1.2272,-0.12546,-0.30809,-0.17472,2.9528,1.2272,-0.12238,-0.28527,-0.18307,2.9405,1.0738,-0.11953,-0.26244,-0.18981
2.9957,1.534,-0.13242,-0.35943,2.9804,1.534,-0.12883,-0.33661,-0.16483,2.9651,1.2272,-0.12546,-0.30809,-0.17472,2.9528,1.2272,-0.12238,-0.28527,-0.18307
3.0126,1.6874,-0.13613,-0.37084,2.9957,1.534,-0.13242,-0.35943,-0.15348,2.9804,1.534,-0.12883,-0.33661,-0.16483,2.9651,1.2272,-0.12546,-0.30809,-0.17472
3.0295,1.6874,-0.14007,-0.39367,3.0126,1.6874,-0.13613,-0.37084,-0.14079,2.9957,1.534,-0.13242,-0.35943,-0.15348,2.9804,1.534,-0.12883,-0.33661,-0.16483
3.0479,1.8408,-0.14406,-0.39937,3.0295,1.6874,-0.14007,-0.39367,-0.12685,3.0126,1.6874,-0.13613,-0.37084,-0.14079,2.9957,1.534,-0.13242,-0.35943,-0.15348
3.0678,1.9942,-0.14822,-0.41649,3.0479,1.8408,-0.14406,-0.39937,-0.11179,3.0295,1.6874,-0.14007,-0.39367,-0.12685,3.0126,1.6874,-0.13613,-0.37084,-0.14079
3.0863,1.8408,-0.15239,-0.41649,3.0678,1.9942,-0.14822,-0.41649,-0.095741,3.0479,1.8408,-0.14406,-0.39937,-0.11179,3.0295,1.6874,-0.14007,-0.39367,-0.12685
3.1062,1.9942,-0.15661,-0.42219,3.0863,1.8408,-0.15239,-0.41649,-0.078848,3.0678,1.9942,-0.14822,-0.41649,-0.095741,3.0479,1.8408,-0.14406,-0.39937,-0.11179
3.1261,1.9942,-0.16083,-0.42219,3.1062,1.9942,-0.15661,-0.42219,-0.061257,3.0863,1.8408,-0.15239,-0.41649,-0.078848,3.0678,1.9942,-0.14822,-0.41649,-0.095741
-3.1371,1.9942,-0.16494,-0.41078,3.1261,1.9942,-0.16083,-0.42219,-0.043123,3.1062,1.9942,-0.15661,-0.42219,-0.061257,3.0863,1.8408,-0.15239,-0.41649,-0.078848
-3.1187,1.8408,-0.16905,-0.41078,-3.1371,1.9942,-0.16494,-0.41078,-0.024605,3.1261,1.9942,-0.16083,-0.42219,-0.043123,3.1062,1.9942,-0.15661,-0.42219,-0.061257
-3.0988,1.9942,-0.17298,-0.39367,-3.1187,1.8408,-0.16905,-0.41078,-0.0058673,-3.1371,1.9942,-0.16494,-0.41078,-0.024605,3.1261,1.9942,-0.16083,-0.42219,-0.043123
-3.0804,1.8408,-0.17675,-0.37655,-3.0988,1.9942,-0.17298,-0.39367,0.012925,-3.1187,1.8408,-0.16905,-0.41078,-0.0058673,-3.1371,1.9942,-0.16494,-0.41078,-0.024605
-3.0635,1.6874,-0.18029,-0.35373,-3.0804,1.8408,-0.17675,-0.37655,0.031606,-3.0988,1.9942,-0.17298,-0.39367,0.012925,-3.1187,1.8408,-0.16905,-0.41078,-0.0058673
-3.0481,1.534,-0.18365,-0.33661,-3.0635,1.6874,-0.18029,-0.35373,0.050011,-3.0804,1.8408,-0.17675,-0.37655,0.031606,-3.0988,1.9942,-0.17298,-0.39367,0.012925
-3.0328,1.534,-0.18673,-0.30809,-3.0481,1.534,-0.18365,-0.33661,0.067976,-3.0635,1.6874,-0.18029,-0.35373,0.050011,-3.0804,1.8408,-0.17675,-0.37655,0.031606
-3.019,1.3806,-0.18953,-0.27956,-3.0328,1.534,-0.18673,-0.30809,0.085343,-3.0481,1.534,-0.18365,-0.33661,0.067976,-3.0635,1.6874,-0.18029,-0.35373,0.050011
-3.0067,1.2272,-0.19193,-0.23962,-3.019,1.3806,-0.18953,-0.27956,0.10196,-3.0328,1.534,-0.18673,-0.30809,0.085343,-3.0481,1.534,-0.18365,-0.33661,0.067976
-2.996,1.0738,-0.19404,-0.2111,-3.0067,1.2272,-0.19193,-0.23962,0.11767,-3.019,1.3806,-0.18953,-0.27956,0.10196,-3.0328,1.534,-0.18673,-0.30809,0.085343
-2.9868,0.9204,-0.19575,-0.17116,-2.996,1.0738,-0.19404,-0.2111,0.13235,-3.0067,1.2272,-0.19193,-0.23962,0.11767,-3.019,1.3806,-0.18953,-0.27956,0.10196
-2.9791,0.767,-0.19706,-0.13122,-2.9868,0.9204,-0.19575,-0.17116,0.14586,-2.996,1.0738,-0.19404,-0.2111,0.13235,-3.0067,1.2272,-0.19193,-0.23962,0.11767
-2.9745,0.4602,-0.19797,-0.091285,-2.9791,0.767,-0.19706,-0.13122,0.15807,-2.9868,0.9204,-0.19575,-0.17116,0.14586,-2.996,1.0738,-0.19404,-0.2111,0.13235
-2.9714,0.3068,-0.19843,-0.045642,-2.9745,0.4602,-0.19797,-0.091285,0.16889,-2.9791,0.767,-0.19706,-0.13122,0.15807,-2.9868,0.9204,-0.19575,-0.17116,0.14586
-2.9699,0.1534,-0.19843,0,-2.9714,0.3068,-0.19843,-0.045642,0.17822,-2.9745,0.4602,-0.19797,-0.091285,0.16889,-2.9791,0.767,-0.19706,-0.13122,0.15807
-2.9699,0,-0.19797,0.045642,-2.9699,0.1534,-0.19843,0,0.18596,-2.9714,0.3068,-0.19843,-0.045642,0.17822,-2.9745,0.4602,-0.19797,-0.091285,0.16889
-2.973,-0.3068,-0.19712,0.08558,-2.9699,0,-0.19797,0.045642,0.19206,-2.9699,0.1534,-0.19843,0,0.18596,-2.9714,0.3068,-0.19843,-0.045642,0.17822
-2.9776,-0.4602,-0.19598,0.11411,-2.973,-0.3068,-0.19712,0.08558,0.19646,-2.9699,0,-0.19797,0.045642,0.19206,-2.9699,0.1534,-0.19843,0,0.18596
-2.9822,-0.4602,-0.19449,0.14834,-2.9776,-0.4602,-0.19598,0.11411,0.19911,-2.973,-0.3068,-0.19712,0.08558,0.19646,-2.9699,0,-0.19797,0.045642,0.19206
-2.9898,-0.767,-0.19273,0.17686,-2.9822,-0.4602,-0.19449,0.14834,0.2,-2.9776,-0.4602,-0.19598,0.11411,0.19911,-2.973,-0.3068,-0.19712,0.08558,0.19646
-2.999,-0.9204,-0.19067,0.20539,-2.9898,-0.767,-0.19273,0.17686,0.19911,-2.9822,-0.4602,-0.19449,0.14834,0.2,-2.9776,-0.4602,-0.19598,0.11411,0.19911
-3.0083,-0.9204,-0.18833,0.23392,-2.999,-0.9204,-0.19067,0.20539,0.19646,-2.9898,-0.767,-0.19273,0.17686,0.19911,-2.9822,-0.4602,-0.19449,0.14834,0.2
-3.019,-1.0738,-0.18565,0.26815,-3.0083,-0.9204,-0.18833,0.23392,0.19206,-2.999,-0.9204,-0.19067,0.20539,0.19646,-2.9898,-0.767,-0.19273,0.17686,0.19911
-3.0328,-1.3806,-0.18274,0.29097,-3.019,-1.0738,-0.18565,0.26815,0.18595,-3.0083,-0.9204,-0.18833,0.23392,0.19206,-2.999,-0.9204,-0.19067,0.20539,0.19646
-3.0451,-1.2272,-0.1796,0.31379,-3.0328,-1.3806,-0.18274,0.29097,0.17819,-3.019,-1.0738,-0.18565,0.26815,0.18595,-3.0083,-0.9204,-0.18833,0.23392,0.19206
-3.0604,-1.534,-0.17624,0.33661,-3.0451,-1.2272,-0.1796,0.31379,0.16884,-3.0328,-1.3806,-0.18274,0.29097,0.17819,-3.019,-1.0738,-0.18565,0.26815,0.18595
-3.0757,-1.534,-0.1727,0.35373,-3.0604,-1.534,-0.17624,0.33661,0.15799,-3.0451,-1.2272,-0.1796,0.31379,0.16884,-3.0328,-1.3806,-0.18274,0.29097,0.17819
-3.0926,-1.6874,-0.16899,0.37084,-3.0757,-1.534,-0.1727,0.35373,0.14573,-3.0604,-1.534,-0.17624,0.33661,0.15799,-3.0451,-1.2272,-0.1796,0.31379,0.16884
-3.1095,-1.6874,-0.16511,0.38796,-3.0926,-1.6874,-0.16899,0.37084,0.13218,-3.0757,-1.534,-0.1727,0.35373,0.14573,-3.0604,-1.534,-0.17624,0.33661,0.15799
-3.1264,-1.6874,-0.16112,0.39937,-3.1095,-1.6874,-0.16511,0.38796,0.11744,-3.0926,-1.6874,-0.16899,0.37084,0.13218,-3.0757,-1.534,-0.1727,0.35373,0.14573
3.1384,-1.8408,-0.15712,0.39937,-3.1264,-1.6874,-0.16112,0.39937,0.10166,-3.1095,-1.6874,-0.16511,0.38796,0.11744,-3.0926,-1.6874,-0.16899,0.37084,0.13218
3.1215,-1.6874,-0.15302,0.41078,3.1384,-1.8408,-0.15712,0.39937,0.084969,-3.1264,-1.6874,-0.16112,0.39937,0.10166,-3.1095,-1.6874,-0.16511,0.38796,0.11744
3.1031,-1.8408,-0.14897,0.40508,3.1215,-1.6874,-0.15302,0.41078,0.067519,3.1384,-1.8408,-0.15712,0.39937,0.084969,-3.1264,-1.6874,-0.16112,0.39937,0.10166
3.0863,-1.6874,-0.14491,0.40508,3.1031,-1.8408,-0.14897,0.40508,0.049465,3.1215,-1.6874,-0.15302,0.41078,0.067519,3.1384,-1.8408,-0.15712,0.39937,0.084969
3.0694,-1.6874,-0.14098,0.39367,3.0863,-1.6874,-0.14491,0.40508,0.030968,3.1031,-1.8408,-0.14897,0.40508,0.049465,3.1215,-1.6874,-0.15302,0.41078,0.067519
3.0525,-1.6874,-0.13716,0.38226,3.0694,-1.6874,-0.14098,0.39367,0.012191,3.0863,-1.6874,-0.14491,0.40508,0.030968,3.1031,-1.8408,-0.14897,0.40508,0.049465
3.0372,-1.534,-0.13345,0.37084,3.0525,-1.6874,-0.13716,0.38226,-0.006697,3.0694,-1.6874,-0.14098,0.39367,0.012191,3.0863,-1.6874,-0.14491,0.40508,0.030968
3.0234,-1.3806,-0.12997,0.34802,3.0372,-1.534,-0.13345,0.37084,-0.025528,3.0525,-1.6874,-0.13716,0.38226,-0.006697,3.0694,-1.6874,-0.14098,0.39367,0.012191
3.0096,-1.3806,-0.12666,0.33091,3.0234,-1.3806,-0.12997,0.34802,-0.044134,3.0372,-1.534,-0.13345,0.37084,-0.025528,3.0525,-1.6874,-0.13716,0.38226,-0.006697
2.9973,-1.2272,-0.12363,0.30238,3.0096,-1.3806,-0.12666,0.33091,-0.062349,3.0234,-1.3806,-0.12997,0.34802,-0.044134,3.0372,-1.534,-0.13345,0.37084,-0.025528
2.9865,-1.0738,-0.12095,0.26815,2.9973,-1.2272,-0.12363,0.30238,-0.08001,3.0096,-1.3806,-0.12666,0.33091,-0.062349,3.0234,-1.3806,-0.12997,0.34802,-0.044134
2.9773,-0.9204,-0.1185,0.24533,2.9865,-1.0738,-0.12095,0.26815,-0.096959,2.9973,-1.2272,-0.12363,0.30238,-0.08001,3.0096,-1.3806,-0.12666,0.33091,-0.062349
2.9697,-0.767,-0.11645,0.20539,2.9773,-0.9204,-0.1185,0.24533,-0.11304,2.9865,-1.0738,-0.12095,0.26815,-0.096959,2.9973,-1.2272,-0.12363,0.30238,-0.08001
2.9635,-0.6136,-0.11473,0.17116,2.9697,-0.767,-0.11645,0.20539,-0.12812,2.9773,-0.9204,-0.1185,0.24533,-0.11304,2.9865,-1.0738,-0.12095,0.26815,-0.096959
2.9605,-0.3068,-0.11348,0.12552,2.9635,-0.6136,-0.11473,0.17116,-0.14205,2.9697,-0.767,-0.11645,0.20539,-0.12812,2.9773,-0.9204,-0.1185,0.24533,-0.11304
2.9589,-0.1534,-0.11257,0.091285,2.9605,-0.3068,-0.11348,0.12552,-0.15472,2.9635,-0.6136,-0.11473,0.17116,-0.14205,2.9697,-0.767,-0.11645,0.20539,-0.12812
2.9574,-0.1534,-0.11211,0.045642,2.9589,-0.1534,-0.11257,0.091285,-0.166,2.9605,-0.3068,-0.11348,0.12552,-0.15472,2.9635,-0.6136,-0.11473,0.17116,-0.14205
2.9605,0.3068,-0.11211,0,2.9574,-0.1534,-0.11211,0.045642,-0.1758,2.9589,-0.1534,-0.11257,0.091285,-0.166,2.9605,-0.3068,-0.11348,0.12552,-0.15472
2.9635,0.3068,-0.11257,-0.045642,2.9605,0.3068,-0.11211,0,-0.18403,2.9574,-0.1534,-0.11211,0.045642,-0.1758,2.9589,-0.1534,-0.11257,0.091285,-0.166
2.9697,0.6136,-0.11336,-0.079874,2.9635,0.3068,-0.11257,-0.045642,-0.19061,2.9605,0.3068,-0.11211,0,-0.18403,2.9574,-0.1534,-0.11211,0.045642,-0.1758
2.9773,0.767,-0.11451,-0.11411,2.9697,0.6136,-0.11336,-0.079874,-0.19548,2.9635,0.3068,-0.11257,-0.045642,-0.19061,2.9605,0.3068,-0.11211,0,-0.18403
2.9865,0.9204,-0.11599,-0.14834,2.9773,0.767,-0.11451,-0.11411,-0.1986,2.9697,0.6136,-0.11336,-0.079874,-0.19548,2.9635,0.3068,-0.11257,-0.045642,-0.19061
2.9957,0.9204,-0.1177,-0.17116,2.9865,0.9204,-0.11599,-0.14834,-0.19994,2.9773,0.767,-0.11451,-0.11411,-0.1986,2.9697,0.6136,-0.11336,-0.079874,-0.19548
3.008,1.2272,-0.11975,-0.20539,2.9957,0.9204,-0.1177,-0.17116,-0.19949,2.9865,0.9204,-0.11599,-0.14834,-0.19994,2.9773,0.767,-0.11451,-0.11411,-0.1986
3.0218,1.3806,-0.12209,-0.23392,3.008,1.2272,-0.11975,-0.20539,-0.19725,2.9957,0.9204,-0.1177,-0.17116,-0.19949,2.9865,0.9204,-0.11599,-0.14834,-0.19994
3.0356,1.3806,-0.12472,-0.26244,3.0218,1.3806,-0.12209,-0.23392,-0.19325,3.008,1.2272,-0.11975,-0.20539,-0.19725,2.9957,0.9204,-0.1177,-0.17116,-0.19949
3.051,1.534,-0.12763,-0.29097,3.0356,1.3806,-0.12472,-0.26244,-0.1875,3.0218,1.3806,-0.12209,-0.23392,-0.19325,3.008,1.2272,-0.11975,-0.20539,-0.19725
3.0678,1.6874,-0.13077,-0.31379,3.051,1.534,-0.12763,-0.29097,-0.18007,3.0356,1.3806,-0.12472,-0.26244,-0.1875,3.0218,1.3806,-0.12209,-0.23392,-0.19325
3.0863,1.8408,-0.13413,-0.33661,3.0678,1.6874,-0.13077,-0.31379,-0.17103,3.051,1.534,-0.12763,-0.29097,-0.18007,3.0356,1.3806,-0.12472,-0.26244,-0.1875
3.1047,1.8408,-0.13767,-0.35373,3.0863,1.8408,-0.13413,-0.33661,-0.16044,3.0678,1.6874,-0.13077,-0.31379,-0.17103,3.051,1.534,-0.12763,-0.29097,-0.18007
3.1231,1.8408,-0.14143,-0.37655,3.1047,1.8408,-0.13767,-0.35373,-0.14841,3.0863,1.8408,-0.13413,-0.33661,-0.16044,3.0678,1.6874,-0.13077,-0.31379,-0.17103
-3.1402,1.9942,-0.14526,-0.38226,3.1231,1.8408,-0.14143,-0.37655,-0.13505,3.1047,1.8408,-0.13767,-0.35373,-0.14841,3.0863,1.8408,-0.13413,-0.33661,-0.16044
-3.1202,1.9942,-0.14925,-0.39937,-3.1402,1.9942,-0.14526,-0.38226,-0.12047,3.1231,1.8408,-0.14143,-0.37655,-0.13505,3.1047,1.8408,-0.13767,-0.35373,-0.14841
-3.1003,1.9942,-0.1533,-0.40508,-3.1202,1.9942,-0.14925,-0.39937,-0.10481,-3.1402,1.9942,-0.14526,-0.38226,-0.12047,3.1231,1.8408,-0.14143,-0.37655,-0.13505
-3.0788,2.1476,-0.15735,-0.40508,-3.1003,1.9942,-0.1533,-0.40508,-0.088197,-3.1202,1.9942,-0.14925,-0.39937,-0.10481,-3.1402,1.9942,-0.14526,-0.38226,-0.12047
-3.0589,1.9942,-0.16146,-0.41078,-3.0788,2.1476,-0.15735,-0.40508,-0.070791,-3.1003,1.9942,-0.1533,-0.40508,-0.088197,-3.1202,1.9942,-0.14925,-0.39937,-0.10481
-3.0405,1.8408,-0.16551,-0.40508,-3.0589,1.9942,-0.16146,-0.41078,-0.052745,-3.0788,2.1476,-0.15735,-0.40508,-0.070791,-3.1003,1.9942,-0.1533,-0.40508,-0.088197
-3.0205,1.9942,-0.1695,-0.39937,-3.0405,1.8408,-0.16551,-0.40508,-0.034221,-3.0589,1.9942,-0.16146,-0.41078,-0.052745,-3.0788,2.1476,-0.15735,-0.40508,-0.070791
-3.0021,1.8408,-0.17333,-0.38226,-3.0205,1.9942,-0.1695,-0.39937,-0.015386,-3.0405,1.8408,-0.16551,-0.40508,-0.034221,-3.0589,1.9942,-0.16146,-0.41078,-0.052745
-2.9852,1.6874,-0.17704,-0.37084,-3.0021,1.8408,-0.17333,-0.38226,0.0035902,-3.0205,1.9942,-0.1695,-0.39937,-0.015386,-3.0405,1.8408,-0.16551,-0.40508,-0.034221
-2.9699,1.534,-0.18057,-0.35373,-2.9852,1.6874,-0.17704,-0.37084,0.022537,-3.0021,1.8408,-0.17333,-0.38226,0.0035902,-3.0205,1.9942,-0.1695,-0.39937,-0.015386
-2.9546,1.534,-0.18388,-0.33091,-2.9699,1.534,-0.18057,-0.35373,0.041284,-2.9852,1.6874,-0.17704,-0.37084,0.022537,-3.0021,1.8408,-0.17333,-0.38226,0.0035902
-2.9408,1.3806,-0.18696,-0.30809,-2.9546,1.534,-0.18388,-0.33091,0.059661,-2.9699,1.534,-0.18057,-0.35373,0.041284,-2.9852,1.6874,-0.17704,-0.37084,0.022537
-2.93,1.0738,-0.1897,-0.27385,-2.9408,1.3806,-0.18696,-0.30809,0.077502,-2.9546,1.534,-0.18388,-0.33091,0.059661,-2.9699,1.534,-0.18057,-0.35373,0.041284
-2.9193,1.0738,-0.19215,-0.24533,-2.93,1.0738,-0.1897,-0.27385,0.094647,-2.9408,1.3806,-0.18696,-0.30809,0.077502,-2.9546,1.534,-0.18388,-0.33091,0.059661
-2.9116,0.767,-0.19427,-0.2111,-2.9193,1.0738,-0.19215,-0.24533,0.11094,-2.93,1.0738,-0.1897,-0.27385,0.094647,-2.9408,1.3806,-0.18696,-0.30809,0.077502
-2.9039,0.767,-0.19598,-0.17116,-2.9116,0.767,-0.19427,-0.2111,0.12623,-2.9193,1.0738,-0.19215,-0.24533,0.11094,-2.93,1.0738,-0.1897,-0.27385,0.094647
-2.9009,0.3068,-0.19729,-0.13122,-2.9039,0.767,-0.19598,-0.17116,0.14039,-2.9116,0.767,-0.19427,-0.2111,0.12623,-2.9193,1.0738,-0.19215,-0.24533,0.11094
-2.8978,0.3068,-0.19826,-0.09699,-2.9009,0.3068,-0.19729,-0.13122,0.15328,-2.9039,0.767,-0.19598,-0.17116,0.14039,-2.9116,0.767,-0.19427,-0.2111,0.12623
-2.8978,0,-0.19872,-0.045642,-2.8978,0.3068,-0.19826,-0.09699,0.16479,-2.9009,0.3068,-0.19729,-0.13122,0.15328,-2.9039,0.767,-0.19598,-0.17116,0.14039
-2.8993,-0.1534,-0.19877,-0.0057053,-2.8978,0,-0.19872,-0.045642,0.17481,-2.8978,0.3068,-0.19826,-0.09699,0.16479,-2.9009,0.3068,-0.19729,-0.13122,0.15328
-2.9039,-0.4602,-0.19837,0.039937,-2.8993,-0.1534,-0.19877,-0.0057053,0.18325,-2.8978,0,-0.19872,-0.045642,0.17481,-2.8978,0.3068,-0.19826,-0.09699,0.16479
-2.9101,-0.6136,-0.19757,0.079874,-2.9039,-0.4602,-0.19837,0.039937,0.19003,-2.8993,-0.1534,-0.19877,-0.0057053,0.18325,-2.8978,0,-0.19872,-0.045642,0.17481
-2.9177,-0.767,-0.19643,0.11411,-2.9101,-0.6136,-0.19757,0.079874,0.1951,-2.9039,-0.4602,-0.19837,0.039937,0.19003,-2.8993,-0.1534,-0.19877,-0.0057053,0.18325
-2.9285,-1.0738,-0.19501,0.14263,-2.9177,-0.767,-0.19643,0.11411,0.1984,-2.9101,-0.6136,-0.19757,0.079874,0.1951,-2.9039,-0.4602,-0.19837,0.039937,0.19003
-2.9392,-1.0738,-0.1933,0.17116,-2.9285,-1.0738,-0.19501,0.14263,0.1999,-2.9177,-0.767,-0.19643,0.11411,0.1984,-2.9101,-0.6136,-0.19757,0.079874,0.1951
-2.953,-1.3806,-0.19124,0.20539,-2.9392,-1.0738,-0.1933,0.17116,0.19959,-2.9285,-1.0738,-0.19501,0.14263,0.1999,-2.9177,-0.767,-0.19643,0.11411,0.1984
-2.9668,-1.3806,-0.1889,0.23392,-2.953,-1.3806,-0.19124,0.20539,0.19748,-2.9392,-1.0738,-0.1933,0.17116,0.19959,-2.9285,-1.0738,-0.19501,0.14263,0.1999
-2.9837,-1.6874,-0.18628,0.26244,-2.9668,-1.3806,-0.1889,0.23392,0.19358,-2.953,-1.3806,-0.19124,0.20539,0.19748,-2.9392,-1.0738,-0.1933,0.17116,0.19959
-3.0006,-1.6874,-0.18337,0.29097,-2.9837,-1.6874,-0.18628,0.26244,0.18792,-2.9668,-1.3806,-0.1889,0.23392,0.19358,-2.953,-1.3806,-0.19124,0.20539,0.19748
-3.019,-1.8408,-0.18023,0.31379,-3.0006,-1.6874,-0.18337,0.29097,0.18056,-2.9837,-1.6874,-0.18628,0.26244,0.18792,-2.9668,-1.3806,-0.1889,0.23392,0.19358
-3.0389,-1.9942,-0.17686,0.33661,-3.019,-1.8408,-0.18023,0.31379,0.17155,-3.0006,-1.6874,-0.18337,0.29097,0.18056,-2.9837,-1.6874,-0.18628,0.26244,0.18792
-3.0604,-2.1476,-0.17333,0.35373,-3.0389,-1.9942,-0.17686,0.33661,0.16099,-3.019,-1.8408,-0.18023,0.31379,0.17155,-3.0006,-1.6874,-0.18337,0.29097,0.18056
-3.0819,-2.1476,-0.16956,0.37655,-3.0604,-2.1476,-0.17333,0.35373,0.14897,-3.0389,-1.9942,-0.17686,0.33661,0.16099,-3.019,-1.8408,-0.18023,0.31379,0.17155
-3.1034,-2.1476,-0.16568,0.38796,-3.0819,-2.1476,-0.16956,0.37655,0.1356,-3.0604,-2.1476,-0.17333,0.35373,0.14897,-3.0389,-1.9942,-0.17686,0.33661,0.16099
-3.1264,-2.301,-0.16169,0.39937,-3.1034,-2.1476,-0.16568,0.38796,0.12099,-3.0819,-2.1476,-0.16956,0.37655,0.1356,-3.0604,-2.1476,-0.17333,0.35373,0.14897
3.1338,-2.301,-0.15758,0.41078,-3.1264,-2.301,-0.16169,0.39937,0.10527,-3.1034,-2.1476,-0.16568,0.38796,0.12099,-3.0819,-2.1476,-0.16956,0.37655,0.1356
3.1108,-2.301,-0.15347,0.41078,3.1338,-2.301,-0.15758,0.41078,0.088604,-3.1264,-2.301,-0.16169,0.39937,0.10527,-3.1034,-2.1476,-0.16568,0.38796,0.12099
