x_k,x_dot_k,theta_k,theta_dot_k,x_k-1,x_dot_k-1,theta_k-1,theta_dot_k-1,u_k-1,x_k-2,x_dot_k-2,theta_k-2,theta_dot_k-2,u_k-2,x_k-3,x_dot_k-3,theta_k-3,theta_dot_k-3,u_k-3,x_k-4,x_dot_k-4,theta_k-4,theta_dot_k-4,u_k-4,x_k-5,x_dot_k-5,theta_k-5,theta_dot_k-5,u_k-5
2.913,-4.295146,0.1919,0.71976,2.956,-4.141748,0.1847,0.78519,0.36244,2.9974,-3.98835,0.17685,0.86847,0.36244,3.0373,-3.98835,0.16816,0.90416,0.36244,3.0772,-3.834952,0.15912,0.91605,0.36244,3.1155,-3.681554,0.14996,0.89226,-0.07446
2.8685,-4.448544,0.19838,0.64838,2.913,-4.295146,0.1919,0.71976,0.36244,2.956,-4.141748,0.1847,0.78519,0.36244,2.9974,-3.98835,0.17685,0.86847,0.36244,3.0373,-3.98835,0.16816,0.90416,0.36244,3.0772,-3.834952,0.15912,0.91605,0.36244
2.8225,-4.601942,0.20451,0.61269,2.8685,-4.448544,0.19838,0.64838,0.36244,2.913,-4.295146,0.1919,0.71976,0.36244,2.956,-4.141748,0.1847,0.78519,0.36244,2.9974,-3.98835,0.17685,0.86847,0.36244,3.0373,-3.98835,0.16816,0.90416,0.36244
2.778,-4.448544,0.20945,0.49372,2.8225,-4.601942,0.20451,0.61269,0.36244,2.8685,-4.448544,0.19838,0.64838,0.36244,2.913,-4.295146,0.1919,0.71976,0.36244,2.956,-4.141748,0.1847,0.78519,0.36244,2.9974,-3.98835,0.17685,0.86847,0.36244
2.7274,-5.062137,0.21462,0.51751,2.778,-4.448544,0.20945,0.49372,0.36244,2.8225,-4.601942,0.20451,0.61269,0.36244,2.8685,-4.448544,0.19838,0.64838,0.36244,2.913,-4.295146,0.1919,0.71976,0.36244,2.956,-4.141748,0.1847,0.78519,0.36244
2.6845,-4.295146,0.21849,0.38665,2.7274,-5.062137,0.21462,0.51751,0.36244,2.778,-4.448544,0.20945,0.49372,0.36244,2.8225,-4.601942,0.20451,0.61269,0.36244,2.8685,-4.448544,0.19838,0.64838,0.36244,2.913,-4.295146,0.1919,0.71976,0.36244
2.6369,-4.75534,0.222,0.35096,2.6845,-4.295146,0.21849,0.38665,0.36244,2.7274,-5.062137,0.21462,0.51751,0.36244,2.778,-4.448544,0.20945,0.49372,0.36244,2.8225,-4.601942,0.20451,0.61269,0.36244,2.8685,-4.448544,0.19838,0.64838,0.36244
2.5924,-4.448544,0.22479,0.27957,2.6369,-4.75534,0.222,0.35096,0.36244,2.6845,-4.295146,0.21849,0.38665,0.36244,2.7274,-5.062137,0.21462,0.51751,0.36244,2.778,-4.448544,0.20945,0.49372,0.36244,2.8225,-4.601942,0.20451,0.61269,0.36244
2.5449,-4.75534,0.22723,0.24388,2.5924,-4.448544,0.22479,0.27957,0.36244,2.6369,-4.75534,0.222,0.35096,0.36244,2.6845,-4.295146,0.21849,0.38665,0.36244,2.7274,-5.062137,0.21462,0.51751,0.36244,2.778,-4.448544,0.20945,0.49372,0.36244
2.4989,-4.601942,0.22919,0.1963,2.5449,-4.75534,0.22723,0.24388,0.36244,2.5924,-4.448544,0.22479,0.27957,0.36244,2.6369,-4.75534,0.222,0.35096,0.36244,2.6845,-4.295146,0.21849,0.38665,0.36244,2.7274,-5.062137,0.21462,0.51751,0.36244
2.4528,-4.601942,0.23062,0.14276,2.4989,-4.601942,0.22919,0.1963,0.36244,2.5449,-4.75534,0.22723,0.24388,0.36244,2.5924,-4.448544,0.22479,0.27957,0.36244,2.6369,-4.75534,0.222,0.35096,0.36244,2.6845,-4.295146,0.21849,0.38665,0.36244
2.4099,-4.295146,0.23157,0.095174,2.4528,-4.601942,0.23062,0.14276,0.36244,2.4989,-4.601942,0.22919,0.1963,0.36244,2.5449,-4.75534,0.22723,0.24388,0.36244,2.5924,-4.448544,0.22479,0.27957,0.36244,2.6369,-4.75534,0.222,0.35096,0.36244
2.3654,-4.448544,0.23205,0.047587,2.4099,-4.295146,0.23157,0.095174,0.36244,2.4528,-4.601942,0.23062,0.14276,0.36244,2.4989,-4.601942,0.22919,0.1963,0.36244,2.5449,-4.75534,0.22723,0.24388,0.36244,2.5924,-4.448544,0.22479,0.27957,0.36244
2.3224,-4.295146,0.23205,0,2.3654,-4.448544,0.23205,0.047587,0.36244,2.4099,-4.295146,0.23157,0.095174,0.36244,2.4528,-4.601942,0.23062,0.14276,0.36244,2.4989,-4.601942,0.22919,0.1963,0.36244,2.5449,-4.75534,0.22723,0.24388,0.36244
2.2826,-3.98835,0.23169,-0.03569,2.3224,-4.295146,0.23205,0,0.36244,2.3654,-4.448544,0.23205,0.047587,0.36244,2.4099,-4.295146,0.23157,0.095174,0.36244,2.4528,-4.601942,0.23062,0.14276,0.36244,2.4989,-4.601942,0.22919,0.1963,0.36244
2.2427,-3.98835,0.23098,-0.071381,2.2826,-3.98835,0.23169,-0.03569,0.36244,2.3224,-4.295146,0.23205,0,0.36244,2.3654,-4.448544,0.23205,0.047587,0.36244,2.4099,-4.295146,0.23157,0.095174,0.36244,2.4528,-4.601942,0.23062,0.14276,0.36244
2.2043,-3.834952,0.22991,-0.10707,2.2427,-3.98835,0.23098,-0.071381,0.36244,2.2826,-3.98835,0.23169,-0.03569,0.36244,2.3224,-4.295146,0.23205,0,0.36244,2.3654,-4.448544,0.23205,0.047587,0.36244,2.4099,-4.295146,0.23157,0.095174,0.36244
2.1675,-3.681554,0.22854,-0.13681,2.2043,-3.834952,0.22991,-0.10707,0.36244,2.2427,-3.98835,0.23098,-0.071381,0.36244,2.2826,-3.98835,0.23169,-0.03569,0.36244,2.3224,-4.295146,0.23205,0,0.36244,2.3654,-4.448544,0.23205,0.047587,0.36244
2.1322,-3.528156,0.22682,-0.1725,2.1675,-3.681554,0.22854,-0.13681,0.36244,2.2043,-3.834952,0.22991,-0.10707,0.36244,2.2427,-3.98835,0.23098,-0.071381,0.36244,2.2826,-3.98835,0.23169,-0.03569,0.36244,2.3224,-4.295146,0.23205,0,0.36244
2.1,-3.22136,0.22479,-0.20225,2.1322,-3.528156,0.22682,-0.1725,0.36244,2.1675,-3.681554,0.22854,-0.13681,0.36244,2.2043,-3.834952,0.22991,-0.10707,0.36244,2.2427,-3.98835,0.23098,-0.071381,0.36244,2.2826,-3.98835,0.23169,-0.03569,0.36244
2.0693,-3.067962,0.22253,-0.22604,2.1,-3.22136,0.22479,-0.20225,0.36244,2.1322,-3.528156,0.22682,-0.1725,0.36244,2.1675,-3.681554,0.22854,-0.13681,0.36244,2.2043,-3.834952,0.22991,-0.10707,0.36244,2.2427,-3.98835,0.23098,-0.071381,0.36244
2.0417,-2.761165,0.21997,-0.25578,2.0693,-3.067962,0.22253,-0.22604,0.36244,2.1,-3.22136,0.22479,-0.20225,0.36244,2.1322,-3.528156,0.22682,-0.1725,0.36244,2.1675,-3.681554,0.22854,-0.13681,0.36244,2.2043,-3.834952,0.22991,-0.10707,0.36244
2.0141,-2.761165,0.21706,-0.29147,2.0417,-2.761165,0.21997,-0.25578,0.36244,2.0693,-3.067962,0.22253,-0.22604,0.36244,2.1,-3.22136,0.22479,-0.20225,0.36244,2.1322,-3.528156,0.22682,-0.1725,0.36244,2.1675,-3.681554,0.22854,-0.13681,0.36244
1.9896,-2.454369,0.21391,-0.31527,2.0141,-2.761165,0.21706,-0.29147,0.36244,2.0417,-2.761165,0.21997,-0.25578,0.36244,2.0693,-3.067962,0.22253,-0.22604,0.36244,2.1,-3.22136,0.22479,-0.20225,0.36244,2.1322,-3.528156,0.22682,-0.1725,0.36244
1.9666,-2.300971,0.2104,-0.35096,1.9896,-2.454369,0.21391,-0.31527,0.36244,2.0141,-2.761165,0.21706,-0.29147,0.36244,2.0417,-2.761165,0.21997,-0.25578,0.36244,2.0693,-3.067962,0.22253,-0.22604,0.36244,2.1,-3.22136,0.22479,-0.20225,0.36244
1.9482,-1.840777,0.20695,-0.34501,1.9666,-2.300971,0.2104,-0.35096,0.36244,1.9896,-2.454369,0.21391,-0.31527,0.36244,2.0141,-2.761165,0.21706,-0.29147,0.36244,2.0417,-2.761165,0.21997,-0.25578,0.36244,2.0693,-3.067962,0.22253,-0.22604,0.36244
1.9313,-1.687379,0.20302,-0.39259,1.9482,-1.840777,0.20695,-0.34501,0.36244,1.9666,-2.300971,0.2104,-0.35096,0.36244,1.9896,-2.454369,0.21391,-0.31527,0.36244,2.0141,-2.761165,0.21706,-0.29147,0.36244,2.0417,-2.761165,0.21997,-0.25578,0.36244
1.9159,-1.533981,0.19904,-0.39854,1.9313,-1.687379,0.20302,-0.39259,0.36244,1.9482,-1.840777,0.20695,-0.34501,0.36244,1.9666,-2.300971,0.2104,-0.35096,0.36244,1.9896,-2.454369,0.21391,-0.31527,0.36244,2.0141,-2.761165,0.21706,-0.29147,0.36244
1.9037,-1.227185,0.19475,-0.42828,1.9159,-1.533981,0.19904,-0.39854,0.36244,1.9313,-1.687379,0.20302,-0.39259,0.36244,1.9482,-1.840777,0.20695,-0.34501,0.36244,1.9666,-2.300971,0.2104,-0.35096,0.36244,1.9896,-2.454369,0.21391,-0.31527,0.36244
1.8929,-1.073787,0.19023,-0.45208,1.9037,-1.227185,0.19475,-0.42828,0.36244,1.9159,-1.533981,0.19904,-0.39854,0.36244,1.9313,-1.687379,0.20302,-0.39259,0.36244,1.9482,-1.840777,0.20695,-0.34501,0.36244,1.9666,-2.300971,0.2104,-0.35096,0.36244
1.8853,-0.7669904,0.18547,-0.47587,1.8929,-1.073787,0.19023,-0.45208,0.36244,1.9037,-1.227185,0.19475,-0.42828,0.36244,1.9159,-1.533981,0.19904,-0.39854,0.36244,1.9313,-1.687379,0.20302,-0.39259,0.36244,1.9482,-1.840777,0.20695,-0.34501,0.36244
1.8807,-0.4601942,0.18054,-0.49372,1.8853,-0.7669904,0.18547,-0.47587,0.36244,1.8929,-1.073787,0.19023,-0.45208,0.36244,1.9037,-1.227185,0.19475,-0.42828,0.36244,1.9159,-1.533981,0.19904,-0.39854,0.36244,1.9313,-1.687379,0.20302,-0.39259,0.36244
1.8776,-0.3067962,0.17506,-0.54725,1.8807,-0.4601942,0.18054,-0.49372,0.36244,1.8853,-0.7669904,0.18547,-0.47587,0.36244,1.8929,-1.073787,0.19023,-0.45208,0.36244,1.9037,-1.227185,0.19475,-0.42828,0.36244,1.9159,-1.533981,0.19904,-0.39854,0.36244
1.8761,-0.1533981,0.16971,-0.53536,1.8776,-0.3067962,0.17506,-0.54725,0.36244,1.8807,-0.4601942,0.18054,-0.49372,0.36244,1.8853,-0.7669904,0.18547,-0.47587,0.36244,1.8929,-1.073787,0.19023,-0.45208,0.36244,1.9037,-1.227185,0.19475,-0.42828,0.36244
1.8791,0.3067962,0.16418,-0.5532,1.8761,-0.1533981,0.16971,-0.53536,0.36244,1.8776,-0.3067962,0.17506,-0.54725,0.36244,1.8807,-0.4601942,0.18054,-0.49372,0.36244,1.8853,-0.7669904,0.18547,-0.47587,0.36244,1.8929,-1.073787,0.19023,-0.45208,0.36244
1.8837,0.4601942,0.15871,-0.54725,1.8791,0.3067962,0.16418,-0.5532,0.36244,1.8761,-0.1533981,0.16971,-0.53536,0.36244,1.8776,-0.3067962,0.17506,-0.54725,0.36244,1.8807,-0.4601942,0.18054,-0.49372,0.36244,1.8853,-0.7669904,0.18547,-0.47587,0.36244
1.8914,0.7669904,0.15252,-0.61863,1.8837,0.4601942,0.15871,-0.54725,0.36244,1.8791,0.3067962,0.16418,-0.5532,0.36244,1.8761,-0.1533981,0.16971,-0.53536,0.36244,1.8776,-0.3067962,0.17506,-0.54725,0.36244,1.8807,-0.4601942,0.18054,-0.49372,0.36244
1.9006,0.9203885,0.14669,-0.58294,1.8914,0.7669904,0.15252,-0.61863,0.36244,1.8837,0.4601942,0.15871,-0.54725,0.36244,1.8791,0.3067962,0.16418,-0.5532,0.36244,1.8761,-0.1533981,0.16971,-0.53536,0.36244,1.8776,-0.3067962,0.17506,-0.54725,0.36244
1.9113,1.073787,0.14033,-0.63648,1.9006,0.9203885,0.14669,-0.58294,0.36244,1.8914,0.7669904,0.15252,-0.61863,0.36244,1.8837,0.4601942,0.15871,-0.54725,0.36244,1.8791,0.3067962,0.16418,-0.5532,0.36244,1.8761,-0.1533981,0.16971,-0.53536,0.36244
1.9267,1.533981,0.13384,-0.64838,1.9113,1.073787,0.14033,-0.63648,0.36244,1.9006,0.9203885,0.14669,-0.58294,0.36244,1.8914,0.7669904,0.15252,-0.61863,0.36244,1.8837,0.4601942,0.15871,-0.54725,0.36244,1.8791,0.3067962,0.16418,-0.5532,0.36244
1.9436,1.687379,0.12718,-0.66622,1.9267,1.533981,0.13384,-0.64838,0.36244,1.9113,1.073787,0.14033,-0.63648,0.36244,1.9006,0.9203885,0.14669,-0.58294,0.36244,1.8914,0.7669904,0.15252,-0.61863,0.36244,1.8837,0.4601942,0.15871,-0.54725,0.36244
1.9635,1.994175,0.1204,-0.67812,1.9436,1.687379,0.12718,-0.66622,0.36244,1.9267,1.533981,0.13384,-0.64838,0.36244,1.9113,1.073787,0.14033,-0.63648,0.36244,1.9006,0.9203885,0.14669,-0.58294,0.36244,1.8914,0.7669904,0.15252,-0.61863,0.36244
1.985,2.147573,0.11326,-0.71381,1.9635,1.994175,0.1204,-0.67812,0.36244,1.9436,1.687379,0.12718,-0.66622,0.36244,1.9267,1.533981,0.13384,-0.64838,0.36244,1.9113,1.073787,0.14033,-0.63648,0.36244,1.9006,0.9203885,0.14669,-0.58294,0.36244
2.0095,2.454369,0.10624,-0.70191,1.985,2.147573,0.11326,-0.71381,0.36244,1.9635,1.994175,0.1204,-0.67812,0.36244,1.9436,1.687379,0.12718,-0.66622,0.36244,1.9267,1.533981,0.13384,-0.64838,0.36244,1.9113,1.073787,0.14033,-0.63648,0.36244
2.0356,2.607767,0.099222,-0.70191,2.0095,2.454369,0.10624,-0.70191,0.36244,1.985,2.147573,0.11326,-0.71381,0.36244,1.9635,1.994175,0.1204,-0.67812,0.36244,1.9436,1.687379,0.12718,-0.66622,0.36244,1.9267,1.533981,0.13384,-0.64838,0.36244
2.0647,2.914563,0.091906,-0.73165,2.0356,2.607767,0.099222,-0.70191,0.36244,2.0095,2.454369,0.10624,-0.70191,0.36244,1.985,2.147573,0.11326,-0.71381,0.36244,1.9635,1.994175,0.1204,-0.67812,0.36244,1.9436,1.687379,0.12718,-0.66622,0.36244
2.0954,3.067962,0.084529,-0.7376,2.0647,2.914563,0.091906,-0.73165,0.36244,2.0356,2.607767,0.099222,-0.70191,0.36244,2.0095,2.454369,0.10624,-0.70191,0.36244,1.985,2.147573,0.11326,-0.71381,0.36244,1.9635,1.994175,0.1204,-0.67812,0.36244
2.1292,3.374758,0.077035,-0.7495,2.0954,3.067962,0.084529,-0.7376,0.36244,2.0647,2.914563,0.091906,-0.73165,0.36244,2.0356,2.607767,0.099222,-0.70191,0.36244,2.0095,2.454369,0.10624,-0.70191,0.36244,1.985,2.147573,0.11326,-0.71381,0.36244
2.166,3.681554,0.069302,-0.77329,2.1292,3.374758,0.077035,-0.7495,0.36244,2.0954,3.067962,0.084529,-0.7376,0.36244,2.0647,2.914563,0.091906,-0.73165,0.36244,2.0356,2.607767,0.099222,-0.70191,0.36244,2.0095,2.454369,0.10624,-0.70191,0.36244
2.2028,3.681554,0.061509,-0.77924,2.166,3.681554,0.069302,-0.77329,0.36244,2.1292,3.374758,0.077035,-0.7495,0.36244,2.0954,3.067962,0.084529,-0.7376,0.36244,2.0647,2.914563,0.091906,-0.73165,0.36244,2.0356,2.607767,0.099222,-0.70191,0.36244
2.2457,4.295146,0.053003,-0.85062,2.2028,3.681554,0.061509,-0.77924,0.36244,2.166,3.681554,0.069302,-0.77329,0.36244,2.1292,3.374758,0.077035,-0.7495,0.36244,2.0954,3.067962,0.084529,-0.7376,0.36244,2.0647,2.914563,0.091906,-0.73165,0.36244
2.2841,3.834952,0.045508,-0.7495,2.2457,4.295146,0.053003,-0.85062,0.36244,2.2028,3.681554,0.061509,-0.77924,0.36244,2.166,3.681554,0.069302,-0.77329,0.36244,2.1292,3.374758,0.077035,-0.7495,0.36244,2.0954,3.067962,0.084529,-0.7376,0.36244
2.3286,4.448544,0.03718,-0.83278,2.2841,3.834952,0.045508,-0.7495,0.36244,2.2457,4.295146,0.053003,-0.85062,0.36244,2.2028,3.681554,0.061509,-0.77924,0.36244,2.166,3.681554,0.069302,-0.77329,0.36244,2.1292,3.374758,0.077035,-0.7495,0.36244
2.3746,4.601942,0.028733,-0.84467,2.3286,4.448544,0.03718,-0.83278,0.36244,2.2841,3.834952,0.045508,-0.7495,0.36244,2.2457,4.295146,0.053003,-0.85062,0.36244,2.2028,3.681554,0.061509,-0.77924,0.36244,2.166,3.681554,0.069302,-0.77329,0.36244
2.4222,4.75534,0.020346,-0.83872,2.3746,4.601942,0.028733,-0.84467,0.36244,2.3286,4.448544,0.03718,-0.83278,0.36244,2.2841,3.834952,0.045508,-0.7495,0.36244,2.2457,4.295146,0.053003,-0.85062,0.36244,2.2028,3.681554,0.061509,-0.77924,0.36244
2.4697,4.75534,0.0119,-0.84467,2.4222,4.75534,0.020346,-0.83872,0.36244,2.3746,4.601942,0.028733,-0.84467,0.36244,2.3286,4.448544,0.03718,-0.83278,0.36244,2.2841,3.834952,0.045508,-0.7495,0.36244,2.2457,4.295146,0.053003,-0.85062,0.36244
2.5188,4.908739,0.0032743,-0.86252,2.4697,4.75534,0.0119,-0.84467,0.36244,2.4222,4.75534,0.020346,-0.83872,0.36244,2.3746,4.601942,0.028733,-0.84467,0.36244,2.3286,4.448544,0.03718,-0.83278,0.36244,2.2841,3.834952,0.045508,-0.7495,0.36244
2.5679,4.908739,-0.0050534,-0.83278,2.5188,4.908739,0.0032743,-0.86252,0.36244,2.4697,4.75534,0.0119,-0.84467,0.36244,2.4222,4.75534,0.020346,-0.83872,0.36244,2.3746,4.601942,0.028733,-0.84467,0.36244,2.3286,4.448544,0.03718,-0.83278,0.36244
2.6246,5.675729,-0.014333,-0.92795,2.5679,4.908739,-0.0050534,-0.83278,0.36244,2.5188,4.908739,0.0032743,-0.86252,0.36244,2.4697,4.75534,0.0119,-0.84467,0.36244,2.4222,4.75534,0.020346,-0.83872,0.36244,2.3746,4.601942,0.028733,-0.84467,0.36244
2.6737,4.908739,-0.022482,-0.81493,2.6246,5.675729,-0.014333,-0.92795,0.36244,2.5679,4.908739,-0.0050534,-0.83278,0.36244,2.5188,4.908739,0.0032743,-0.86252,0.36244,2.4697,4.75534,0.0119,-0.84467,0.36244,2.4222,4.75534,0.020346,-0.83872,0.36244
2.729,5.522331,-0.031464,-0.89821,2.6737,4.908739,-0.022482,-0.81493,0.36244,2.6246,5.675729,-0.014333,-0.92795,0.36244,2.5679,4.908739,-0.0050534,-0.83278,0.36244,2.5188,4.908739,0.0032743,-0.86252,0.36244,2.4697,4.75534,0.0119,-0.84467,0.36244
2.7842,5.522331,-0.040327,-0.88631,2.729,5.522331,-0.031464,-0.89821,0.36244,2.6737,4.908739,-0.022482,-0.81493,0.36244,2.6246,5.675729,-0.014333,-0.92795,0.36244,2.5679,4.908739,-0.0050534,-0.83278,0.36244,2.5188,4.908739,0.0032743,-0.86252,0.36244
2.8409,5.675729,-0.049369,-0.90416,2.7842,5.522331,-0.040327,-0.88631,0.36244,2.729,5.522331,-0.031464,-0.89821,0.36244,2.6737,4.908739,-0.022482,-0.81493,0.36244,2.6246,5.675729,-0.014333,-0.92795,0.36244,2.5679,4.908739,-0.0050534,-0.83278,0.36244
2.8977,5.675729,-0.05847,-0.91011,2.8409,5.675729,-0.049369,-0.90416,0.36244,2.7842,5.522331,-0.040327,-0.88631,0.36244,2.729,5.522331,-0.031464,-0.89821,0.36244,2.6737,4.908739,-0.022482,-0.81493,0.36244,2.6246,5.675729,-0.014333,-0.92795,0.36244
2.9544,5.675729,-0.06769,-0.922,2.8977,5.675729,-0.05847,-0.91011,0.36244,2.8409,5.675729,-0.049369,-0.90416,0.36244,2.7842,5.522331,-0.040327,-0.88631,0.36244,2.729,5.522331,-0.031464,-0.89821,0.36244,2.6737,4.908739,-0.022482,-0.81493,0.36244
3.0158,6.135923,-0.077624,-0.99338,2.9544,5.675729,-0.06769,-0.922,0.36244,2.8977,5.675729,-0.05847,-0.91011,0.36244,2.8409,5.675729,-0.049369,-0.90416,0.36244,2.7842,5.522331,-0.040327,-0.88631,0.36244,2.729,5.522331,-0.031464,-0.89821,0.36244
3.0726,5.675729,-0.087022,-0.93985,3.0158,6.135923,-0.077624,-0.99338,0.36244,2.9544,5.675729,-0.06769,-0.922,0.36244,2.8977,5.675729,-0.05847,-0.91011,0.36244,2.8409,5.675729,-0.049369,-0.90416,0.36244,2.7842,5.522331,-0.040327,-0.88631,0.36244
3.1293,5.675729,-0.09654,-0.95174,3.0726,5.675729,-0.087022,-0.93985,0.36244,3.0158,6.135923,-0.077624,-0.99338,0.36244,2.9544,5.675729,-0.06769,-0.922,0.36244,2.8977,5.675729,-0.05847,-0.91011,0.36244,2.8409,5.675729,-0.049369,-0.90416,0.36244
-3.0986,5.522331,-0.10588,-0.9339,3.1293,5.675729,-0.09654,-0.95174,0.36244,3.0726,5.675729,-0.087022,-0.93985,0.36244,3.0158,6.135923,-0.077624,-0.99338,0.36244,2.9544,5.675729,-0.06769,-0.922,0.36244,2.8977,5.675729,-0.05847,-0.91011,0.36244
-3.0419,5.675729,-0.11569,-0.98149,-3.0986,5.522331,-0.10588,-0.9339,0.36244,3.1293,5.675729,-0.09654,-0.95174,0.36244,3.0726,5.675729,-0.087022,-0.93985,0.36244,3.0158,6.135923,-0.077624,-0.99338,0.36244,2.9544,5.675729,-0.06769,-0.922,0.36244
-2.9821,5.982525,-0.12622,-1.0529,-3.0419,5.675729,-0.11569,-0.98149,0.36244,-3.0986,5.522331,-0.10588,-0.9339,0.36244,3.1293,5.675729,-0.09654,-0.95174,0.36244,3.0726,5.675729,-0.087022,-0.93985,0.36244,3.0158,6.135923,-0.077624,-0.99338,0.36244
-2.9314,5.062137,-0.13568,-0.9458,-2.9821,5.982525,-0.12622,-1.0529,0.36244,-3.0419,5.675729,-0.11569,-0.98149,0.36244,-3.0986,5.522331,-0.10588,-0.9339,0.36244,3.1293,5.675729,-0.09654,-0.95174,0.36244,3.0726,5.675729,-0.087022,-0.93985,0.36244
-2.8777,5.368933,-0.14567,-0.99933,-2.9314,5.062137,-0.13568,-0.9458,0.36244,-2.9821,5.982525,-0.12622,-1.0529,0.36244,-3.0419,5.675729,-0.11569,-0.98149,0.36244,-3.0986,5.522331,-0.10588,-0.9339,0.36244,3.1293,5.675729,-0.09654,-0.95174,0.36244
-2.8241,5.368933,-0.15579,-1.0112,-2.8777,5.368933,-0.14567,-0.99933,0.36244,-2.9314,5.062137,-0.13568,-0.9458,0.36244,-2.9821,5.982525,-0.12622,-1.0529,0.36244,-3.0419,5.675729,-0.11569,-0.98149,0.36244,-3.0986,5.522331,-0.10588,-0.9339,0.36244
-2.7688,5.522331,-0.16685,-1.1064,-2.8241,5.368933,-0.15579,-1.0112,-0.0082223,-2.8777,5.368933,-0.14567,-0.99933,0.36244,-2.9314,5.062137,-0.13568,-0.9458,0.36244,-2.9821,5.982525,-0.12622,-1.0529,0.36244,-3.0419,5.675729,-0.11569,-0.98149,0.36244
-2.7182,5.062137,-0.17714,-1.0291,-2.7688,5.522331,-0.16685,-1.1064,-0.0082223,-2.8241,5.368933,-0.15579,-1.0112,-0.0082223,-2.8777,5.368933,-0.14567,-0.99933,0.36244,-2.9314,5.062137,-0.13568,-0.9458,0.36244,-2.9821,5.982525,-0.12622,-1.0529,0.36244
-2.6722,4.601942,-0.18642,-0.92795,-2.7182,5.062137,-0.17714,-1.0291,-0.0082223,-2.7688,5.522331,-0.16685,-1.1064,-0.0082223,-2.8241,5.368933,-0.15579,-1.0112,-0.0082223,-2.8777,5.368933,-0.14567,-0.99933,0.36244,-2.9314,5.062137,-0.13568,-0.9458,0.36244
-2.6231,4.908739,-0.19623,-0.98149,-2.6722,4.601942,-0.18642,-0.92795,-0.0082223,-2.7182,5.062137,-0.17714,-1.0291,-0.0082223,-2.7688,5.522331,-0.16685,-1.1064,-0.0082223,-2.8241,5.368933,-0.15579,-1.0112,-0.0082223,-2.8777,5.368933,-0.14567,-0.99933,0.36244
-2.574,4.908739,-0.20569,-0.9458,-2.6231,4.908739,-0.19623,-0.98149,-0.0082223,-2.6722,4.601942,-0.18642,-0.92795,-0.0082223,-2.7182,5.062137,-0.17714,-1.0291,-0.0082223,-2.7688,5.522331,-0.16685,-1.1064,-0.0082223,-2.8241,5.368933,-0.15579,-1.0112,-0.0082223
-2.5265,4.75534,-0.21497,-0.92795,-2.574,4.908739,-0.20569,-0.9458,-0.0082223,-2.6231,4.908739,-0.19623,-0.98149,-0.0082223,-2.6722,4.601942,-0.18642,-0.92795,-0.0082223,-2.7182,5.062137,-0.17714,-1.0291,-0.0082223,-2.7688,5.522331,-0.16685,-1.1064,-0.0082223
-2.4743,5.215535,-0.22491,-0.99338,-2.5265,4.75534,-0.21497,-0.92795,-0.0082223,-2.574,4.908739,-0.20569,-0.9458,-0.0082223,-2.6231,4.908739,-0.19623,-0.98149,-0.0082223,-2.6722,4.601942,-0.18642,-0.92795,-0.0082223,-2.7182,5.062137,-0.17714,-1.0291,-0.0082223
-2.4329,4.141748,-0.23288,-0.79709,-2.4743,5.215535,-0.22491,-0.99338,-0.0082223,-2.5265,4.75534,-0.21497,-0.92795,-0.0082223,-2.574,4.908739,-0.20569,-0.9458,-0.0082223,-2.6231,4.908739,-0.19623,-0.98149,-0.0082223,-2.6722,4.601942,-0.18642,-0.92795,-0.0082223
-2.3869,4.601942,-0.2418,-0.89226,-2.4329,4.141748,-0.23288,-0.79709,-0.0082223,-2.4743,5.215535,-0.22491,-0.99338,-0.0082223,-2.5265,4.75534,-0.21497,-0.92795,-0.0082223,-2.574,4.908739,-0.20569,-0.9458,-0.0082223,-2.6231,4.908739,-0.19623,-0.98149,-0.0082223
-2.3455,4.141748,-0.25007,-0.82683,-2.3869,4.601942,-0.2418,-0.89226,-0.0082223,-2.4329,4.141748,-0.23288,-0.79709,-0.0082223,-2.4743,5.215535,-0.22491,-0.99338,-0.0082223,-2.5265,4.75534,-0.21497,-0.92795,-0.0082223,-2.574,4.908739,-0.20569,-0.9458,-0.0082223
-2.304,4.141748,-0.2581,-0.80303,-2.3455,4.141748,-0.25007,-0.82683,-0.0082223,-2.3869,4.601942,-0.2418,-0.89226,-0.0082223,-2.4329,4.141748,-0.23288,-0.79709,-0.0082223,-2.4743,5.215535,-0.22491,-0.99338,-0.0082223,-2.5265,4.75534,-0.21497,-0.92795,-0.0082223
-2.2642,3.98835,-0.26565,-0.75545,-2.304,4.141748,-0.2581,-0.80303,-0.0082223,-2.3455,4.141748,-0.25007,-0.82683,-0.0082223,-2.3869,4.601942,-0.2418,-0.89226,-0.0082223,-2.4329,4.141748,-0.23288,-0.79709,-0.0082223,-2.4743,5.215535,-0.22491,-0.99338,-0.0082223
-2.2243,3.98835,-0.27339,-0.77329,-2.2642,3.98835,-0.26565,-0.75545,-0.0082223,-2.304,4.141748,-0.2581,-0.80303,-0.0082223,-2.3455,4.141748,-0.25007,-0.82683,-0.0082223,-2.3869,4.601942,-0.2418,-0.89226,-0.0082223,-2.4329,4.141748,-0.23288,-0.79709,-0.0082223
-2.1875,3.681554,-0.28118,-0.77924,-2.2243,3.98835,-0.27339,-0.77329,-0.0082223,-2.2642,3.98835,-0.26565,-0.75545,-0.0082223,-2.304,4.141748,-0.2581,-0.80303,-0.0082223,-2.3455,4.141748,-0.25007,-0.82683,-0.0082223,-2.3869,4.601942,-0.2418,-0.89226,-0.0082223
