x_k,x_dot_k,theta_k,theta_dot_k,x_k-1,x_dot_k-1,theta_k-1,theta_dot_k-1,u_k-1,x_k-2,x_dot_k-2,theta_k-2,theta_dot_k-2,u_k-2,x_k-3,x_dot_k-3,theta_k-3,theta_dot_k-3,u_k-3
2.011,7.823302,0.0061296,-0.74355,1.9328,7.9767001,0.013565,-0.84467,-0.013669,1.853,7.2097097,0.022012,-0.82683,-0.013669,1.781,6.9029135,0.03028,-0.86252,-0.013669
2.0908,7.9767001,-0.00083006,-0.69596,2.011,7.823302,0.0061296,-0.74355,-0.013669,1.9328,7.9767001,0.013565,-0.84467,-0.013669,1.853,7.2097097,0.022012,-0.82683,-0.013669
2.1752,8.4368943,-0.0074923,-0.66622,2.0908,7.9767001,-0.00083006,-0.69596,-0.013669,2.011,7.823302,0.0061296,-0.74355,-0.013669,1.9328,7.9767001,0.013565,-0.84467,-0.013669
2.2611,8.5902924,-0.013798,-0.63053,2.1752,8.4368943,-0.0074923,-0.66622,-0.013669,2.0908,7.9767001,-0.00083006,-0.69596,-0.013669,2.011,7.823302,0.0061296,-0.74355,-0.013669
2.3501,8.8970886,-0.019805,-0.60079,2.2611,8.5902924,-0.013798,-0.63053,-0.013669,2.1752,8.4368943,-0.0074923,-0.66622,-0.013669,2.0908,7.9767001,-0.00083006,-0.69596,-0.013669
2.4406,9.0504866,-0.025337,-0.5532,2.3501,8.8970886,-0.019805,-0.60079,-0.013669,2.2611,8.5902924,-0.013798,-0.63053,-0.013669,2.1752,8.4368943,-0.0074923,-0.66622,-0.013669
2.5418,10.124273,-0.030869,-0.5532,2.4406,9.0504866,-0.025337,-0.5532,-0.013669,2.3501,8.8970886,-0.019805,-0.60079,-0.013669,2.2611,8.5902924,-0.013798,-0.63053,-0.013669
2.6369,9.5106809,-0.035628,-0.47587,2.5418,10.124273,-0.030869,-0.5532,-0.013669,2.4406,9.0504866,-0.025337,-0.5532,-0.013669,2.3501,8.8970886,-0.019805,-0.60079,-0.013669
2.7351,9.817477,-0.040149,-0.45208,2.6369,9.5106809,-0.035628,-0.47587,-0.013669,2.5418,10.124273,-0.030869,-0.5532,-0.013669,2.4406,9.0504866,-0.025337,-0.5532,-0.013669
2.8287,9.3572828,-0.044075,-0.39259,2.7351,9.817477,-0.040149,-0.45208,-0.013669,2.6369,9.5106809,-0.035628,-0.47587,-0.013669,2.5418,10.124273,-0.030869,-0.5532,-0.013669
2.9299,10.124273,-0.04806,-0.39854,2.8287,9.3572828,-0.044075,-0.39259,-0.013669,2.7351,9.817477,-0.040149,-0.45208,-0.013669,2.6369,9.5106809,-0.035628,-0.47587,-0.013669
3.0403,11.044662,-0.052105,-0.40449,2.9299,10.124273,-0.04806,-0.39854,-0.013669,2.8287,9.3572828,-0.044075,-0.39259,-0.013669,2.7351,9.817477,-0.040149,-0.45208,-0.013669
3.1339,9.3572828,-0.055317,-0.32121,3.0403,11.044662,-0.052105,-0.40449,-0.013669,2.9299,10.124273,-0.04806,-0.39854,-0.013669,2.8287,9.3572828,-0.044075,-0.39259,-0.013669
-3.045,10.431069,-0.058708,-0.33906,3.1339,9.3572828,-0.055317,-0.32121,-0.013669,3.0403,11.044662,-0.052105,-0.40449,-0.013669,2.9299,10.124273,-0.04806,-0.39854,-0.013669
-2.9422,10.277671,-0.06192,-0.32121,-3.045,10.431069,-0.058708,-0.33906,-0.013669,3.1339,9.3572828,-0.055317,-0.32121,-0.013669,3.0403,11.044662,-0.052105,-0.40449,-0.013669
-2.8333,10.891264,-0.065192,-0.32716,-2.9422,10.277671,-0.06192,-0.32121,-0.013669,-3.045,10.431069,-0.058708,-0.33906,-0.013669,3.1339,9.3572828,-0.055317,-0.32121,-0.013669
-2.7336,9.9708751,-0.068047,-0.28552,-2.8333,10.891264,-0.065192,-0.32716,-0.013669,-2.9422,10.277671,-0.06192,-0.32121,-0.013669,-3.045,10.431069,-0.058708,-0.33906,-0.013669
-2.6323,10.124273,-0.071021,-0.29742,-2.7336,9.9708751,-0.068047,-0.28552,-0.013669,-2.8333,10.891264,-0.065192,-0.32716,-0.013669,-2.9422,10.277671,-0.06192,-0.32121,-0.013669
-2.5311,10.124273,-0.073995,-0.29742,-2.6323,10.124273,-0.071021,-0.29742,-0.013669,-2.7336,9.9708751,-0.068047,-0.28552,-0.013669,-2.8333,10.891264,-0.065192,-0.32716,-0.013669
-2.4329,9.817477,-0.076851,-0.28552,-2.5311,10.124273,-0.073995,-0.29742,-0.013669,-2.6323,10.124273,-0.071021,-0.29742,-0.013669,-2.7336,9.9708751,-0.068047,-0.28552,-0.013669
-2.3286,10.431069,-0.079944,-0.30932,-2.4329,9.817477,-0.076851,-0.28552,-0.013669,-2.5311,10.124273,-0.073995,-0.29742,-0.013669,-2.6323,10.124273,-0.071021,-0.29742,-0.013669
-2.2396,8.8970886,-0.082621,-0.26768,-2.3286,10.431069,-0.079944,-0.30932,-0.013669,-2.4329,9.817477,-0.076851,-0.28552,-0.013669,-2.5311,10.124273,-0.073995,-0.29742,-0.013669
-2.1476,9.2038847,-0.085476,-0.28552,-2.2396,8.8970886,-0.082621,-0.26768,-0.013669,-2.3286,10.431069,-0.079944,-0.30932,-0.013669,-2.4329,9.817477,-0.076851,-0.28552,-0.013669
-2.0525,9.5106809,-0.08845,-0.29742,-2.1476,9.2038847,-0.085476,-0.28552,-0.013669,-2.2396,8.8970886,-0.082621,-0.26768,-0.013669,-2.3286,10.431069,-0.079944,-0.30932,-0.013669
-1.9696,8.2834963,-0.091186,-0.27363,-2.0525,9.5106809,-0.08845,-0.29742,-0.013669,-2.1476,9.2038847,-0.085476,-0.28552,-0.013669,-2.2396,8.8970886,-0.082621,-0.26768,-0.013669
-1.8837,8.5902924,-0.094041,-0.28552,-1.9696,8.2834963,-0.091186,-0.27363,-0.013669,-2.0525,9.5106809,-0.08845,-0.29742,-0.013669,-2.1476,9.2038847,-0.085476,-0.28552,-0.013669
-1.8009,8.2834963,-0.096897,-0.28552,-1.8837,8.5902924,-0.094041,-0.28552,-0.013669,-1.9696,8.2834963,-0.091186,-0.27363,-0.013669,-2.0525,9.5106809,-0.08845,-0.29742,-0.013669
-1.7211,7.9767001,-0.099692,-0.27957,-1.8009,8.2834963,-0.096897,-0.28552,-0.013669,-1.8837,8.5902924,-0.094041,-0.28552,-0.013669,-1.9696,8.2834963,-0.091186,-0.27363,-0.013669
-1.6429,7.823302,-0.10249,-0.27957,-1.7211,7.9767001,-0.099692,-0.27957,-0.013669,-1.8009,8.2834963,-0.096897,-0.28552,-0.013669,-1.8837,8.5902924,-0.094041,-0.28552,-0.013669
-1.5677,7.5165059,-0.10522,-0.27363,-1.6429,7.823302,-0.10249,-0.27957,-0.013669,-1.7211,7.9767001,-0.099692,-0.27957,-0.013669,-1.8009,8.2834963,-0.096897,-0.28552,-0.013669
-1.4926,7.5165059,-0.10802,-0.27957,-1.5677,7.5165059,-0.10522,-0.27363,-0.013669,-1.6429,7.823302,-0.10249,-0.27957,-0.013669,-1.7211,7.9767001,-0.099692,-0.27957,-0.013669
-1.4235,6.9029135,-0.1107,-0.26768,-1.4926,7.5165059,-0.10802,-0.27957,-0.013669,-1.5677,7.5165059,-0.10522,-0.27363,-0.013669,-1.6429,7.823302,-0.10249,-0.27957,-0.013669
-1.3606,6.2893212,-0.11308,-0.23794,-1.4235,6.9029135,-0.1107,-0.26768,-0.013669,-1.4926,7.5165059,-0.10802,-0.27957,-0.013669,-1.5677,7.5165059,-0.10522,-0.27363,-0.013669
-1.2977,6.2893212,-0.11557,-0.24983,-1.3606,6.2893212,-0.11308,-0.23794,-0.013669,-1.4235,6.9029135,-0.1107,-0.26768,-0.013669,-1.4926,7.5165059,-0.10802,-0.27957,-0.013669
-1.2379,5.9825251,-0.11795,-0.23794,-1.2977,6.2893212,-0.11557,-0.24983,-0.013669,-1.3606,6.2893212,-0.11308,-0.23794,-0.013669,-1.4235,6.9029135,-0.1107,-0.26768,-0.013669
-1.1796,5.829127,-0.12021,-0.22604,-1.2379,5.9825251,-0.11795,-0.23794,-0.013669,-1.2977,6.2893212,-0.11557,-0.24983,-0.013669,-1.3606,6.2893212,-0.11308,-0.23794,-0.013669
-1.1244,5.5223308,-0.12242,-0.22009,-1.1796,5.829127,-0.12021,-0.22604,-0.013669,-1.2379,5.9825251,-0.11795,-0.23794,-0.013669,-1.2977,6.2893212,-0.11557,-0.24983,-0.013669
-1.0707,5.3689328,-0.12444,-0.20225,-1.1244,5.5223308,-0.12242,-0.22009,-0.013669,-1.1796,5.829127,-0.12021,-0.22604,-0.013669,-1.2379,5.9825251,-0.11795,-0.23794,-0.013669
-1.0201,5.0621366,-0.12646,-0.20225,-1.0707,5.3689328,-0.12444,-0.20225,-0.013669,-1.1244,5.5223308,-0.12242,-0.22009,-0.013669,-1.1796,5.829127,-0.12021,-0.22604,-0.013669
-0.96948,5.0621366,-0.12848,-0.20225,-1.0201,5.0621366,-0.12646,-0.20225,-0.013669,-1.0707,5.3689328,-0.12444,-0.20225,-0.013669,-1.1244,5.5223308,-0.12242,-0.22009,-0.013669
-0.92806,4.1417481,-0.13015,-0.16656,-0.96948,5.0621366,-0.12848,-0.20225,-0.013669,-1.0201,5.0621366,-0.12646,-0.20225,-0.013669,-1.0707,5.3689328,-0.12444,-0.20225,-0.013669
-0.88511,4.2951462,-0.13175,-0.16061,-0.92806,4.1417481,-0.13015,-0.16656,-0.013669,-0.96948,5.0621366,-0.12848,-0.20225,-0.013669,-1.0201,5.0621366,-0.12646,-0.20225,-0.013669
-0.84522,3.98835,-0.1333,-0.15466,-0.88511,4.2951462,-0.13175,-0.16061,-0.31526,-0.92806,4.1417481,-0.13015,-0.16656,-0.013669,-0.96948,5.0621366,-0.12848,-0.20225,-0.013669
-0.80687,3.834952,-0.13443,-0.11302,-0.84522,3.98835,-0.1333,-0.15466,-0.31526,-0.88511,4.2951462,-0.13175,-0.16061,-0.31526,-0.92806,4.1417481,-0.13015,-0.16656,-0.013669
-0.77159,3.5281558,-0.13509,-0.065432,-0.80687,3.834952,-0.13443,-0.11302,-0.31526,-0.84522,3.98835,-0.1333,-0.15466,-0.31526,-0.88511,4.2951462,-0.13175,-0.16061,-0.31526
-0.74091,3.0679616,-0.13526,-0.017845,-0.77159,3.5281558,-0.13509,-0.065432,-0.31526,-0.80687,3.834952,-0.13443,-0.11302,-0.31526,-0.84522,3.98835,-0.1333,-0.15466,-0.31526
-0.71023,3.0679616,-0.13491,0.03569,-0.74091,3.0679616,-0.13526,-0.017845,-0.31526,-0.77159,3.5281558,-0.13509,-0.065432,-0.31526,-0.80687,3.834952,-0.13443,-0.11302,-0.31526
-0.68416,2.6077673,-0.13425,0.065432,-0.71023,3.0679616,-0.13491,0.03569,-0.31526,-0.74091,3.0679616,-0.13526,-0.017845,-0.31526,-0.77159,3.5281558,-0.13509,-0.065432,-0.31526
-0.65961,2.4543693,-0.13312,0.11302,-0.68416,2.6077673,-0.13425,0.065432,-0.31526,-0.71023,3.0679616,-0.13491,0.03569,-0.31526,-0.74091,3.0679616,-0.13526,-0.017845,-0.31526
-0.63967,1.994175,-0.13181,0.13086,-0.65961,2.4543693,-0.13312,0.11302,-0.31526,-0.68416,2.6077673,-0.13425,0.065432,-0.31526,-0.71023,3.0679616,-0.13491,0.03569,-0.31526
-0.62126,1.8407769,-0.12997,0.1844,-0.63967,1.994175,-0.13181,0.13086,-0.31526,-0.65961,2.4543693,-0.13312,0.11302,-0.31526,-0.68416,2.6077673,-0.13425,0.065432,-0.31526
-0.60439,1.6873789,-0.12765,0.23199,-0.62126,1.8407769,-0.12997,0.1844,-0.31526,-0.63967,1.994175,-0.13181,0.13086,-0.31526,-0.65961,2.4543693,-0.13312,0.11302,-0.31526
-0.59058,1.3805827,-0.12527,0.23794,-0.60439,1.6873789,-0.12765,0.23199,-0.31526,-0.62126,1.8407769,-0.12997,0.1844,-0.31526,-0.63967,1.994175,-0.13181,0.13086,-0.31526
-0.57831,1.2271846,-0.12247,0.27957,-0.59058,1.3805827,-0.12527,0.23794,-0.31526,-0.60439,1.6873789,-0.12765,0.23199,-0.31526,-0.62126,1.8407769,-0.12997,0.1844,-0.31526
-0.56911,0.92038847,-0.11932,0.31527,-0.57831,1.2271846,-0.12247,0.27957,-0.31526,-0.59058,1.3805827,-0.12527,0.23794,-0.31526,-0.60439,1.6873789,-0.12765,0.23199,-0.31526
-0.56144,0.76699039,-0.11563,0.3688,-0.56911,0.92038847,-0.11932,0.31527,-0.31526,-0.57831,1.2271846,-0.12247,0.27957,-0.31526,-0.59058,1.3805827,-0.12527,0.23794,-0.31526
-0.55684,0.46019424,-0.11212,0.35096,-0.56144,0.76699039,-0.11563,0.3688,-0.31526,-0.56911,0.92038847,-0.11932,0.31527,-0.31526,-0.57831,1.2271846,-0.12247,0.27957,-0.31526
-0.55377,0.30679616,-0.10802,0.41044,-0.55684,0.46019424,-0.11212,0.35096,-0.31526,-0.56144,0.76699039,-0.11563,0.3688,-0.31526,-0.56911,0.92038847,-0.11932,0.31527,-0.31526
-0.55223,0.15339808,-0.10368,0.43423,-0.55377,0.30679616,-0.10802,0.41044,-0.31526,-0.55684,0.46019424,-0.11212,0.35096,-0.31526,-0.56144,0.76699039,-0.11563,0.3688,-0.31526
-0.55377,-0.15339808,-0.098979,0.46992,-0.55223,0.15339808,-0.10368,0.43423,-0.31526,-0.55377,0.30679616,-0.10802,0.41044,-0.31526,-0.55684,0.46019424,-0.11212,0.35096,-0.31526
-0.55684,-0.30679616,-0.09416,0.48182,-0.55377,-0.15339808,-0.098979,0.46992,-0.31526,-0.55223,0.15339808,-0.10368,0.43423,-0.31526,-0.55377,0.30679616,-0.10802,0.41044,-0.31526
-0.56144,-0.46019424,-0.089164,0.49967,-0.55684,-0.30679616,-0.09416,0.48182,-0.31526,-0.55377,-0.15339808,-0.098979,0.46992,-0.31526,-0.55223,0.15339808,-0.10368,0.43423,-0.31526
-0.56911,-0.76699039,-0.083275,0.58889,-0.56144,-0.46019424,-0.089164,0.49967,-0.31526,-0.55684,-0.30679616,-0.09416,0.48182,-0.31526,-0.55377,-0.15339808,-0.098979,0.46992,-0.31526
-0.57831,-0.92038847,-0.077802,0.54725,-0.56911,-0.76699039,-0.083275,0.58889,-0.31526,-0.56144,-0.46019424,-0.089164,0.49967,-0.31526,-0.55684,-0.30679616,-0.09416,0.48182,-0.31526
-0.58905,-1.0737866,-0.072389,0.5413,-0.57831,-0.92038847,-0.077802,0.54725,-0.31526,-0.56911,-0.76699039,-0.083275,0.58889,-0.31526,-0.56144,-0.46019424,-0.089164,0.49967,-0.31526
-0.60285,-1.3805827,-0.066322,0.60674,-0.58905,-1.0737866,-0.072389,0.5413,-0.31526,-0.57831,-0.92038847,-0.077802,0.54725,-0.31526,-0.56911,-0.76699039,-0.083275,0.58889,-0.31526
-0.61819,-1.5339808,-0.060017,0.63053,-0.60285,-1.3805827,-0.066322,0.60674,-0.31526,-0.58905,-1.0737866,-0.072389,0.5413,-0.31526,-0.57831,-0.92038847,-0.077802,0.54725,-0.31526
-0.6366,-1.8407769,-0.053592,0.64243,-0.61819,-1.5339808,-0.060017,0.63053,-0.31526,-0.60285,-1.3805827,-0.066322,0.60674,-0.31526,-0.58905,-1.0737866,-0.072389,0.5413,-0.31526
-0.65501,-1.8407769,-0.04693,0.66622,-0.6366,-1.8407769,-0.053592,0.64243,-0.31526,-0.61819,-1.5339808,-0.060017,0.63053,-0.31526,-0.60285,-1.3805827,-0.066322,0.60674,-0.31526
-0.67802,-2.3009712,-0.04003,0.69001,-0.65501,-1.8407769,-0.04693,0.66622,-0.31526,-0.6366,-1.8407769,-0.053592,0.64243,-0.31526,-0.61819,-1.5339808,-0.060017,0.63053,-0.31526
-0.70256,-2.4543693,-0.032476,0.75545,-0.67802,-2.3009712,-0.04003,0.69001,-0.31526,-0.65501,-1.8407769,-0.04693,0.66622,-0.31526,-0.6366,-1.8407769,-0.053592,0.64243,-0.31526
-0.72864,-2.6077673,-0.025278,0.71976,-0.70256,-2.4543693,-0.032476,0.75545,-0.31526,-0.67802,-2.3009712,-0.04003,0.69001,-0.31526,-0.65501,-1.8407769,-0.04693,0.66622,-0.31526
-0.75625,-2.7611654,-0.018259,0.70191,-0.72864,-2.6077673,-0.025278,0.71976,-0.31526,-0.70256,-2.4543693,-0.032476,0.75545,-0.31526,-0.67802,-2.3009712,-0.04003,0.69001,-0.31526
-0.78693,-3.0679616,-0.010169,0.80898,-0.75625,-2.7611654,-0.018259,0.70191,-0.31526,-0.72864,-2.6077673,-0.025278,0.71976,-0.31526,-0.70256,-2.4543693,-0.032476,0.75545,-0.31526
-0.81915,-3.2213597,-0.0026741,0.7495,-0.78693,-3.0679616,-0.010169,0.80898,-0.31526,-0.75625,-2.7611654,-0.018259,0.70191,-0.31526,-0.72864,-2.6077673,-0.025278,0.71976,-0.31526
-0.85289,-3.3747577,0.0052968,0.79709,-0.81915,-3.2213597,-0.0026741,0.7495,-0.31526,-0.78693,-3.0679616,-0.010169,0.80898,-0.31526,-0.75625,-2.7611654,-0.018259,0.70191,-0.31526
-0.89278,-3.98835,0.013922,0.86252,-0.85289,-3.3747577,0.0052968,0.79709,-0.31526,-0.81915,-3.2213597,-0.0026741,0.7495,-0.31526,-0.78693,-3.0679616,-0.010169,0.80898,-0.31526
-0.93113,-3.834952,0.021833,0.79114,-0.89278,-3.98835,0.013922,0.86252,-0.31526,-0.85289,-3.3747577,0.0052968,0.79709,-0.31526,-0.81915,-3.2213597,-0.0026741,0.7495,-0.31526
-0.97254,-4.1417481,0.030221,0.83872,-0.93113,-3.834952,0.021833,0.79114,-0.31526,-0.89278,-3.98835,0.013922,0.86252,-0.31526,-0.85289,-3.3747577,0.0052968,0.79709,-0.31526
-1.0201,-4.7553404,0.039262,0.90416,-0.97254,-4.1417481,0.030221,0.83872,-0.31526,-0.93113,-3.834952,0.021833,0.79114,-0.31526,-0.89278,-3.98835,0.013922,0.86252,-0.31526
-1.0646,-4.4485443,0.047411,0.81493,-1.0201,-4.7553404,0.039262,0.90416,-0.31526,-0.97254,-4.1417481,0.030221,0.83872,-0.31526,-0.93113,-3.834952,0.021833,0.79114,-0.31526
-1.1137,-4.9087385,0.056215,0.88036,-1.0646,-4.4485443,0.047411,0.81493,-0.31526,-1.0201,-4.7553404,0.039262,0.90416,-0.31526,-0.97254,-4.1417481,0.030221,0.83872,-0.31526
-1.1674,-5.3689328,0.065078,0.88631,-1.1137,-4.9087385,0.056215,0.88036,-0.31526,-1.0646,-4.4485443,0.047411,0.81493,-0.31526,-1.0201,-4.7553404,0.039262,0.90416,-0.31526
-1.221,-5.3689328,0.074001,0.89226,-1.1674,-5.3689328,0.065078,0.88631,-0.31526,-1.1137,-4.9087385,0.056215,0.88036,-0.31526,-1.0646,-4.4485443,0.047411,0.81493,-0.31526
-1.2824,-6.1359232,0.083459,0.9458,-1.221,-5.3689328,0.074001,0.89226,0.55571,-1.1674,-5.3689328,0.065078,0.88631,-0.31526,-1.1137,-4.9087385,0.056215,0.88036,-0.31526
-1.3392,-5.6757289,0.091489,0.80303,-1.2824,-6.1359232,0.083459,0.9458,0.55571,-1.221,-5.3689328,0.074001,0.89226,0.55571,-1.1674,-5.3689328,0.065078,0.88631,-0.31526
-1.4005,-6.1359232,0.099341,0.78519,-1.3392,-5.6757289,0.091489,0.80303,0.55571,-1.2824,-6.1359232,0.083459,0.9458,0.55571,-1.221,-5.3689328,0.074001,0.89226,0.55571
-1.4665,-6.5961174,0.10678,0.74355,-1.4005,-6.1359232,0.099341,0.78519,0.55571,-1.3392,-5.6757289,0.091489,0.80303,0.55571,-1.2824,-6.1359232,0.083459,0.9458,0.55571
-1.537,-7.0563116,0.11344,0.66622,-1.4665,-6.5961174,0.10678,0.74355,0.55571,-1.4005,-6.1359232,0.099341,0.78519,0.55571,-1.3392,-5.6757289,0.091489,0.80303,0.55571
-1.6015,-6.4427193,0.11861,0.51751,-1.537,-7.0563116,0.11344,0.66622,0.55571,-1.4665,-6.5961174,0.10678,0.74355,0.55571,-1.4005,-6.1359232,0.099341,0.78519,0.55571
-1.672,-7.0563116,0.12373,0.51156,-1.6015,-6.4427193,0.11861,0.51751,0.55571,-1.537,-7.0563116,0.11344,0.66622,0.55571,-1.4665,-6.5961174,0.10678,0.74355,0.55571
-1.7472,-7.5165059,0.12813,0.44018,-1.672,-7.0563116,0.12373,0.51156,0.55571,-1.6015,-6.4427193,0.11861,0.51751,0.55571,-1.537,-7.0563116,0.11344,0.66622,0.55571
-1.8254,-7.823302,0.13194,0.3807,-1.7472,-7.5165059,0.12813,0.44018,0.55571,-1.672,-7.0563116,0.12373,0.51156,0.55571,-1.6015,-6.4427193,0.11861,0.51751,0.55571
-1.9067,-8.1300982,0.13497,0.30337,-1.8254,-7.823302,0.13194,0.3807,0.55571,-1.7472,-7.5165059,0.12813,0.44018,0.55571,-1.672,-7.0563116,0.12373,0.51156,0.55571
-1.9911,-8.4368943,0.13735,0.23794,-1.9067,-8.1300982,0.13497,0.30337,0.55571,-1.8254,-7.823302,0.13194,0.3807,0.55571,-1.7472,-7.5165059,0.12813,0.44018,0.55571
-2.0831,-9.2038847,0.13908,0.1725,-1.9911,-8.4368943,0.13735,0.23794,0.55571,-1.9067,-8.1300982,0.13497,0.30337,0.55571,-1.8254,-7.823302,0.13194,0.3807,0.55571
-2.1675,-8.4368943,0.13997,0.089226,-2.0831,-9.2038847,0.13908,0.1725,0.55571,-1.9911,-8.4368943,0.13735,0.23794,0.55571,-1.9067,-8.1300982,0.13497,0.30337,0.55571
-2.2611,-9.3572828,0.14027,0.029742,-2.1675,-8.4368943,0.13997,0.089226,0.55571,-2.0831,-9.2038847,0.13908,0.1725,0.55571,-1.9911,-8.4368943,0.13735,0.23794,0.55571
-2.3593,-9.817477,0.13991,-0.03569,-2.2611,-9.3572828,0.14027,0.029742,0.55571,-2.1675,-8.4368943,0.13997,0.089226,0.55571,-2.0831,-9.2038847,0.13908,0.1725,0.55571
-2.4574,-9.817477,0.13908,-0.083278,-2.3593,-9.817477,0.13991,-0.03569,0.55571,-2.2611,-9.3572828,0.14027,0.029742,0.55571,-2.1675,-8.4368943,0.13997,0.089226,0.55571
-2.5602,-10.277671,0.13771,-0.13681,-2.4574,-9.817477,0.13908,-0.083278,0.55571,-2.3593,-9.817477,0.13991,-0.03569,0.55571,-2.2611,-9.3572828,0.14027,0.029742,0.55571
-2.6661,-10.584467,0.1358,-0.19035,-2.5602,-10.277671,0.13771,-0.13681,0.55571,-2.4574,-9.817477,0.13908,-0.083278,0.55571,-2.3593,-9.817477,0.13991,-0.03569,0.55571
-2.7734,-10.737866,0.13348,-0.23199,-2.6661,-10.584467,0.1358,-0.19035,0.55571,-2.5602,-10.277671,0.13771,-0.13681,0.55571,-2.4574,-9.817477,0.13908,-0.083278,0.55571
-2.8885,-11.504856,0.13057,-0.29147,-2.7734,-10.737866,0.13348,-0.23199,0.55571,-2.6661,-10.584467,0.1358,-0.19035,0.55571,-2.5602,-10.277671,0.13771,-0.13681,0.55571
-2.9913,-10.277671,0.12766,-0.29147,-2.8885,-11.504856,0.13057,-0.29147,0.55571,-2.7734,-10.737866,0.13348,-0.23199,0.55571,-2.6661,-10.584467,0.1358,-0.19035,0.55571
-3.1032,-11.19806,0.12421,-0.34501,-2.9913,-10.277671,0.12766,-0.29147,0.55571,-2.8885,-11.504856,0.13057,-0.29147,0.55571,-2.7734,-10.737866,0.13348,-0.23199,0.55571
3.0664,-11.351458,0.12046,-0.37475,-3.1032,-11.19806,0.12421,-0.34501,0.55571,-2.9913,-10.277671,0.12766,-0.29147,0.55571,-2.8885,-11.504856,0.13057,-0.29147,0.55571
2.9529,-11.351458,0.11647,-0.39854,3.0664,-11.351458,0.12046,-0.37475,0.55571,-3.1032,-11.19806,0.12421,-0.34501,0.55571,-2.9913,-10.277671,0.12766,-0.29147,0.55571
2.8409,-11.19806,0.11231,-0.41639,2.9529,-11.351458,0.11647,-0.39854,0.55571,3.0664,-11.351458,0.12046,-0.37475,0.55571,-3.1032,-11.19806,0.12421,-0.34501,0.55571
2.7274,-11.351458,0.10797,-0.43423,2.8409,-11.19806,0.11231,-0.41639,0.55571,2.9529,-11.351458,0.11647,-0.39854,0.55571,3.0664,-11.351458,0.12046,-0.37475,0.55571
2.617,-11.044662,0.1035,-0.44613,2.7274,-11.351458,0.10797,-0.43423,0.55571,2.8409,-11.19806,0.11231,-0.41639,0.55571,2.9529,-11.351458,0.11647,-0.39854,0.55571
2.4989,-11.811652,0.098627,-0.48777,2.617,-11.044662,0.1035,-0.44613,0.55571,2.7274,-11.351458,0.10797,-0.43423,0.55571,2.8409,-11.19806,0.11231,-0.41639,0.55571
2.3976,-10.124273,0.094285,-0.43423,2.4989,-11.811652,0.098627,-0.48777,0.55571,2.617,-11.044662,0.1035,-0.44613,0.55571,2.7274,-11.351458,0.10797,-0.43423,0.55571
2.2902,-10.737866,0.089586,-0.46992,2.3976,-10.124273,0.094285,-0.43423,0.55571,2.4989,-11.811652,0.098627,-0.48777,0.55571,2.617,-11.044662,0.1035,-0.44613,0.55571
2.1859,-10.431069,0.084827,-0.47587,2.2902,-10.737866,0.089586,-0.46992,0.55571,2.3976,-10.124273,0.094285,-0.43423,0.55571,2.4989,-11.811652,0.098627,-0.48777,0.55571
2.0739,-11.19806,0.079592,-0.52346,2.1859,-10.431069,0.084827,-0.47587,0.55571,2.2902,-10.737866,0.089586,-0.46992,0.55571,2.3976,-10.124273,0.094285,-0.43423,0.55571
1.9819,-9.2038847,0.07519,-0.44018,2.0739,-11.19806,0.079592,-0.52346,0.55571,2.1859,-10.431069,0.084827,-0.47587,0.55571,2.2902,-10.737866,0.089586,-0.46992,0.55571
1.8837,-9.817477,0.070313,-0.48777,1.9819,-9.2038847,0.07519,-0.44018,0.55571,2.0739,-11.19806,0.079592,-0.52346,0.55571,2.1859,-10.431069,0.084827,-0.47587,0.55571
1.7902,-9.3572828,0.065376,-0.49372,1.8837,-9.817477,0.070313,-0.48777,0.55571,1.9819,-9.2038847,0.07519,-0.44018,0.55571,2.0739,-11.19806,0.079592,-0.52346,0.55571
1.692,-9.817477,0.060082,-0.52941,1.7902,-9.3572828,0.065376,-0.49372,0.55571,1.8837,-9.817477,0.070313,-0.48777,0.55571,1.9819,-9.2038847,0.07519,-0.44018,0.55571
1.6076,-8.4368943,0.055263,-0.48182,1.692,-9.817477,0.060082,-0.52941,0.55571,1.7902,-9.3572828,0.065376,-0.49372,0.55571,1.8837,-9.817477,0.070313,-0.48777,0.55571
1.5202,-8.7436905,0.050148,-0.51156,1.6076,-8.4368943,0.055263,-0.48182,0.55571,1.692,-9.817477,0.060082,-0.52941,0.55571,1.7902,-9.3572828,0.065376,-0.49372,0.55571
1.4358,-8.4368943,0.044854,-0.52941,1.5202,-8.7436905,0.050148,-0.51156,0.55571,1.6076,-8.4368943,0.055263,-0.48182,0.55571,1.692,-9.817477,0.060082,-0.52941,0.55571
1.3545,-8.1300982,0.039441,-0.5413,1.4358,-8.4368943,0.044854,-0.52941,0.55571,1.5202,-8.7436905,0.050148,-0.51156,0.55571,1.6076,-8.4368943,0.055263,-0.48182,0.55571
1.2763,-7.823302,0.033968,-0.54725,1.3545,-8.1300982,0.039441,-0.5413,0.55571,1.4358,-8.4368943,0.044854,-0.52941,0.55571,1.5202,-8.7436905,0.050148,-0.51156,0.55571
1.1996,-7.6699039,0.028377,-0.55915,1.2763,-7.823302,0.033968,-0.54725,0.55571,1.3545,-8.1300982,0.039441,-0.5413,0.55571,1.4358,-8.4368943,0.044854,-0.52941,0.55571
