x_k,x_dot_k,theta_k,theta_dot_k,x_k-1,x_dot_k-1,theta_k-1,theta_dot_k-1,u_k-1,x_k-2,x_dot_k-2,theta_k-2,theta_dot_k-2,u_k-2,x_k-3,x_dot_k-3,theta_k-3,theta_dot_k-3,u_k-3
-2.1338,0.46019424,-0.31538,0.13681,-2.1384,0.61359232,-0.31675,0.13086,-0.047895,-2.1445,0.92038847,-0.31806,0.13681,-0.047895,-2.1537,1.2271846,-0.31943,0.14276,-0.047895
-2.1307,0.30679616,-0.31425,0.11302,-2.1338,0.46019424,-0.31538,0.13681,-0.047895,-2.1384,0.61359232,-0.31675,0.13086,-0.047895,-2.1445,0.92038847,-0.31806,0.13681,-0.047895
-2.1307,0,-0.31288,0.13681,-2.1307,0.30679616,-0.31425,0.11302,-0.047895,-2.1338,0.46019424,-0.31538,0.13681,-0.047895,-2.1384,0.61359232,-0.31675,0.13086,-0.047895
-2.1338,-0.30679616,-0.31169,0.11897,-2.1307,0,-0.31288,0.13681,-0.047895,-2.1307,0.30679616,-0.31425,0.11302,-0.047895,-2.1338,0.46019424,-0.31538,0.13681,-0.047895
-2.1384,-0.46019424,-0.31068,0.10112,-2.1338,-0.30679616,-0.31169,0.11897,-0.047895,-2.1307,0,-0.31288,0.13681,-0.047895,-2.1307,0.30679616,-0.31425,0.11302,-0.047895
-2.146,-0.76699039,-0.30943,0.12492,-2.1384,-0.46019424,-0.31068,0.10112,-0.047895,-2.1338,-0.30679616,-0.31169,0.11897,-0.047895,-2.1307,0,-0.31288,0.13681,-0.047895
-2.1568,-1.0737866,-0.3083,0.11302,-2.146,-0.76699039,-0.30943,0.12492,-0.047895,-2.1384,-0.46019424,-0.31068,0.10112,-0.047895,-2.1338,-0.30679616,-0.31169,0.11897,-0.047895
-2.169,-1.2271846,-0.30723,0.10707,-2.1568,-1.0737866,-0.3083,0.11302,-0.047895,-2.146,-0.76699039,-0.30943,0.12492,-0.047895,-2.1384,-0.46019424,-0.31068,0.10112,-0.047895
-2.1813,-1.2271846,-0.30622,0.10112,-2.169,-1.2271846,-0.30723,0.10707,-0.047895,-2.1568,-1.0737866,-0.3083,0.11302,-0.047895,-2.146,-0.76699039,-0.30943,0.12492,-0.047895
-2.1997,-1.8407769,-0.30509,0.11302,-2.1813,-1.2271846,-0.30622,0.10112,0.0076578,-2.169,-1.2271846,-0.30723,0.10707,-0.047895,-2.1568,-1.0737866,-0.3083,0.11302,-0.047895
-2.2166,-1.6873789,-0.3042,0.089226,-2.1997,-1.8407769,-0.30509,0.11302,0.0076578,-2.1813,-1.2271846,-0.30622,0.10112,0.0076578,-2.169,-1.2271846,-0.30723,0.10707,-0.047895
-2.2381,-2.1475731,-0.30337,0.083278,-2.2166,-1.6873789,-0.3042,0.089226,0.0076578,-2.1997,-1.8407769,-0.30509,0.11302,0.0076578,-2.1813,-1.2271846,-0.30622,0.10112,0.0076578
-2.2626,-2.4543693,-0.30259,0.077329,-2.2381,-2.1475731,-0.30337,0.083278,0.0076578,-2.2166,-1.6873789,-0.3042,0.089226,0.0076578,-2.1997,-1.8407769,-0.30509,0.11302,0.0076578
-2.2872,-2.4543693,-0.30194,0.065432,-2.2626,-2.4543693,-0.30259,0.077329,0.0076578,-2.2381,-2.1475731,-0.30337,0.083278,0.0076578,-2.2166,-1.6873789,-0.3042,0.089226,0.0076578
-2.3163,-2.9145635,-0.3014,0.053536,-2.2872,-2.4543693,-0.30194,0.065432,0.0076578,-2.2626,-2.4543693,-0.30259,0.077329,0.0076578,-2.2381,-2.1475731,-0.30337,0.083278,0.0076578
-2.347,-3.0679616,-0.30093,0.047587,-2.3163,-2.9145635,-0.3014,0.053536,0.0076578,-2.2872,-2.4543693,-0.30194,0.065432,0.0076578,-2.2626,-2.4543693,-0.30259,0.077329,0.0076578
-2.3792,-3.2213597,-0.30063,0.029742,-2.347,-3.0679616,-0.30093,0.047587,0.0076578,-2.3163,-2.9145635,-0.3014,0.053536,0.0076578,-2.2872,-2.4543693,-0.30194,0.065432,0.0076578
-2.413,-3.3747577,-0.30039,0.023794,-2.3792,-3.2213597,-0.30063,0.029742,0.0076578,-2.347,-3.0679616,-0.30093,0.047587,0.0076578,-2.3163,-2.9145635,-0.3014,0.053536,0.0076578
-2.4498,-3.6815539,-0.30027,0.011897,-2.413,-3.3747577,-0.30039,0.023794,0.0076578,-2.3792,-3.2213597,-0.30063,0.029742,0.0076578,-2.347,-3.0679616,-0.30093,0.047587,0.0076578
-2.4881,-3.834952,-0.30021,0.0059484,-2.4498,-3.6815539,-0.30027,0.011897,0.0076578,-2.413,-3.3747577,-0.30039,0.023794,0.0076578,-2.3792,-3.2213597,-0.30063,0.029742,0.0076578
-2.528,-3.98835,-0.30027,-0.0059484,-2.4881,-3.834952,-0.30021,0.0059484,0.0076578,-2.4498,-3.6815539,-0.30027,0.011897,0.0076578,-2.413,-3.3747577,-0.30039,0.023794,0.0076578
-2.5694,-4.1417481,-0.30033,-0.0059484,-2.528,-3.98835,-0.30027,-0.0059484,0.0076578,-2.4881,-3.834952,-0.30021,0.0059484,0.0076578,-2.4498,-3.6815539,-0.30027,0.011897,0.0076578
-2.6139,-4.4485443,-0.30045,-0.011897,-2.5694,-4.1417481,-0.30033,-0.0059484,0.0076578,-2.528,-3.98835,-0.30027,-0.0059484,0.0076578,-2.4881,-3.834952,-0.30021,0.0059484,0.0076578
-2.6599,-4.6019424,-0.30057,-0.011897,-2.6139,-4.4485443,-0.30045,-0.011897,0.0076578,-2.5694,-4.1417481,-0.30033,-0.0059484,0.0076578,-2.528,-3.98835,-0.30027,-0.0059484,0.0076578
-2.7044,-4.4485443,-0.30075,-0.017845,-2.6599,-4.6019424,-0.30057,-0.011897,0.0076578,-2.6139,-4.4485443,-0.30045,-0.011897,0.0076578,-2.5694,-4.1417481,-0.30033,-0.0059484,0.0076578
-2.7535,-4.9087385,-0.30099,-0.023794,-2.7044,-4.4485443,-0.30075,-0.017845,0.0076578,-2.6599,-4.6019424,-0.30057,-0.011897,0.0076578,-2.6139,-4.4485443,-0.30045,-0.011897,0.0076578
-2.801,-4.7553404,-0.30116,-0.017845,-2.7535,-4.9087385,-0.30099,-0.023794,0.0076578,-2.7044,-4.4485443,-0.30075,-0.017845,0.0076578,-2.6599,-4.6019424,-0.30057,-0.011897,0.0076578
-2.8501,-4.9087385,-0.30134,-0.017845,-2.801,-4.7553404,-0.30116,-0.017845,0.0076578,-2.7535,-4.9087385,-0.30099,-0.023794,0.0076578,-2.7044,-4.4485443,-0.30075,-0.017845,0.0076578
-2.8977,-4.7553404,-0.30152,-0.017845,-2.8501,-4.9087385,-0.30134,-0.017845,0.0076578,-2.801,-4.7553404,-0.30116,-0.017845,0.0076578,-2.7535,-4.9087385,-0.30099,-0.023794,0.0076578
-2.9514,-5.3689328,-0.3017,-0.017845,-2.8977,-4.7553404,-0.30152,-0.017845,0.0076578,-2.8501,-4.9087385,-0.30134,-0.017845,0.0076578,-2.801,-4.7553404,-0.30116,-0.017845,0.0076578
-2.9989,-4.7553404,-0.30188,-0.017845,-2.9514,-5.3689328,-0.3017,-0.017845,0.0076578,-2.8977,-4.7553404,-0.30152,-0.017845,0.0076578,-2.8501,-4.9087385,-0.30134,-0.017845,0.0076578
-3.0511,-5.2155347,-0.302,-0.011897,-2.9989,-4.7553404,-0.30188,-0.017845,0.0076578,-2.9514,-5.3689328,-0.3017,-0.017845,0.0076578,-2.8977,-4.7553404,-0.30152,-0.017845,0.0076578
-3.1032,-5.2155347,-0.30212,-0.011897,-3.0511,-5.2155347,-0.302,-0.011897,0.0076578,-2.9989,-4.7553404,-0.30188,-0.017845,0.0076578,-2.9514,-5.3689328,-0.3017,-0.017845,0.0076578
3.1309,-4.9087385,-0.30224,-0.011897,-3.1032,-5.2155347,-0.30212,-0.011897,0.0076578,-3.0511,-5.2155347,-0.302,-0.011897,0.0076578,-2.9989,-4.7553404,-0.30188,-0.017845,0.0076578
3.0787,-5.2155347,-0.30229,-0.0059484,3.1309,-4.9087385,-0.30224,-0.011897,0.0076578,-3.1032,-5.2155347,-0.30212,-0.011897,0.0076578,-3.0511,-5.2155347,-0.302,-0.011897,0.0076578
3.025,-5.3689328,-0.30229,0,3.0787,-5.2155347,-0.30229,-0.0059484,0.0076578,3.1309,-4.9087385,-0.30224,-0.011897,0.0076578,-3.1032,-5.2155347,-0.30212,-0.011897,0.0076578
2.9775,-4.7553404,-0.30229,0,3.025,-5.3689328,-0.30229,0,0.0076578,3.0787,-5.2155347,-0.30229,-0.0059484,0.0076578,3.1309,-4.9087385,-0.30224,-0.011897,0.0076578
2.9238,-5.3689328,-0.30229,0,2.9775,-4.7553404,-0.30229,0,0.0076578,3.025,-5.3689328,-0.30229,0,0.0076578,3.0787,-5.2155347,-0.30229,-0.0059484,0.0076578
2.8777,-4.6019424,-0.30229,0,2.9238,-5.3689328,-0.30229,0,0.0076578,2.9775,-4.7553404,-0.30229,0,0.0076578,3.025,-5.3689328,-0.30229,0,0.0076578
2.8302,-4.7553404,-0.30229,0,2.8777,-4.6019424,-0.30229,0,0.0076578,2.9238,-5.3689328,-0.30229,0,0.0076578,2.9775,-4.7553404,-0.30229,0,0.0076578
2.7811,-4.9087385,-0.30224,0.0059484,2.8302,-4.7553404,-0.30229,0,0.0076578,2.8777,-4.6019424,-0.30229,0,0.0076578,2.9238,-5.3689328,-0.30229,0,0.0076578
2.7351,-4.6019424,-0.30224,0,2.7811,-4.9087385,-0.30224,0.0059484,0.0076578,2.8302,-4.7553404,-0.30229,0,0.0076578,2.8777,-4.6019424,-0.30229,0,0.0076578
2.6891,-4.6019424,-0.30218,0.0059484,2.7351,-4.6019424,-0.30224,0,0.0076578,2.7811,-4.9087385,-0.30224,0.0059484,0.0076578,2.8302,-4.7553404,-0.30229,0,0.0076578
2.643,-4.6019424,-0.30212,0.0059484,2.6891,-4.6019424,-0.30218,0.0059484,0.0076578,2.7351,-4.6019424,-0.30224,0,0.0076578,2.7811,-4.9087385,-0.30224,0.0059484,0.0076578
2.6032,-3.98835,-0.30212,0,2.643,-4.6019424,-0.30212,0.0059484,0.0076578,2.6891,-4.6019424,-0.30218,0.0059484,0.0076578,2.7351,-4.6019424,-0.30224,0,0.0076578
2.5587,-4.4485443,-0.30206,0.0059484,2.6032,-3.98835,-0.30212,0,0.0076578,2.643,-4.6019424,-0.30212,0.0059484,0.0076578,2.6891,-4.6019424,-0.30218,0.0059484,0.0076578
2.5219,-3.6815539,-0.302,0.0059484,2.5587,-4.4485443,-0.30206,0.0059484,0.0076578,2.6032,-3.98835,-0.30212,0,0.0076578,2.643,-4.6019424,-0.30212,0.0059484,0.0076578
2.482,-3.98835,-0.30194,0.0059484,2.5219,-3.6815539,-0.302,0.0059484,0.0076578,2.5587,-4.4485443,-0.30206,0.0059484,0.0076578,2.6032,-3.98835,-0.30212,0,0.0076578
2.4467,-3.5281558,-0.30188,0.0059484,2.482,-3.98835,-0.30194,0.0059484,0.0076578,2.5219,-3.6815539,-0.302,0.0059484,0.0076578,2.5587,-4.4485443,-0.30206,0.0059484,0.0076578
2.413,-3.3747577,-0.30182,0.0059484,2.4467,-3.5281558,-0.30188,0.0059484,0.0076578,2.482,-3.98835,-0.30194,0.0059484,0.0076578,2.5219,-3.6815539,-0.302,0.0059484,0.0076578
2.3792,-3.3747577,-0.30176,0.0059484,2.413,-3.3747577,-0.30182,0.0059484,0.0076578,2.4467,-3.5281558,-0.30188,0.0059484,0.0076578,2.482,-3.98835,-0.30194,0.0059484,0.0076578
2.3485,-3.0679616,-0.30176,0,2.3792,-3.3747577,-0.30176,0.0059484,0.0076578,2.413,-3.3747577,-0.30182,0.0059484,0.0076578,2.4467,-3.5281558,-0.30188,0.0059484,0.0076578
2.3194,-2.9145635,-0.3017,0.0059484,2.3485,-3.0679616,-0.30176,0,0.0076578,2.3792,-3.3747577,-0.30176,0.0059484,0.0076578,2.413,-3.3747577,-0.30182,0.0059484,0.0076578
2.2933,-2.6077673,-0.3017,0,2.3194,-2.9145635,-0.3017,0.0059484,0.0076578,2.3485,-3.0679616,-0.30176,0,0.0076578,2.3792,-3.3747577,-0.30176,0.0059484,0.0076578
2.2672,-2.6077673,-0.3017,0,2.2933,-2.6077673,-0.3017,0,0.0076578,2.3194,-2.9145635,-0.3017,0.0059484,0.0076578,2.3485,-3.0679616,-0.30176,0,0.0076578
2.2442,-2.3009712,-0.3017,0,2.2672,-2.6077673,-0.3017,0,0.28586,2.2933,-2.6077673,-0.3017,0,0.0076578,2.3194,-2.9145635,-0.3017,0.0059484,0.0076578
2.2243,-1.994175,-0.30188,-0.017845,2.2442,-2.3009712,-0.3017,0,0.28586,2.2672,-2.6077673,-0.3017,0,0.28586,2.2933,-2.6077673,-0.3017,0,0.0076578
2.2043,-1.994175,-0.30247,-0.059484,2.2243,-1.994175,-0.30188,-0.017845,0.28586,2.2442,-2.3009712,-0.3017,0,0.28586,2.2672,-2.6077673,-0.3017,0,0.28586
2.1875,-1.6873789,-0.30337,-0.089226,2.2043,-1.994175,-0.30247,-0.059484,0.28586,2.2243,-1.994175,-0.30188,-0.017845,0.28586,2.2442,-2.3009712,-0.3017,0,0.28586
2.1721,-1.5339808,-0.30461,-0.12492,2.1875,-1.6873789,-0.30337,-0.089226,0.28586,2.2043,-1.994175,-0.30247,-0.059484,0.28586,2.2243,-1.994175,-0.30188,-0.017845,0.28586
2.1568,-1.5339808,-0.30616,-0.15466,2.1721,-1.5339808,-0.30461,-0.12492,0.28586,2.1875,-1.6873789,-0.30337,-0.089226,0.28586,2.2043,-1.994175,-0.30247,-0.059484,0.28586
2.146,-1.0737866,-0.30789,-0.1725,2.1568,-1.5339808,-0.30616,-0.15466,0.28586,2.1721,-1.5339808,-0.30461,-0.12492,0.28586,2.1875,-1.6873789,-0.30337,-0.089226,0.28586
2.1353,-1.0737866,-0.30997,-0.20819,2.146,-1.0737866,-0.30789,-0.1725,0.28586,2.1568,-1.5339808,-0.30616,-0.15466,0.28586,2.1721,-1.5339808,-0.30461,-0.12492,0.28586
2.1261,-0.92038847,-0.31253,-0.25578,2.1353,-1.0737866,-0.30997,-0.20819,0.28586,2.146,-1.0737866,-0.30789,-0.1725,0.28586,2.1568,-1.5339808,-0.30616,-0.15466,0.28586
2.12,-0.61359232,-0.31514,-0.26173,2.1261,-0.92038847,-0.31253,-0.25578,0.28586,2.1353,-1.0737866,-0.30997,-0.20819,0.28586,2.146,-1.0737866,-0.30789,-0.1725,0.28586
2.1169,-0.30679616,-0.31824,-0.30932,2.12,-0.61359232,-0.31514,-0.26173,0.28586,2.1261,-0.92038847,-0.31253,-0.25578,0.28586,2.1353,-1.0737866,-0.30997,-0.20819,0.28586
2.1138,-0.30679616,-0.32121,-0.29742,2.1169,-0.30679616,-0.31824,-0.30932,0.28586,2.12,-0.61359232,-0.31514,-0.26173,0.28586,2.1261,-0.92038847,-0.31253,-0.25578,0.28586
2.1138,0,-0.32484,-0.36285,2.1138,-0.30679616,-0.32121,-0.29742,0.28586,2.1169,-0.30679616,-0.31824,-0.30932,0.28586,2.12,-0.61359232,-0.31514,-0.26173,0.28586
2.1154,0.15339808,-0.32835,-0.35096,2.1138,0,-0.32484,-0.36285,0.28586,2.1138,-0.30679616,-0.32121,-0.29742,0.28586,2.1169,-0.30679616,-0.31824,-0.30932,0.28586
2.12,0.46019424,-0.33233,-0.39854,2.1154,0.15339808,-0.32835,-0.35096,0.28586,2.1138,0,-0.32484,-0.36285,0.28586,2.1138,-0.30679616,-0.32121,-0.29742,0.28586
2.1246,0.46019424,-0.3365,-0.41639,2.12,0.46019424,-0.33233,-0.39854,0.28586,2.1154,0.15339808,-0.32835,-0.35096,0.28586,2.1138,0,-0.32484,-0.36285,0.28586
2.1322,0.76699039,-0.3409,-0.44018,2.1246,0.46019424,-0.3365,-0.41639,0.28586,2.12,0.46019424,-0.33233,-0.39854,0.28586,2.1154,0.15339808,-0.32835,-0.35096,0.28586
2.143,1.0737866,-0.3456,-0.46992,2.1322,0.76699039,-0.3409,-0.44018,0.28586,2.1246,0.46019424,-0.3365,-0.41639,0.28586,2.12,0.46019424,-0.33233,-0.39854,0.28586
2.1552,1.2271846,-0.3503,-0.46992,2.143,1.0737866,-0.3456,-0.46992,0.28586,2.1322,0.76699039,-0.3409,-0.44018,0.28586,2.1246,0.46019424,-0.3365,-0.41639,0.28586
2.169,1.3805827,-0.3553,-0.49967,2.1552,1.2271846,-0.3503,-0.46992,0.28586,2.143,1.0737866,-0.3456,-0.46992,0.28586,2.1322,0.76699039,-0.3409,-0.44018,0.28586
2.1859,1.6873789,-0.36077,-0.54725,2.169,1.3805827,-0.3553,-0.49967,0.28586,2.1552,1.2271846,-0.3503,-0.46992,0.28586,2.143,1.0737866,-0.3456,-0.46992,0.28586
2.2028,1.6873789,-0.36576,-0.49967,2.1859,1.6873789,-0.36077,-0.54725,0.28586,2.169,1.3805827,-0.3553,-0.49967,0.28586,2.1552,1.2271846,-0.3503,-0.46992,0.28586
2.2227,1.994175,-0.3713,-0.5532,2.2028,1.6873789,-0.36576,-0.49967,0.28586,2.1859,1.6873789,-0.36077,-0.54725,0.28586,2.169,1.3805827,-0.3553,-0.49967,0.28586
2.2442,2.1475731,-0.37701,-0.57105,2.2227,1.994175,-0.3713,-0.5532,0.28586,2.2028,1.6873789,-0.36576,-0.49967,0.28586,2.1859,1.6873789,-0.36077,-0.54725,0.28586
2.2672,2.3009712,-0.3829,-0.58889,2.2442,2.1475731,-0.37701,-0.57105,0.28586,2.2227,1.994175,-0.3713,-0.5532,0.28586,2.2028,1.6873789,-0.36576,-0.49967,0.28586
2.2948,2.7611654,-0.38932,-0.64243,2.2672,2.3009712,-0.3829,-0.58889,0.28586,2.2442,2.1475731,-0.37701,-0.57105,0.28586,2.2227,1.994175,-0.3713,-0.5532,0.28586
2.3194,2.4543693,-0.39497,-0.5651,2.2948,2.7611654,-0.38932,-0.64243,0.28586,2.2672,2.3009712,-0.3829,-0.58889,0.28586,2.2442,2.1475731,-0.37701,-0.57105,0.28586
2.3501,3.0679616,-0.40187,-0.69001,2.3194,2.4543693,-0.39497,-0.5651,0.28586,2.2948,2.7611654,-0.38932,-0.64243,0.28586,2.2672,2.3009712,-0.3829,-0.58889,0.28586
2.3792,2.9145635,-0.40782,-0.59484,2.3501,3.0679616,-0.40187,-0.69001,0.28586,2.3194,2.4543693,-0.39497,-0.5651,0.28586,2.2948,2.7611654,-0.38932,-0.64243,0.28586
2.4114,3.2213597,-0.41442,-0.66027,2.3792,2.9145635,-0.40782,-0.59484,0.28586,2.3501,3.0679616,-0.40187,-0.69001,0.28586,2.3194,2.4543693,-0.39497,-0.5651,0.28586
2.4452,3.3747577,-0.42132,-0.69001,2.4114,3.2213597,-0.41442,-0.66027,0.28586,2.3792,2.9145635,-0.40782,-0.59484,0.28586,2.3501,3.0679616,-0.40187,-0.69001,0.28586
2.482,3.6815539,-0.42834,-0.70191,2.4452,3.3747577,-0.42132,-0.69001,0.28586,2.4114,3.2213597,-0.41442,-0.66027,0.28586,2.3792,2.9145635,-0.40782,-0.59484,0.28586
2.5173,3.5281558,-0.43506,-0.67217,2.482,3.6815539,-0.42834,-0.70191,0.28586,2.4452,3.3747577,-0.42132,-0.69001,0.28586,2.4114,3.2213597,-0.41442,-0.66027,0.28586
2.5556,3.834952,-0.44232,-0.7257,2.5173,3.5281558,-0.43506,-0.67217,0.28586,2.482,3.6815539,-0.42834,-0.70191,0.28586,2.4452,3.3747577,-0.42132,-0.69001,0.28586
2.594,3.834952,-0.44958,-0.7257,2.5556,3.834952,-0.44232,-0.7257,0.28586,2.5173,3.5281558,-0.43506,-0.67217,0.28586,2.482,3.6815539,-0.42834,-0.70191,0.28586
2.6354,4.1417481,-0.45701,-0.74355,2.594,3.834952,-0.44958,-0.7257,0.28586,2.5556,3.834952,-0.44232,-0.7257,0.28586,2.5173,3.5281558,-0.43506,-0.67217,0.28586
2.6768,4.1417481,-0.46457,-0.75545,2.6354,4.1417481,-0.45701,-0.74355,0.28586,2.594,3.834952,-0.44958,-0.7257,0.28586,2.5556,3.834952,-0.44232,-0.7257,0.28586
2.7213,4.4485443,-0.47272,-0.81493,2.6768,4.1417481,-0.46457,-0.75545,0.28586,2.6354,4.1417481,-0.45701,-0.74355,0.28586,2.594,3.834952,-0.44958,-0.7257,0.28586
2.7627,4.1417481,-0.48003,-0.73165,2.7213,4.4485443,-0.47272,-0.81493,0.28586,2.6768,4.1417481,-0.46457,-0.75545,0.28586,2.6354,4.1417481,-0.45701,-0.74355,0.28586
2.8103,4.7553404,-0.48866,-0.86252,2.7627,4.1417481,-0.48003,-0.73165,0.28586,2.7213,4.4485443,-0.47272,-0.81493,0.28586,2.6768,4.1417481,-0.46457,-0.75545,0.28586
2.8501,3.98835,-0.4958,-0.71381,2.8103,4.7553404,-0.48866,-0.86252,0.28586,2.7627,4.1417481,-0.48003,-0.73165,0.28586,2.7213,4.4485443,-0.47272,-0.81493,0.28586
2.8962,4.6019424,-0.50401,-0.82088,2.8501,3.98835,-0.4958,-0.71381,0.28586,2.8103,4.7553404,-0.48866,-0.86252,0.28586,2.7627,4.1417481,-0.48003,-0.73165,0.28586
2.9437,4.7553404,-0.51257,-0.85657,2.8962,4.6019424,-0.50401,-0.82088,-1,2.8501,3.98835,-0.4958,-0.71381,0.28586,2.8103,4.7553404,-0.48866,-0.86252,0.28586
2.9851,4.1417481,-0.52007,-0.7495,2.9437,4.7553404,-0.51257,-0.85657,-1,2.8962,4.6019424,-0.50401,-0.82088,-1,2.8501,3.98835,-0.4958,-0.71381,0.28586
3.0327,4.7553404,-0.5272,-0.71381,2.9851,4.1417481,-0.52007,-0.7495,-1,2.9437,4.7553404,-0.51257,-0.85657,-1,2.8962,4.6019424,-0.50401,-0.82088,-1
3.0848,5.2155347,-0.53363,-0.64243,3.0327,4.7553404,-0.5272,-0.71381,-1,2.9851,4.1417481,-0.52007,-0.7495,-1,2.9437,4.7553404,-0.51257,-0.85657,-1
3.1385,5.3689328,-0.53958,-0.59484,3.0848,5.2155347,-0.53363,-0.64243,-1,3.0327,4.7553404,-0.5272,-0.71381,-1,2.9851,4.1417481,-0.52007,-0.7495,-1
-3.091,5.3689328,-0.54481,-0.52346,3.1385,5.3689328,-0.53958,-0.59484,-1,3.0848,5.2155347,-0.53363,-0.64243,-1,3.0327,4.7553404,-0.5272,-0.71381,-1
-3.0342,5.6757289,-0.54957,-0.47587,-3.091,5.3689328,-0.54481,-0.52346,-1,3.1385,5.3689328,-0.53958,-0.59484,-1,3.0848,5.2155347,-0.53363,-0.64243,-1
-2.9775,5.6757289,-0.5535,-0.39259,-3.0342,5.6757289,-0.54957,-0.47587,-1,-3.091,5.3689328,-0.54481,-0.52346,-1,3.1385,5.3689328,-0.53958,-0.59484,-1
-2.9161,6.1359232,-0.55706,-0.3569,-2.9775,5.6757289,-0.5535,-0.39259,-1,-3.0342,5.6757289,-0.54957,-0.47587,-1,-3.091,5.3689328,-0.54481,-0.52346,-1
-2.8609,5.5223308,-0.55968,-0.26173,-2.9161,6.1359232,-0.55706,-0.3569,-1,-2.9775,5.6757289,-0.5535,-0.39259,-1,-3.0342,5.6757289,-0.54957,-0.47587,-1
-2.801,5.9825251,-0.562,-0.23199,-2.8609,5.5223308,-0.55968,-0.26173,-1,-2.9161,6.1359232,-0.55706,-0.3569,-1,-2.9775,5.6757289,-0.5535,-0.39259,-1
-2.7397,6.1359232,-0.56379,-0.17845,-2.801,5.9825251,-0.562,-0.23199,-1,-2.8609,5.5223308,-0.55968,-0.26173,-1,-2.9161,6.1359232,-0.55706,-0.3569,-1
-2.6799,5.9825251,-0.56515,-0.13681,-2.7397,6.1359232,-0.56379,-0.17845,-1,-2.801,5.9825251,-0.562,-0.23199,-1,-2.8609,5.5223308,-0.55968,-0.26173,-1
-2.6216,5.829127,-0.56611,-0.095174,-2.6799,5.9825251,-0.56515,-0.13681,-1,-2.7397,6.1359232,-0.56379,-0.17845,-1,-2.801,5.9825251,-0.562,-0.23199,-1
-2.5602,6.1359232,-0.56652,-0.041639,-2.6216,5.829127,-0.56611,-0.095174,-1,-2.6799,5.9825251,-0.56515,-0.13681,-1,-2.7397,6.1359232,-0.56379,-0.17845,-1
-2.5004,5.9825251,-0.56652,0,-2.5602,6.1359232,-0.56652,-0.041639,-1,-2.6216,5.829127,-0.56611,-0.095174,-1,-2.6799,5.9825251,-0.56515,-0.13681,-1
-2.4436,5.6757289,-0.56617,0.03569,-2.5004,5.9825251,-0.56652,0,-1,-2.5602,6.1359232,-0.56652,-0.041639,-1,-2.6216,5.829127,-0.56611,-0.095174,-1
-2.3853,5.829127,-0.56539,0.077329,-2.4436,5.6757289,-0.56617,0.03569,-1,-2.5004,5.9825251,-0.56652,0,-1,-2.5602,6.1359232,-0.56652,-0.041639,-1
-2.3255,5.9825251,-0.56432,0.10707,-2.3853,5.829127,-0.56539,0.077329,-1,-2.4436,5.6757289,-0.56617,0.03569,-1,-2.5004,5.9825251,-0.56652,0,-1
-2.2749,5.0621366,-0.56307,0.12492,-2.3255,5.9825251,-0.56432,0.10707,-1,-2.3853,5.829127,-0.56539,0.077329,-1,-2.4436,5.6757289,-0.56617,0.03569,-1
-2.2181,5.6757289,-0.56141,0.16656,-2.2749,5.0621366,-0.56307,0.12492,-1,-2.3255,5.9825251,-0.56432,0.10707,-1,-2.3853,5.829127,-0.56539,0.077329,-1
-2.1706,4.7553404,-0.55968,0.1725,-2.2181,5.6757289,-0.56141,0.16656,-1,-2.2749,5.0621366,-0.56307,0.12492,-1,-2.3255,5.9825251,-0.56432,0.10707,-1
-2.1215,4.9087385,-0.55754,0.21414,-2.1706,4.7553404,-0.55968,0.1725,-1,-2.2181,5.6757289,-0.56141,0.16656,-1,-2.2749,5.0621366,-0.56307,0.12492,-1
-2.0739,4.7553404,-0.55516,0.23794,-2.1215,4.9087385,-0.55754,0.21414,-1,-2.1706,4.7553404,-0.55968,0.1725,-1,-2.2181,5.6757289,-0.56141,0.16656,-1
-2.0295,4.4485443,-0.55266,0.24983,-2.0739,4.7553404,-0.55516,0.23794,-1,-2.1215,4.9087385,-0.55754,0.21414,-1,-2.1706,4.7553404,-0.55968,0.1725,-1
-1.985,4.4485443,-0.54969,0.29742,-2.0295,4.4485443,-0.55266,0.24983,-1,-2.0739,4.7553404,-0.55516,0.23794,-1,-2.1215,4.9087385,-0.55754,0.21414,-1
-1.9436,4.1417481,-0.54671,0.29742,-1.985,4.4485443,-0.54969,0.29742,-1,-2.0295,4.4485443,-0.55266,0.24983,-1,-2.0739,4.7553404,-0.55516,0.23794,-1
-1.9052,3.834952,-0.54344,0.32716,-1.9436,4.1417481,-0.54671,0.29742,-1,-1.985,4.4485443,-0.54969,0.29742,-1,-2.0295,4.4485443,-0.55266,0.24983,-1
-1.8699,3.5281558,-0.53993,0.35096,-1.9052,3.834952,-0.54344,0.32716,-1,-1.9436,4.1417481,-0.54671,0.29742,-1,-1.985,4.4485443,-0.54969,0.29742,-1
-1.8377,3.2213597,-0.53619,0.37475,-1.8699,3.5281558,-0.53993,0.35096,-1,-1.9052,3.834952,-0.54344,0.32716,-1,-1.9436,4.1417481,-0.54671,0.29742,-1
-1.807,3.0679616,-0.53226,0.39259,-1.8377,3.2213597,-0.53619,0.37475,-1,-1.8699,3.5281558,-0.53993,0.35096,-1,-1.9052,3.834952,-0.54344,0.32716,-1
-1.7779,2.9145635,-0.52804,0.42234,-1.807,3.0679616,-0.53226,0.39259,-1,-1.8377,3.2213597,-0.53619,0.37475,-1,-1.8699,3.5281558,-0.53993,0.35096,-1
